policy,seed,window,epsilon,learning_rate,rolling_reward,rolling_utility,td_abs_mean,q_update_abs_mean,visited_states,visited_state_actions,greedy_policy_change_rate
Unshielded-Q,3108,3500,0.261322222,0.018051881,0.489892103,0.564966634,0.385364616,0.015187604,34,121,0.001562500
Unshielded-Q,3108,3600,0.240211111,0.016771626,0.503762477,0.577781524,0.395012401,0.016639784,34,121,0.000781250
Unshielded-Q,3108,3700,0.219100000,0.038480357,0.513264891,0.610512262,0.372496084,0.013586220,34,121,0.000000000
Unshielded-Q,3108,3800,0.197988889,0.037037037,0.459210987,0.556633866,0.407289252,0.014337916,34,121,0.000781250
Unshielded-Q,3108,3900,0.176877778,0.030547320,0.522754955,0.622502796,0.380550115,0.014058595,34,121,0.000781250
Unshielded-Q,3108,4000,0.155766667,0.023766724,0.471046061,0.543049497,0.383821955,0.013435275,34,121,0.000000000
Unshielded-Q,3108,4100,0.134655556,0.022515774,0.538679678,0.605267817,0.376880287,0.013298562,34,121,0.000000000
Unshielded-Q,3108,4200,0.113544444,0.021175267,0.466529990,0.534992090,0.398092325,0.012578817,34,121,0.000000000
Unshielded-Q,3108,4300,0.092433333,0.026520425,0.473732854,0.572235206,0.402905088,0.011797915,34,121,0.000000000
Unshielded-Q,3108,4400,0.071322222,0.017710849,0.523828854,0.622139548,0.408902329,0.010884886,34,121,0.000781250
Unshielded-Q,3108,4500,0.050211111,0.016385712,0.423577171,0.520394887,0.451097479,0.011445714,34,121,0.000000000
Unshielded-Q,3108,4600,0.050000000,0.025727589,0.493612624,0.571866611,0.396127449,0.012181284,34,121,0.000000000
Unshielded-Q,3108,4700,0.050000000,0.021751479,0.535234193,0.611115313,0.387503764,0.009576522,34,121,0.000781250
Unshielded-Q,3108,4800,0.050000000,0.009861769,0.585096681,0.658408028,0.394233452,0.008961914,34,121,0.000781250
Unshielded-Q,3108,4900,0.050000000,0.052934293,0.512252568,0.586259987,0.401599940,0.009104939,34,121,0.000000000
Unshielded-Q,3108,5000,0.050000000,0.049669323,0.540318073,0.615239555,0.367117414,0.008264358,34,121,0.000000000
Unshielded-Q,3108,5100,0.050000000,0.017472242,0.611479495,0.682957781,0.425623240,0.008804835,34,121,0.000000000
Unshielded-Q,3108,5200,0.050000000,0.008906690,0.572962025,0.646700419,0.374447470,0.008371007,34,121,0.000000000
Unshielded-Q,3108,5300,0.050000000,0.008698619,0.556819417,0.632727897,0.394764355,0.007819980,34,121,0.000000000
Unshielded-Q,3108,5400,0.050000000,0.008481412,0.502544902,0.578725466,0.390969103,0.007324591,34,121,0.000000000
Unshielded-Q,3108,5500,0.050000000,0.013829732,0.510251653,0.584040055,0.392334992,0.008286122,34,121,0.000000000
Unshielded-Q,3108,5600,0.050000000,0.012040399,0.491289197,0.569257507,0.387517946,0.007738928,34,121,0.000000000
Unshielded-Q,3108,5700,0.050000000,0.011414943,0.516555685,0.589603204,0.378781946,0.007500563,34,121,0.000000000
Unshielded-Q,3108,5800,0.050000000,0.007969436,0.539237919,0.612690149,0.401613371,0.007611343,34,121,0.000000000
Unshielded-Q,3108,5900,0.050000000,0.007782373,0.598495374,0.669764290,0.423545054,0.006769343,34,121,0.000000000
Unshielded-Q,3108,6000,0.050000000,0.021278899,0.508202039,0.585561293,0.429228599,0.007985660,34,121,0.000000000
Unshielded-Q,3109,100,0.979100000,0.156511550,0.489108603,0.579142969,1.027567160,0.324273398,13,36,0.008593750
Unshielded-Q,3109,200,0.957988889,0.116471186,0.338186563,0.430360508,0.882524446,0.194356906,15,44,0.006250000
Unshielded-Q,3109,300,0.936877778,0.084879361,0.552074425,0.643683885,0.734614470,0.136069323,15,48,0.004687500
Unshielded-Q,3109,400,0.915766667,0.500000000,0.431898511,0.525151581,0.668299632,0.140829938,27,86,0.013281250
Unshielded-Q,3109,500,0.894655556,0.160941640,0.426796744,0.523362071,0.690046505,0.146315308,28,92,0.008593750
Unshielded-Q,3109,600,0.873544444,0.125000000,0.512538859,0.607126122,0.687956799,0.124498878,30,94,0.010937500
Unshielded-Q,3109,700,0.852433333,0.061986579,0.464412138,0.558267087,0.758992660,0.142419732,31,98,0.007031250
Unshielded-Q,3109,800,0.831322222,0.138414549,0.479417009,0.574256350,0.658345448,0.088397471,31,99,0.005468750
Unshielded-Q,3109,900,0.810211111,0.038480357,0.533414431,0.626992238,0.631151547,0.075487183,31,99,0.006250000
Unshielded-Q,3109,1000,0.789100000,0.083252191,0.425392629,0.517401289,0.653774823,0.085231829,31,101,0.003125000
Unshielded-Q,3109,1100,0.767988889,0.074389535,0.536848199,0.624642689,0.629574343,0.075753836,31,103,0.007812500
Unshielded-Q,3109,1200,0.746877778,0.066769045,0.484877239,0.575993407,0.638795496,0.066952677,31,104,0.004687500
Unshielded-Q,3109,1300,0.725766667,0.135426976,0.333374978,0.427950039,0.624884916,0.074159123,32,106,0.004687500
Unshielded-Q,3109,1400,0.704655556,0.125000000,0.414158648,0.508536681,0.593210042,0.060104390,32,107,0.005468750
Unshielded-Q,3109,1500,0.683544444,0.064660232,0.501286483,0.597647412,0.501556576,0.044854923,32,107,0.001562500
Unshielded-Q,3109,1600,0.662433333,0.053172737,0.486666653,0.578429162,0.564746913,0.056208126,32,108,0.004687500
Unshielded-Q,3109,1700,0.641322222,0.055725880,0.466413044,0.553352484,0.556065438,0.052790569,32,109,0.000000000
Unshielded-Q,3109,1800,0.620211111,0.043621135,0.415505820,0.502813920,0.529845015,0.049582281,33,110,0.003125000
Unshielded-Q,3109,1900,0.599100000,0.041379875,0.468857287,0.567402331,0.481388694,0.057305029,34,113,0.006250000
Unshielded-Q,3109,2000,0.577988889,0.063477364,0.516861825,0.611416705,0.523629434,0.054720817,34,115,0.001562500
Unshielded-Q,3109,2100,0.556877778,0.037596810,0.534634473,0.630912784,0.475106135,0.037046652,34,115,0.002343750
Unshielded-Q,3109,2200,0.535766667,0.044051142,0.525147575,0.615603254,0.464172478,0.032850592,34,115,0.001562500
Unshielded-Q,3109,2300,0.514655556,0.053658339,0.408330625,0.498320688,0.473027899,0.041133492,34,116,0.000781250
Unshielded-Q,3109,2400,0.493544444,0.122713300,0.537554790,0.626691438,0.468059738,0.031237553,34,116,0.001562500
Unshielded-Q,3109,2500,0.472433333,0.046720731,0.436959190,0.527478903,0.511090664,0.043280756,34,117,0.000000000
Unshielded-Q,3109,2600,0.451322222,0.031516917,0.390096621,0.483272933,0.527542846,0.030988681,34,117,0.001562500
Unshielded-Q,3109,2700,0.430211111,0.074983074,0.484151138,0.580888340,0.477968668,0.023558530,34,117,0.002343750
Unshielded-Q,3109,2800,0.409100000,0.046218349,0.464387490,0.556626033,0.466265120,0.023612185,34,117,0.000000000
Unshielded-Q,3109,2900,0.387988889,0.080960585,0.418912973,0.510907558,0.499093719,0.023855411,34,117,0.002343750
Unshielded-Q,3109,3000,0.366877778,0.036411284,0.571431893,0.662650744,0.458025419,0.022112392,34,117,0.000781250
Unshielded-Q,3109,3100,0.345766667,0.047770713,0.468298705,0.562880945,0.493134402,0.043299143,35,119,0.001562500
Unshielded-Q,3109,3200,0.324655556,0.080233386,0.479775083,0.571694086,0.470494159,0.023928886,35,119,0.001562500
Unshielded-Q,3109,3300,0.303544444,0.035002031,0.468753846,0.559801177,0.454168357,0.021863989,35,119,0.001562500
Unshielded-Q,3109,3400,0.282433333,0.017621935,0.575144553,0.666676386,0.486688191,0.025987067,35,119,0.000000000
Unshielded-Q,3109,3500,0.261322222,0.016511703,0.541283395,0.631391593,0.433732352,0.019205813,35,119,0.000781250
Unshielded-Q,3109,3600,0.240211111,0.075589412,0.625544430,0.717774720,0.500659001,0.020359296,35,119,0.003125000
Unshielded-Q,3109,3700,0.219100000,0.024710923,0.494692006,0.584960220,0.494449166,0.020674071,35,119,0.000781250
Unshielded-Q,3109,3800,0.197988889,0.029754946,0.456010494,0.546709700,0.492120089,0.019641594,35,119,0.000781250
Unshielded-Q,3109,3900,0.176877778,0.020992076,0.548340188,0.639742246,0.476364958,0.017513031,35,119,0.000781250
Unshielded-Q,3109,4000,0.155766667,0.032379926,0.595343197,0.684940515,0.478531794,0.015606388,35,119,0.001562500
Unshielded-Q,3109,4100,0.134655556,0.012456317,0.526557176,0.615493273,0.538176492,0.032858702,35,120,0.000000000
Unshielded-Q,3109,4200,0.113544444,0.011878839,0.488092908,0.577421426,0.479556219,0.016563428,35,120,0.000781250
Unshielded-Q,3109,4300,0.092433333,0.022637922,0.551291538,0.641284001,0.459112775,0.019945371,36,121,0.000000000
Unshielded-Q,3109,4400,0.071322222,0.015534157,0.527377870,0.617577823,0.439297610,0.015919753,36,121,0.000000000
Unshielded-Q,3109,4500,0.050211111,0.026408472,0.482181277,0.573216621,0.440729899,0.011437537,36,121,0.000000000
Unshielded-Q,3109,4600,0.050000000,0.036675989,0.492450711,0.580267585,0.464526164,0.016595777,36,121,0.000000000
Unshielded-Q,3109,4700,0.050000000,0.018554284,0.507687666,0.594792547,0.437020543,0.011299024,36,121,0.000000000
Unshielded-Q,3109,4800,0.050000000,0.009558076,0.582916526,0.669545917,0.447081281,0.009243844,36,121,0.000000000
Unshielded-Q,3109,4900,0.050000000,0.012713341,0.573734434,0.662456031,0.449196158,0.009508792,36,121,0.000000000
Unshielded-Q,3109,5000,0.050000000,0.016771626,0.627614176,0.716944118,0.450108252,0.017997208,36,122,0.000000000
Unshielded-Q,3109,5100,0.050000000,0.019597367,0.517425312,0.606689319,0.456781184,0.008362983,36,122,0.000000000
Unshielded-Q,3109,5200,0.050000000,0.008435082,0.564227303,0.652758239,0.422125448,0.007602155,36,122,0.000781250
Unshielded-Q,3109,5300,0.050000000,0.008190178,0.461320352,0.548134359,0.449194793,0.012836034,36,122,0.000781250
Unshielded-Q,3109,5400,0.050000000,0.007955784,0.509885898,0.600376195,0.419266777,0.007690274,36,122,0.000000000
Unshielded-Q,3109,5500,0.050000000,0.020832742,0.555326276,0.645593916,0.453807223,0.009305801,36,122,0.000781250
Unshielded-Q,3109,5600,0.050000000,0.014094181,0.502011929,0.593601122,0.476673758,0.008978779,36,122,0.000781250
Unshielded-Q,3109,5700,0.050000000,0.009625358,0.534909911,0.625184366,0.474599100,0.008968835,36,122,0.000000000
Unshielded-Q,3109,5800,0.050000000,0.028322386,0.528614208,0.631206260,0.467876354,0.009172686,36,122,0.000000000
Unshielded-Q,3109,5900,0.050000000,0.020466901,0.521932162,0.628286445,0.436272150,0.009966879,36,122,0.000000000
Unshielded-Q,3109,6000,0.050000000,0.500000000,0.503116651,0.605987828,0.463503882,0.012472807,38,124,0.002343750
Unshielded-Q,3110,100,0.979100000,0.189464571,0.559384878,0.652857504,1.011852701,0.326013499,12,34,0.008593750
Unshielded-Q,3110,200,0.957988889,0.099252461,0.424447301,0.516574334,0.780074314,0.160352764,15,39,0.003906250
Unshielded-Q,3110,300,0.936877778,0.069558250,0.506596760,0.600117969,0.687402396,0.119416791,15,44,0.003906250
Unshielded-Q,3110,400,0.915766667,0.311129489,0.429580041,0.518325600,0.721773148,0.172362091,25,75,0.012500000
Unshielded-Q,3110,500,0.894655556,0.225160006,0.488274492,0.581346893,0.727762758,0.171370652,28,85,0.007031250
Unshielded-Q,3110,600,0.873544444,0.114572124,0.571490202,0.664225160,0.778805669,0.156473581,28,88,0.006250000
Unshielded-Q,3110,700,0.852433333,0.058020477,0.508426913,0.598285996,0.767331767,0.139860245,30,93,0.007031250
Unshielded-Q,3110,800,0.831322222,0.049669323,0.417848953,0.510346644,0.650993709,0.093448452,31,95,0.007812500
Unshielded-Q,3110,900,0.810211111,0.047770713,0.519215787,0.609526444,0.683639318,0.101961395,31,97,0.004687500
Unshielded-Q,3110,1000,0.789100000,0.094505676,0.448849171,0.540507178,0.671269562,0.102608992,32,101,0.005468750
Unshielded-Q,3110,1100,0.767988889,0.076842326,0.491469190,0.589077487,0.620375728,0.073337102,32,101,0.003125000
Unshielded-Q,3110,1200,0.746877778,0.095635250,0.514116382,0.607678352,0.626404584,0.082481569,33,104,0.004687500
Unshielded-Q,3110,1300,0.725766667,0.035160292,0.414364848,0.501267559,0.585947484,0.065626724,33,105,0.007031250
Unshielded-Q,3110,1400,0.704655556,0.032835689,0.488724467,0.579113031,0.569235318,0.049806899,33,105,0.002343750
Unshielded-Q,3110,1500,0.683544444,0.030276987,0.510817846,0.596940113,0.553815429,0.047763977,33,106,0.002343750
Unshielded-Q,3110,1600,0.662433333,0.160941640,0.447005635,0.539321803,0.627502883,0.067359668,34,108,0.003906250
Unshielded-Q,3110,1700,0.641322222,0.056842324,0.413765663,0.505825424,0.562527975,0.052246578,34,109,0.003125000
Unshielded-Q,3110,1800,0.620211111,0.135426976,0.471665072,0.562205608,0.641794417,0.068492487,34,111,0.003906250
Unshielded-Q,3110,1900,0.599100000,0.075589412,0.482848053,0.568431991,0.618082361,0.069384506,35,113,0.003906250
Unshielded-Q,3110,2000,0.577988889,0.101876142,0.476531363,0.559249995,0.549100103,0.046321892,35,113,0.001562500
Unshielded-Q,3110,2100,0.556877778,0.021299788,0.569918879,0.653856528,0.508324321,0.035632387,35,113,0.000781250
Unshielded-Q,3110,2200,0.535766667,0.065482204,0.513003001,0.603916111,0.532944843,0.051572037,35,114,0.001562500
Unshielded-Q,3110,2300,0.514655556,0.056276720,0.479563049,0.572279444,0.529039925,0.045101183,35,114,0.000781250
Unshielded-Q,3110,2400,0.493544444,0.035646767,0.464577318,0.557150411,0.490438829,0.027985144,35,114,0.001562500
Unshielded-Q,3110,2500,0.472433333,0.064259443,0.530964212,0.610577473,0.468339910,0.025703986,35,114,0.000781250
Unshielded-Q,3110,2600,0.451322222,0.087486935,0.469165677,0.549733326,0.466095398,0.032166623,35,115,0.001562500
Unshielded-Q,3110,2700,0.430211111,0.081705631,0.542010657,0.616515641,0.446589563,0.019924042,35,115,0.002343750
Unshielded-Q,3110,2800,0.409100000,0.031223277,0.480827039,0.566917809,0.493962883,0.028320715,35,115,0.000781250
Unshielded-Q,3110,2900,0.387988889,0.030117820,0.517731242,0.603927280,0.536797709,0.040402962,35,116,0.003125000
Unshielded-Q,3110,3000,0.366877778,0.033729430,0.450086820,0.527931386,0.477047666,0.025773273,35,116,0.000781250
Unshielded-Q,3110,3100,0.345766667,0.027341162,0.527178153,0.603062593,0.424736259,0.030093047,35,117,0.000781250
Unshielded-Q,3110,3200,0.324655556,0.099252461,0.460095937,0.536774327,0.455240028,0.019948402,35,117,0.000781250
Unshielded-Q,3110,3300,0.303544444,0.023170921,0.584548155,0.656578951,0.467162731,0.018594387,35,117,0.000000000
Unshielded-Q,3110,3400,0.282433333,0.037221149,0.524556644,0.602371745,0.452263832,0.023094065,35,117,0.001562500
Unshielded-Q,3110,3500,0.261322222,0.034462729,0.565507586,0.659387408,0.409539273,0.016038941,35,117,0.000000000
Unshielded-Q,3110,3600,0.240211111,0.037885279,0.479858511,0.569848534,0.424073566,0.017502648,35,117,0.000000000
Unshielded-Q,3110,3700,0.219100000,0.010207316,0.631234560,0.700114374,0.408417269,0.014855864,35,117,0.000781250
Unshielded-Q,3110,3800,0.197988889,0.009848376,0.469052601,0.540666259,0.449783845,0.017238537,35,117,0.000781250
Unshielded-Q,3110,3900,0.176877778,0.009484771,0.537741498,0.603928871,0.419167070,0.012780080,35,117,0.001562500
Unshielded-Q,3110,4000,0.155766667,0.032508418,0.606179730,0.676824380,0.410513728,0.011911918,35,117,0.000000000
Unshielded-Q,3110,4100,0.134655556,0.036324176,0.503570778,0.596254096,0.378660516,0.013164945,35,117,0.000781250
Unshielded-Q,3110,4200,0.113544444,0.032189703,0.551173938,0.645675159,0.434466186,0.016784813,35,117,0.000781250
Unshielded-Q,3110,4300,0.092433333,0.008273047,0.489822477,0.558500951,0.392381636,0.014191153,35,117,0.000000000
Unshielded-Q,3110,4400,0.071322222,0.014673838,0.460780720,0.526580834,0.408431323,0.012697611,35,117,0.000000000
Unshielded-Q,3110,4500,0.050211111,0.007824054,0.551032358,0.624054112,0.383126071,0.012155145,35,117,0.001562500
Unshielded-Q,3110,4600,0.050000000,0.007662166,0.545115920,0.615882502,0.344308688,0.008957375,35,117,0.000781250
Unshielded-Q,3110,4700,0.050000000,0.026334533,0.478378962,0.569363317,0.374878857,0.010464392,35,117,0.001562500
Unshielded-Q,3110,4800,0.050000000,0.024742058,0.557034742,0.641548503,0.336479591,0.009236654,35,117,0.000781250
Unshielded-Q,3110,4900,0.050000000,0.032508418,0.481526852,0.554896718,0.355185080,0.008471855,35,117,0.001562500
Unshielded-Q,3110,5000,0.050000000,0.018256762,0.560122835,0.630440521,0.364507248,0.010409477,35,117,0.000781250
Unshielded-Q,3110,5100,0.050000000,0.007130035,0.549364461,0.625118181,0.341062142,0.008679000,35,117,0.001562500
Unshielded-Q,3110,5200,0.050000000,0.023197142,0.556881369,0.620185446,0.355550762,0.007223845,35,117,0.001562500
Unshielded-Q,3110,5300,0.050000000,0.041503275,0.567633987,0.648558178,0.358560999,0.008364141,35,117,0.000781250
Unshielded-Q,3110,5400,0.050000000,0.020429382,0.507495914,0.592159893,0.371711034,0.009244962,35,117,0.000781250
Unshielded-Q,3110,5500,0.050000000,0.022067163,0.474265425,0.558201494,0.365179536,0.009005906,35,117,0.000781250
Unshielded-Q,3110,5600,0.050000000,0.034462729,0.578643609,0.666223413,0.354011239,0.008505078,35,117,0.000000000
Unshielded-Q,3110,5700,0.050000000,0.021341730,0.555537079,0.622130503,0.356222419,0.007983126,35,117,0.000781250
Unshielded-Q,3110,5800,0.050000000,0.042006864,0.551351201,0.633429245,0.370400225,0.008398632,35,117,0.000000000
Unshielded-Q,3110,5900,0.050000000,0.032573176,0.456120476,0.540588769,0.376503988,0.017657679,35,118,0.000781250
Unshielded-Q,3110,6000,0.050000000,0.021773629,0.427286021,0.512845639,0.388688408,0.017060002,35,118,0.000781250
FSSQL-R,3101,100,0.979100000,0.132605397,0.490107770,0.584045789,0.870451595,0.271329525,13,37,0.010156250
FSSQL-R,3101,200,0.957988889,0.089348483,0.525575195,0.616071963,0.856542090,0.194752635,16,45,0.007812500
FSSQL-R,3101,300,0.936877778,0.160941640,0.564337955,0.652815602,0.775400613,0.145032743,17,52,0.005468750
FSSQL-R,3101,400,0.915766667,0.341278752,0.401546813,0.491101742,0.758517651,0.171687284,28,82,0.010156250
FSSQL-R,3101,500,0.894655556,0.435275282,0.469060983,0.557099710,0.769757030,0.193330905,30,96,0.006250000
FSSQL-R,3101,600,0.873544444,0.156511550,0.516032253,0.607587408,0.700478974,0.136174510,31,99,0.006250000
FSSQL-R,3101,700,0.852433333,0.101876142,0.439472302,0.527729506,0.602070529,0.097416209,32,100,0.009375000
FSSQL-R,3101,800,0.831322222,0.129935328,0.450943320,0.538737548,0.626931560,0.102086767,32,102,0.007812500
FSSQL-R,3101,900,0.810211111,0.039529935,0.502392537,0.596010757,0.542590756,0.060775515,32,102,0.007031250
FSSQL-R,3101,1000,0.789100000,0.063865211,0.523238023,0.616901002,0.531504665,0.065387281,32,102,0.007031250
FSSQL-R,3101,1100,0.767988889,0.084879361,0.375511806,0.470136439,0.524479239,0.051322728,32,102,0.007031250
FSSQL-R,3101,1200,0.746877778,0.111009778,0.388395632,0.481589620,0.532305296,0.050754493,32,103,0.004687500
FSSQL-R,3101,1300,0.725766667,0.042928710,0.400951168,0.495359653,0.565849723,0.064351580,32,105,0.003906250
FSSQL-R,3101,1400,0.704655556,0.103259114,0.490179284,0.586620226,0.543606839,0.048271936,32,106,0.004687500
FSSQL-R,3101,1500,0.683544444,0.063095734,0.464177724,0.555407154,0.517375079,0.049007296,32,106,0.003125000
FSSQL-R,3101,1600,0.662433333,0.063095734,0.474023590,0.569538772,0.550388003,0.060110837,32,109,0.003125000
FSSQL-R,3101,1700,0.641322222,0.061986579,0.488103108,0.581216722,0.659006683,0.071537854,33,111,0.002343750
FSSQL-R,3101,1800,0.620211111,0.047770713,0.520230783,0.613919110,0.601556278,0.064657884,33,112,0.002343750
FSSQL-R,3101,1900,0.599100000,0.039207092,0.518395333,0.614039021,0.522277862,0.040388963,33,112,0.001562500
FSSQL-R,3101,2000,0.577988889,0.047237944,0.451051002,0.545050278,0.596430543,0.052337653,33,113,0.001562500
FSSQL-R,3101,2100,0.556877778,0.036945888,0.514324463,0.608360242,0.551097994,0.050619347,33,114,0.000781250
FSSQL-R,3101,2200,0.535766667,0.083252191,0.542361756,0.636785266,0.570740519,0.047233362,34,115,0.003125000
FSSQL-R,3101,2300,0.514655556,0.044642448,0.508614550,0.600132302,0.512698435,0.034854801,34,115,0.000781250
FSSQL-R,3101,2400,0.493544444,0.083252191,0.511106188,0.603358359,0.490045902,0.030256707,34,115,0.000781250
FSSQL-R,3101,2500,0.472433333,0.034387483,0.542300428,0.638762979,0.507435937,0.028681081,34,115,0.000781250
FSSQL-R,3101,2600,0.451322222,0.030065258,0.465168256,0.564833364,0.500963895,0.026916140,34,115,0.000781250
FSSQL-R,3101,2700,0.430211111,0.070053918,0.397163225,0.490760157,0.516365265,0.026600635,34,115,0.000781250
FSSQL-R,3101,2800,0.409100000,0.036151614,0.545838242,0.638992564,0.531846761,0.034341591,34,116,0.001562500
FSSQL-R,3101,2900,0.387988889,0.030117820,0.551774250,0.645988263,0.529594450,0.033059939,34,117,0.002343750
FSSQL-R,3101,3000,0.366877778,0.028322386,0.486533717,0.581047939,0.492207955,0.028531357,34,117,0.001562500
FSSQL-R,3101,3100,0.345766667,0.035646767,0.569135675,0.652793923,0.472890875,0.026071353,34,117,0.001562500
FSSQL-R,3101,3200,0.324655556,0.024345275,0.486895046,0.567523378,0.458645936,0.020179135,34,117,0.002343750
FSSQL-R,3101,3300,0.303544444,0.032573176,0.429085598,0.513003955,0.475413415,0.021337589,34,117,0.002343750
FSSQL-R,3101,3400,0.282433333,0.022419312,0.465861193,0.564408167,0.445960087,0.019344137,34,117,0.002343750
FSSQL-R,3101,3500,0.261322222,0.053658339,0.516395743,0.621862519,0.456583245,0.019049538,34,117,0.000781250
FSSQL-R,3101,3600,0.240211111,0.023518095,0.504718029,0.609757220,0.419906544,0.018931469,34,117,0.001562500
FSSQL-R,3101,3700,0.219100000,0.027672076,0.476105946,0.558717818,0.422177834,0.014934845,34,117,0.001562500
FSSQL-R,3101,3800,0.197988889,0.025320992,0.481636763,0.557751082,0.424497539,0.015899386,34,117,0.000781250
FSSQL-R,3101,3900,0.176877778,0.015287106,0.564747199,0.635204815,0.413331696,0.012982358,34,117,0.000781250
FSSQL-R,3101,4000,0.155766667,0.020189898,0.528272498,0.613017536,0.391203091,0.011881629,34,117,0.000000000
FSSQL-R,3101,4100,0.134655556,0.072681477,0.477014388,0.582512696,0.395256400,0.012620966,34,117,0.000000000
FSSQL-R,3101,4200,0.113544444,0.036237621,0.472089299,0.581423034,0.431869088,0.016013581,34,117,0.000781250
FSSQL-R,3101,4300,0.092433333,0.020354890,0.541835192,0.609340486,0.431009716,0.017644785,34,117,0.000781250
FSSQL-R,3101,4400,0.071322222,0.019547289,0.513162526,0.585201351,0.418548890,0.011750430,34,117,0.000781250
FSSQL-R,3101,4500,0.050211111,0.018554284,0.524227956,0.591997304,0.439544487,0.013394848,34,117,0.002343750
FSSQL-R,3101,4600,0.050000000,0.022159624,0.505786890,0.576635398,0.432182242,0.012538560,34,117,0.001562500
FSSQL-R,3101,4700,0.050000000,0.016705625,0.542773906,0.643621424,0.403640552,0.012584722,34,117,0.000000000
FSSQL-R,3101,4800,0.050000000,0.034538416,0.483722935,0.583211092,0.395259995,0.011251474,34,117,0.000000000
FSSQL-R,3101,4900,0.050000000,0.009012650,0.443200005,0.515704224,0.399813398,0.010919736,34,117,0.000000000
FSSQL-R,3101,5000,0.050000000,0.008690948,0.534854491,0.603711881,0.381406912,0.009251092,34,117,0.000000000
FSSQL-R,3101,5100,0.050000000,0.008399899,0.475421757,0.546142122,0.379151435,0.009283666,34,117,0.000000000
FSSQL-R,3101,5200,0.050000000,0.015525149,0.481466000,0.554456922,0.402691846,0.010025817,34,117,0.000000000
FSSQL-R,3101,5300,0.050000000,0.025556070,0.533536094,0.633298213,0.409226064,0.011824206,34,117,0.000000000
FSSQL-R,3101,5400,0.050000000,0.076209004,0.497960495,0.597704623,0.424484692,0.013484343,34,117,0.000000000
FSSQL-R,3101,5500,0.050000000,0.012809385,0.567565109,0.635502161,0.406934378,0.009119147,34,117,0.000000000
FSSQL-R,3101,5600,0.050000000,0.007276313,0.610469477,0.679166968,0.407235458,0.009912304,34,117,0.000781250
FSSQL-R,3101,5700,0.050000000,0.012193754,0.582920216,0.649421113,0.417395713,0.008508275,34,117,0.000000000
FSSQL-R,3101,5800,0.050000000,0.034090822,0.536183269,0.606091433,0.450477275,0.007952270,34,117,0.000000000
FSSQL-R,3101,5900,0.050000000,0.018119492,0.590065073,0.691495139,0.448181962,0.009220635,34,117,0.000000000
FSSQL-R,3101,6000,0.050000000,0.017736474,0.489402309,0.590023545,0.426805608,0.008022232,34,117,0.000000000
FSSQL-R,3102,100,0.979100000,0.144955933,0.427940426,0.520007351,1.063402754,0.368421096,13,39,0.009375000
FSSQL-R,3102,200,0.957988889,0.104693309,0.462766799,0.552752145,0.915805500,0.210145709,13,47,0.004687500
FSSQL-R,3102,300,0.936877778,0.100541486,0.511906237,0.604071266,0.779762100,0.148246179,14,51,0.003125000
FSSQL-R,3102,400,0.915766667,0.380730788,0.438053434,0.528607148,0.630956293,0.125497073,26,81,0.013281250
FSSQL-R,3102,500,0.894655556,0.148550205,0.461434900,0.553983781,0.716476791,0.175017236,27,94,0.010156250
FSSQL-R,3102,600,0.873544444,0.118456576,0.519990201,0.610118952,0.679455563,0.142022532,27,98,0.008593750
FSSQL-R,3102,700,0.852433333,0.071074152,0.487779476,0.578130546,0.679443238,0.111895931,29,100,0.008593750
FSSQL-R,3102,800,0.831322222,0.160941640,0.415495580,0.508972604,0.652740971,0.083893473,30,101,0.004687500
FSSQL-R,3102,900,0.810211111,0.152392396,0.490798904,0.586122565,0.612998892,0.075369371,30,102,0.006250000
FSSQL-R,3102,1000,0.789100000,0.114572124,0.530717963,0.623679933,0.606772569,0.072271874,31,103,0.003906250
FSSQL-R,3102,1100,0.767988889,0.057130864,0.456268765,0.545537095,0.531662507,0.054611027,31,103,0.007812500
FSSQL-R,3102,1200,0.746877778,0.311129489,0.393523957,0.487990258,0.612629952,0.076569945,32,106,0.004687500
FSSQL-R,3102,1300,0.725766667,0.132605397,0.487985093,0.581257406,0.586167928,0.068917576,33,107,0.001562500
FSSQL-R,3102,1400,0.704655556,0.050486957,0.473385596,0.565410628,0.629367499,0.073080458,34,110,0.003125000
FSSQL-R,3102,1500,0.683544444,0.122713300,0.478887639,0.571080377,0.549356131,0.051534187,34,110,0.003906250
FSSQL-R,3102,1600,0.662433333,0.100541486,0.401013046,0.486345305,0.599173244,0.063750780,35,112,0.003906250
FSSQL-R,3102,1700,0.641322222,0.090319679,0.391696713,0.481901720,0.554156774,0.045640518,35,112,0.003125000
FSSQL-R,3102,1800,0.620211111,0.057130864,0.500471893,0.586593029,0.560190808,0.050070611,35,113,0.002343750
FSSQL-R,3102,1900,0.599100000,0.036411284,0.519399435,0.615443400,0.551881131,0.061487054,35,115,0.002343750
FSSQL-R,3102,2000,0.577988889,0.036498952,0.503999899,0.595522949,0.546219489,0.041284878,35,115,0.001562500
FSSQL-R,3102,2100,0.556877778,0.037037037,0.508286604,0.603974302,0.475528952,0.031378272,35,115,0.003906250
FSSQL-R,3102,2200,0.535766667,0.025867034,0.540233719,0.633327205,0.559126123,0.042436659,35,116,0.000781250
FSSQL-R,3102,2300,0.514655556,0.039207092,0.432566556,0.518693167,0.536894274,0.031667664,35,116,0.003125000
FSSQL-R,3102,2400,0.493544444,0.038787384,0.566912836,0.651494078,0.542826347,0.031983512,35,116,0.000781250
