device_id,split,action,workload_bin,background,obs_id,tau_measured_ms,tau_hat_ms,tau_residual_ms,T_next_measured_C,T_next_hat_C,T_residual_C
pi4b8g,fit,lucid_revision,n1,B2,1163,1.782411,2.046443,-0.26403200000000004,38.459,39.584320692321306,-1.1253206923213028
pi4b8g,fit,lucid_revision,n1,B2,1164,1.902058,2.046443,-0.14438499999999999,38.459,38.38986560163478,0.06913439836522173
pi4b8g,fit,lucid_revision,n1,B2,1165,1.791355,2.046443,-0.255088,37.972,38.38966228908078,-0.4176622890807806
pi4b8g,fit,lucid_revision,n1,B2,1166,1.839614,2.046443,-0.20682899999999993,39.433,37.99152597642503,1.441474023574969
pi4b8g,fit,lucid_revision,n1,B2,1167,1.853781,2.046443,-0.1926620000000001,38.946,39.18622682437288,-0.24022682437288267
pi4b8g,fit,lucid_revision,n1,B2,1168,1.802522,2.046443,-0.24392100000000005,38.459,38.78790774107181,-0.3289077410718093
pi4b8g,fit,lucid_revision,n1,B2,1169,1.764375,2.046443,-0.282068,38.459,38.389612738727976,0.06938726127202699
pi4b8g,fit,lucid_revision,n1,B2,1170,1.831522,2.046443,-0.21492099999999992,38.946,38.38973605813272,0.5562639418672788
pi4b8g,fit,lucid_revision,n1,B2,1171,1.78143,2.046443,-0.26501299999999994,38.946,38.787869004376425,0.1581309956235728
pi4b8g,fit,lucid_revision,n1,B2,1172,1.842707,2.046443,-0.20373599999999992,37.972,38.7879815431818,-0.8159815431817989
pi4b8g,fit,lucid_revision,n1,B2,1173,1.844299,2.046443,-0.2021440000000001,37.972,37.99153458070238,-0.019534580702377013
pi4b8g,fit,lucid_revision,n1,B2,1174,1.866965,2.046443,-0.17947800000000003,39.433,37.991576208141105,1.4414237918588952
pi4b8g,fit,lucid_revision,n1,B2,1175,1.78706,2.046443,-0.2593829999999999,37.485,39.18610428734213,-1.7011042873421331
pi4b8g,fit,lucid_revision,n1,B2,1176,1.829781,2.046443,-0.2166619999999999,39.92,37.59328297440326,2.326717025596743
pi4b8g,fit,lucid_revision,n1,B2,1177,1.798763,2.046443,-0.24768000000000012,38.946,39.58435072372861,-0.6383507237286139
pi4b8g,fit,lucid_revision,n1,B2,1178,1.776208,2.046443,-0.270235,38.459,38.787859413867075,-0.32885941386707174
pi4b8g,fit,lucid_revision,n1,B2,1179,1.827022,2.046443,-0.2194210000000001,38.459,38.38972779361872,0.06927220638128517
pi4b8g,fit,lucid_revision,n1,B2,1180,1.790986,2.046443,-0.25545700000000005,39.92,38.389661611390636,1.5303383886093656
pi4b8g,fit,lucid_revision,n1,B2,1181,1.759727,2.046443,-0.28671599999999997,37.972,39.58427903182453,-1.612279031824528
pi4b8g,fit,lucid_revision,n1,B2,1182,1.873391,2.046443,-0.17305199999999998,38.946,37.991588009867094,0.954411990132904
pi4b8g,fit,lucid_revision,n1,B2,1183,1.840559,2.046443,-0.20588399999999996,39.433,38.78797759825379,0.6450224017462105
pi4b8g,fit,lucid_revision,n1,B2,1184,1.791337,2.046443,-0.25510600000000005,38.946,39.18611214230354,-0.24011214230354483
pi4b8g,fit,lucid_revision,n1,B2,1185,1.892798,2.046443,-0.15364500000000003,38.946,38.78807353824194,0.15792646175805913
pi4b8g,fit,lucid_revision,n1,B2,1186,1.831503,2.046443,-0.2149399999999999,38.459,38.787960966378506,-0.3289609663785029
pi4b8g,fit,lucid_revision,n1,B2,1187,1.768449,2.046443,-0.2779940000000001,38.946,38.38962022086798,0.5563797791320155
pi4b8g,fit,lucid_revision,n1,B2,1188,1.833707,2.046443,-0.21273600000000004,38.459,38.78796501415381,-0.32896501415380897
pi4b8g,fit,lucid_revision,n1,B2,1189,1.823726,2.046443,-0.22271700000000005,38.946,38.389721740321356,0.556278259678642
pi4b8g,fit,lucid_revision,n1,B2,1190,1.782005,2.046443,-0.26443799999999995,38.946,38.78787006039766,0.15812993960233968
pi4b8g,fit,lucid_revision,n1,B2,1191,1.758468,2.046443,-0.2879750000000001,37.972,38.78782683331634,-0.8158268333163363
pi4b8g,fit,lucid_revision,n1,B2,1192,1.883631,2.046443,-0.16281199999999996,38.459,37.99160681622783,0.46739318377217387
pi4b8g,fit,lucid_revision,n1,B2,1193,1.803133,2.046443,-0.24330999999999992,38.946,38.38968392006875,0.5563160799312499
pi4b8g,fit,lucid_revision,n1,B2,1194,1.763727,2.046443,-0.28271599999999997,38.946,38.787836491778364,0.15816350822163372
pi4b8g,fit,lucid_revision,n1,B2,1195,1.844911,2.046443,-0.20153200000000004,38.459,38.7879855909571,-0.328985590957096
pi4b8g,fit,lucid_revision,n1,B2,1196,1.789115,2.046443,-0.257328,38.946,38.38965817518937,0.5563418248106302
pi4b8g,fit,lucid_revision,n1,B2,1197,1.773801,2.046443,-0.27264200000000005,38.946,38.38963005012996,0.5563699498700387
pi4b8g,fit,lucid_revision,n1,B2,1198,1.81867,2.046443,-0.227773,38.459,38.787937397821146,-0.32893739782114295
pi4b8g,fit,lucid_revision,n1,B2,1199,1.801597,2.046443,-0.24484600000000012,38.459,38.38968109911464,0.06931890088536363
pi4b8g,fit,fisvdd_revision,n16,B0,1200,2.509324,2.51162,-0.002296000000000298,38.459,38.137850770546386,0.3211492294536171
pi4b8g,fit,fisvdd_revision,n16,B0,1201,2.399363,2.51162,-0.11225700000000005,37.485,38.137648820718915,-0.6526488207189161
pi4b8g,fit,fisvdd_revision,n16,B0,1202,2.401177,2.51162,-0.11044300000000007,37.972,37.341202265955516,0.630797734044485
pi4b8g,fit,fisvdd_revision,n16,B0,1203,2.338235,2.51162,-0.17338500000000012,37.485,37.73931161242037,-0.2543116124203735
pi4b8g,fit,fisvdd_revision,n16,B0,1204,2.387641,2.51162,-0.12397900000000028,37.972,37.34117740629742,0.6308225937025824
pi4b8g,fit,fisvdd_revision,n16,B0,1205,2.418789,2.51162,-0.09283100000000033,37.972,37.73945955456715,0.23254044543285346
pi4b8g,fit,fisvdd_revision,n16,B0,1206,2.476158,2.51162,-0.03546200000000033,37.972,37.73956491610126,0.2324350838987428
pi4b8g,fit,fisvdd_revision,n16,B0,1207,2.432807,2.51162,-0.07881300000000024,37.485,37.73948529944653,-0.25448529944652876
pi4b8g,fit,fisvdd_revision,n16,B0,1208,2.396604,2.51162,-0.11501600000000023,36.511,37.34119386737274,-0.8301938673727349
pi4b8g,fit,fisvdd_revision,n16,B0,1209,2.347642,2.51162,-0.16397800000000018,37.972,36.54465405950652,1.4273459404934812
pi4b8g,fit,fisvdd_revision,n16,B0,1210,2.369734,2.51162,-0.1418860000000004,37.485,37.73936946218179,-0.254369462181792
pi4b8g,fit,fisvdd_revision,n16,B0,1211,2.376308,2.51162,-0.13531200000000032,36.998,37.34115659257805,-0.34315659257805464
pi4b8g,fit,fisvdd_revision,n16,B0,1212,2.332272,2.51162,-0.17934800000000006,36.511,36.94285077474023,-0.4318507747402265
pi4b8g,fit,fisvdd_revision,n16,B0,1213,2.397604,2.51162,-0.11401600000000034,36.998,36.544745817650586,0.4532541823494114
pi4b8g,fit,fisvdd_revision,n16,B0,1214,2.388826,2.51162,-0.12279400000000029,37.972,36.94295463947902,1.029045360520982
pi4b8g,fit,fisvdd_revision,n16,B0,1215,2.381549,2.51162,-0.13007100000000005,37.485,37.73939116112243,-0.25439116112242743
pi4b8g,fit,fisvdd_revision,n16,B0,1216,2.39066,2.51162,-0.12096000000000018,37.485,37.34118295086803,0.14381704913196813
pi4b8g,fit,fisvdd_revision,n16,B0,1217,2.423548,2.51162,-0.08807200000000037,36.511,37.341243351609435,-0.8302433516094325
pi4b8g,fit,fisvdd_revision,n16,B0,1218,2.355493,2.51162,-0.15612700000000013,36.511,36.5446684783286,-0.033668478328600315
pi4b8g,fit,fisvdd_revision,n16,B0,1219,2.431788,2.51162,-0.07983200000000013,36.024,36.544808598572025,-0.5208085985720246
pi4b8g,fit,fisvdd_revision,n16,B0,1220,2.415678,2.51162,-0.09594199999999997,37.485,36.1465540684715,1.3384459315284971
pi4b8g,fit,fisvdd_revision,n16,B0,1221,2.325105,2.51162,-0.186515,36.998,37.341062555264685,-0.3430625552646873
pi4b8g,fit,fisvdd_revision,n16,B0,1222,2.388493,2.51162,-0.12312700000000021,35.537,37.73940391418581,-2.2024039141858083
pi4b8g,fit,fisvdd_revision,n16,B0,1223,2.381493,2.51162,-0.13012700000000033,36.998,35.748266342573096,1.2497336574269013
pi4b8g,fit,fisvdd_revision,n16,B0,1224,2.331401,2.51162,-0.18021900000000013,36.998,36.94284917509763,0.05515082490236978
pi4b8g,fit,fisvdd_revision,n16,B0,1225,2.442233,2.51162,-0.06938700000000031,36.511,36.94305272456769,-0.43205272456768995
pi4b8g,fit,fisvdd_revision,n16,B0,1226,2.384826,2.51162,-0.1267940000000003,36.998,36.54472235010395,0.45327764989604447
pi4b8g,fit,fisvdd_revision,n16,B0,1227,2.340439,2.51162,-0.17118100000000025,36.024,36.94286577391485,-0.9188657739148525
pi4b8g,fit,fisvdd_revision,n16,B0,1228,2.405086,2.51162,-0.10653400000000035,36.511,36.14653461564211,0.3644653843578922
pi4b8g,fit,fisvdd_revision,n16,B0,1229,2.435881,2.51162,-0.075739,36.998,36.54481611560664,0.4531838843933542
pi4b8g,fit,fisvdd_revision,n16,B0,1230,2.339142,2.51162,-0.17247800000000035,36.511,36.942863391898264,-0.4318633918982613
pi4b8g,fit,fisvdd_revision,n16,B0,1231,2.453659,2.51162,-0.05796100000000015,36.024,36.544848765946604,-0.520848765946603
pi4b8g,fit,fisvdd_revision,n16,B0,1232,2.446492,2.51162,-0.06512800000000007,37.485,36.146610660190234,1.3383893398097655
pi4b8g,fit,fisvdd_revision,n16,B0,1233,2.372456,2.51162,-0.13916400000000007,36.511,37.341149518154076,-0.830149518154073
pi4b8g,fit,fisvdd_revision,n16,B0,1234,2.403381,2.51162,-0.1082390000000002,36.511,36.54475642745,-0.033756427449993964
pi4b8g,fit,fisvdd_revision,n16,B0,1235,2.435456,2.51162,-0.07616400000000034,36.024,36.54481533506921,-0.5208153350692086
pi4b8g,fit,fisvdd_revision,n16,B0,1236,2.352179,2.51162,-0.15944100000000017,36.024,36.14643744883277,-0.12243744883276975
pi4b8g,fit,fisvdd_revision,n16,B0,1237,2.51162,2.51162,0.0,36.024,36.14673027158303,-0.12273027158303051
pi4b8g,fit,fisvdd_revision,n16,B0,1238,2.36416,2.51162,-0.14746000000000015,37.972,36.14645945264215,1.8255405473578534
pi4b8g,fit,fisvdd_revision,n16,B0,1239,2.376123,2.51162,-0.13549699999999998,36.998,37.739381195955104,-0.7413811959551069
pi4b8g,fit,fisvdd_revision,n256,B0,1240,13.981797,15.421864,-1.440066999999999,36.511,36.55816758768588,-0.04716758768587681
pi4b8g,fit,fisvdd_revision,n256,B0,1241,13.860226,15.421864,-1.5616379999999985,36.511,36.5579443154123,-0.046944315412297044
pi4b8g,fit,fisvdd_revision,n256,B0,1242,13.931298,15.421864,-1.4905659999999994,36.024,36.558074843309804,-0.5340748433098028
pi4b8g,fit,fisvdd_revision,n256,B0,1243,13.956076,15.421864,-1.4657879999999999,35.537,36.15989540642002,-0.622895406420021
pi4b8g,fit,fisvdd_revision,n256,B0,1244,13.950872,15.421864,-1.470991999999999,36.511,35.76166090582831,0.7493390941716953
pi4b8g,fit,fisvdd_revision,n256,B0,1245,13.954613,15.421864,-1.4672509999999992,36.998,36.5581176626751,0.4398823373248959
pi4b8g,fit,fisvdd_revision,n256,B0,1246,14.061852,15.421864,-1.3600119999999993,35.537,36.95653955653029,-1.4195395565302888
pi4b8g,fit,fisvdd_revision,n256,B0,1247,15.421864,15.421864,0.0,35.537,35.76436246893347,-0.227362468933471
pi4b8g,fit,fisvdd_revision,n256,B0,1248,14.882392,15.421864,-0.539472,36.511,35.763371696956824,0.7476283030431787
pi4b8g,fit,fisvdd_revision,n256,B0,1249,14.074759,15.421864,-1.347104999999999,36.998,36.55833831785259,0.43966168214740975
pi4b8g,fit,fisvdd_revision,n256,B0,1250,13.972428,15.421864,-1.4494359999999986,36.998,36.956375324108144,0.04162467589185326
pi4b8g,fit,fisvdd_revision,n256,B0,1251,13.926132,15.421864,-1.4957319999999985,36.511,36.95629029878815,-0.4452902987881444
pi4b8g,fit,fisvdd_revision,n256,B0,1252,14.026149,15.421864,-1.3957149999999992,36.511,36.55824904273583,-0.047249042735828084
pi4b8g,fit,fisvdd_revision,n256,B0,1253,13.944391,15.421864,-1.4774729999999998,36.998,36.55809888937242,0.43990111062758075
pi4b8g,fit,fisvdd_revision,n256,B0,1254,13.961965,15.421864,-1.459899,36.511,36.95635610819482,-0.4453561081948152
pi4b8g,fit,fisvdd_revision,n256,B0,1255,13.924725,15.421864,-1.4971389999999989,36.511,36.5580627716097,-0.04706277160969563
pi4b8g,fit,fisvdd_revision,n256,B0,1256,13.969631,15.421864,-1.4522329999999997,36.998,36.55814524411315,0.43985475588684864
pi4b8g,fit,fisvdd_revision,n256,B0,1257,13.967557,15.421864,-1.454307,36.998,36.95636637823088,0.041633621769115337
pi4b8g,fit,fisvdd_revision,n256,B0,1258,13.889985,15.421864,-1.531879,36.024,36.95622391270204,-0.9322239127020424
pi4b8g,fit,fisvdd_revision,n256,B0,1259,15.341531,15.421864,-0.08033299999999954,36.511,36.16243987580657,0.3485601241934333
pi4b8g,fit,fisvdd_revision,n256,B0,1260,13.924299,15.421864,-1.4975649999999998,36.998,36.5580619892357,0.43993801076429406
pi4b8g,fit,fisvdd_revision,n256,B0,1261,14.049611,15.421864,-1.3722529999999988,36.024,36.95651707521566,-0.9325170752156566
pi4b8g,fit,fisvdd_revision,n256,B0,1262,13.952021,15.421864,-1.4698429999999991,36.024,36.159887959174625,-0.13588795917462448
pi4b8g,fit,fisvdd_revision,n256,B0,1263,13.914188,15.421864,-1.507676,36.998,36.15981847665062,0.8381815233493768
pi4b8g,fit,fisvdd_revision,n256,B0,1264,13.934206,15.421864,-1.4876579999999997,36.024,36.956305127162814,-0.9323051271628131
pi4b8g,fit,fisvdd_revision,n256,B0,1265,14.045797,15.421864,-1.376066999999999,36.511,36.160060184300086,0.35093981569991684
pi4b8g,fit,fisvdd_revision,n256,B0,1266,13.899984,15.421864,-1.5218799999999995,36.998,36.55801733331174,0.4399826666882589
pi4b8g,fit,fisvdd_revision,n256,B0,1267,13.905188,15.421864,-1.5166759999999986,35.537,36.956251833903444,-1.419251833903445
pi4b8g,fit,fisvdd_revision,n256,B0,1268,13.861171,15.421864,-1.5606929999999988,36.024,35.761496164679414,0.26250383532058663
pi4b8g,fit,fisvdd_revision,n256,B0,1269,13.951095,15.421864,-1.4707689999999989,36.511,36.159886258521304,0.35111374147869867
pi4b8g,fit,fisvdd_revision,n256,B0,1270,13.940169,15.421864,-1.4816950000000002,36.024,36.55809113542173,-0.5340911354217326
pi4b8g,fit,fisvdd_revision,n256,B0,1271,14.023445,15.421864,-1.3984189999999987,36.998,36.160019133540786,0.8379808664592119
pi4b8g,fit,fisvdd_revision,n256,B0,1272,13.95965,15.421864,-1.4622139999999995,36.511,36.95635185656151,-0.44535185656150844
pi4b8g,fit,fisvdd_revision,n256,B0,1273,13.999631,15.421864,-1.4222329999999985,36.024,36.55820034087313,-0.5342003408731273
pi4b8g,fit,fisvdd_revision,n256,B0,1274,14.055371,15.421864,-1.3664930000000002,36.511,36.95652765379357,-0.44552765379356885
pi4b8g,fit,fisvdd_revision,n256,B0,1275,13.972131,15.421864,-1.4497330000000002,36.998,36.558149835509816,0.43985016449018133
pi4b8g,fit,fisvdd_revision,n256,B0,1276,13.980075,15.421864,-1.441789,36.511,36.95638936827226,-0.4453893682722594
pi4b8g,fit,fisvdd_revision,n256,B0,1277,13.953039,15.421864,-1.468824999999999,36.511,36.55811477193176,-0.04711477193175995
pi4b8g,fit,fisvdd_revision,n256,B0,1278,13.947835,15.421864,-1.4740289999999998,36.511,36.55810521448046,-0.047105214480460234
pi4b8g,fit,fisvdd_revision,n256,B0,1279,13.955224,15.421864,-1.46664,37.972,36.55811878481245,1.4138812151875513
pi4b8g,fit,lucid_revision,n1024,B1,1280,294.88608,320.641715,-25.755634999999984,36.511,37.52497171673145,-1.0139717167314473
pi4b8g,fit,lucid_revision,n1024,B1,1281,315.319498,320.641715,-5.3222169999999664,36.998,37.164273944494205,-0.16627394449420763
pi4b8g,fit,lucid_revision,n1024,B1,1282,312.872006,320.641715,-7.7697089999999776,37.485,37.558003924992136,-0.07300392499213615
pi4b8g,fit,lucid_revision,n1024,B1,1283,314.032967,320.641715,-6.608747999999991,37.485,38.754810927398765,-1.2698109273987654
pi4b8g,fit,lucid_revision,n1024,B1,1284,312.599901,320.641715,-8.041813999999988,38.459,37.955729131336746,0.5032708686632574
pi4b8g,fit,lucid_revision,n1024,B1,1285,314.905858,320.641715,-5.735856999999953,38.946,38.75641404292926,0.1895859570707401
pi4b8g,fit,lucid_revision,n1024,B1,1286,316.117095,320.641715,-4.52461999999997,37.972,38.75863855073815,-0.7866385507381466
pi4b8g,fit,lucid_revision,n1024,B1,1287,320.641715,320.641715,0.0,38.459,38.368723337668925,0.09027666233107823
pi4b8g,fit,lucid_revision,n1024,B1,1288,313.456959,320.641715,-7.184755999999993,38.946,38.753753054914704,0.19224694508529439
pi4b8g,fit,lucid_revision,n1024,B1,1289,314.07067,320.641715,-6.57104499999997,39.433,39.15310511431055,0.2798948856894512
pi4b8g,fit,lucid_revision,n1024,B1,1290,312.75162,320.641715,-7.890094999999974,38.459,39.54890754474262,-1.0899075447426156
pi4b8g,fit,lucid_revision,n1024,B1,1291,314.222093,320.641715,-6.419622000000004,39.433,38.755158268393025,0.6778417316069749
pi4b8g,fit,lucid_revision,n1024,B1,1292,312.818249,320.641715,-7.823465999999996,38.946,39.54902991280998,-0.6030299128099799
pi4b8g,fit,lucid_revision,n1024,B1,1293,315.475903,320.641715,-5.16581199999996,39.433,39.15568590715441,0.27731409284559305
pi4b8g,fit,lucid_revision,n1024,B1,1294,315.660751,320.641715,-4.980963999999972,38.946,39.554250334491094,-0.6082503344910961
pi4b8g,fit,lucid_revision,n1024,B1,1295,314.826693,320.641715,-5.815021999999999,38.946,39.154493594902874,-0.2084935949028761
pi4b8g,fit,lucid_revision,n1024,B1,1296,313.0473,320.641715,-7.5944149999999695,39.433,39.15122563526856,0.28177436473144013
pi4b8g,fit,lucid_revision,n1024,B1,1297,314.575568,320.641715,-6.066147000000001,38.946,39.55225733224829,-0.6062573322482905
pi4b8g,fit,lucid_revision,n1024,B1,1298,312.755824,320.641715,-7.885890999999958,39.92,39.15069032249484,0.7693096775051629
pi4b8g,fit,lucid_revision,n1024,B1,1299,313.767675,320.641715,-6.8740399999999795,39.433,39.94899853249838,-0.5159985324983793
pi4b8g,fit,lucid_revision,n1024,B1,1300,313.339906,320.641715,-7.301808999999992,40.407,39.54998796649399,0.8570120335060096
pi4b8g,fit,lucid_revision,n1024,B1,1301,314.614141,320.641715,-6.027573999999959,38.946,40.34877806010653,-1.4027780601065345
pi4b8g,fit,lucid_revision,n1024,B1,1302,312.867896,320.641715,-7.773819000000003,40.407,39.15089614929765,1.2561038507023454
pi4b8g,fit,lucid_revision,n1024,B1,1303,313.985394,320.641715,-6.656320999999991,39.92,40.34762332935498,-0.4276233293549794
pi4b8g,fit,lucid_revision,n1024,B1,1304,313.861118,320.641715,-6.780597,40.894,39.9491701460498,0.9448298539501963
pi4b8g,fit,lucid_revision,n1024,B1,1305,313.772694,320.641715,-6.869020999999975,40.894,40.745457636467144,0.14854236353285444
pi4b8g,fit,lucid_revision,n1024,B1,1306,313.275611,320.641715,-7.36610399999995,38.946,40.74454471437579,-1.7985447143757938
pi4b8g,fit,lucid_revision,n1024,B1,1307,314.578234,320.641715,-6.0634809999999675,39.92,39.55226222851369,0.36773777148631126
pi4b8g,fit,lucid_revision,n1024,B1,1308,313.20463,320.641715,-7.437084999999968,40.407,39.947964467324304,0.4590355326756921
pi4b8g,fit,lucid_revision,n1024,B1,1309,314.502921,320.641715,-6.138793999999962,40.407,40.3485737980517,0.05842620194829351
pi4b8g,fit,lucid_revision,n1024,B1,1310,313.021263,320.641715,-7.620452,40.407,40.3458526462118,0.06114735378819347
pi4b8g,fit,lucid_revision,n1024,B1,1311,314.537272,320.641715,-6.104443000000003,40.894,40.34863688567844,0.5453631143215603
pi4b8g,fit,lucid_revision,n1024,B1,1312,312.855322,320.641715,-7.7863929999999755,39.92,40.74377282897063,-0.8237728289706254
pi4b8g,fit,lucid_revision,n1024,B1,1313,314.543846,320.641715,-6.097869000000003,39.92,39.9504240160747,-0.030424016074697136
pi4b8g,fit,lucid_revision,n1024,B1,1314,313.555734,320.641715,-7.085981000000004,38.946,39.948609290418155,-1.0026092904181567
pi4b8g,fit,lucid_revision,n1024,B1,1315,314.283425,320.641715,-6.358289999999954,40.407,39.15349585134953,1.253504148650464
pi4b8g,fit,lucid_revision,n1024,B1,1316,313.136631,320.641715,-7.505083999999954,40.407,40.346064526311984,0.06093547368801211
pi4b8g,fit,lucid_revision,n1024,B1,1317,314.193094,320.641715,-6.448621000000003,40.407,40.3480047825899,0.05899521741009295
pi4b8g,fit,lucid_revision,n1024,B1,1318,312.79786,320.641715,-7.843854999999962,40.894,39.94721741035575,0.9467825896442505
pi4b8g,fit,lucid_revision,n1024,B1,1319,315.719454,320.641715,-4.922260999999992,39.92,40.749032975415695,-0.8290329754156929
pi4b8g,fit,lucid_revision,n64,B2,1320,20.521918,20.521918,0.0,40.894,40.00518191942787,0.8888180805721291
pi4b8g,fit,lucid_revision,n64,B2,1321,19.056241,20.521918,-1.4656769999999995,39.433,40.40071506077242,-0.9677150607724201
pi4b8g,fit,lucid_revision,n64,B2,1322,18.793246,20.521918,-1.7286719999999995,39.433,39.20555722560484,0.2274427743951577
pi4b8g,fit,lucid_revision,n64,B2,1323,18.966168,20.521918,-1.5557499999999997,40.407,38.80764986386206,1.5993501361379359
pi4b8g,fit,lucid_revision,n64,B2,1324,19.149702,20.521918,-1.372215999999998,40.407,40.002661764241495,0.4043382357585017
pi4b8g,fit,lucid_revision,n64,B2,1325,19.01763,20.521918,-1.504287999999999,40.407,40.002419206265365,0.4045807937346311
pi4b8g,fit,lucid_revision,n64,B2,1326,18.924559,20.521918,-1.5973590000000009,39.92,40.002248275913765,-0.08224827591376282
pi4b8g,fit,lucid_revision,n64,B2,1327,19.00165,20.521918,-1.520267999999998,39.92,39.604164914917476,0.3158350850825258
pi4b8g,fit,lucid_revision,n64,B2,1328,19.038223,20.521918,-1.4836950000000009,39.92,39.60423208337757,0.3157679166224341
pi4b8g,fit,lucid_revision,n64,B2,1329,18.979224,20.521918,-1.542694000000001,40.407,39.60412372825283,0.8028762717471665
pi4b8g,fit,lucid_revision,n64,B2,1330,19.054278,20.521918,-1.4676399999999994,40.407,40.00248651246735,0.4045134875326468
pi4b8g,fit,lucid_revision,n64,B2,1331,19.030593,20.521918,-1.4913249999999998,39.433,40.00244301357535,-0.5694430135753521
pi4b8g,fit,lucid_revision,n64,B2,1332,19.889874,20.521918,-0.6320440000000005,39.92,39.207571247261576,0.7124287527384254
pi4b8g,fit,lucid_revision,n64,B2,1333,19.062796,20.521918,-1.4591220000000007,39.433,39.60427721313366,-0.1712772131336635
pi4b8g,fit,lucid_revision,n64,B2,1334,19.015316,20.521918,-1.5066020000000009,39.433,39.205965070187794,0.22703492981220563
pi4b8g,fit,lucid_revision,n64,B2,1335,18.99715,20.521918,-1.5247679999999981,39.92,39.20593170726307,0.7140682927369326
pi4b8g,fit,lucid_revision,n64,B2,1336,19.042223,20.521918,-1.4796949999999995,39.92,39.60423942961223,0.3157605703877735
pi4b8g,fit,lucid_revision,n64,B2,1337,19.031019,20.521918,-1.4908989999999989,39.92,39.604218852808934,0.31578114719106765
pi4b8g,fit,lucid_revision,n64,B2,1338,18.936947,20.521918,-1.5849709999999995,40.407,39.60404608406211,0.8029539159378842
pi4b8g,fit,lucid_revision,n64,B2,1339,18.967132,20.521918,-1.554786,39.92,40.00232646372585,-0.08232646372584895
pi4b8g,fit,lucid_revision,n64,B2,1340,19.007353,20.521918,-1.514565000000001,38.946,39.60417538881155,-0.65817538881155
pi4b8g,fit,lucid_revision,n64,B2,1341,19.016834,20.521918,-1.505084,38.946,38.80774291494343,0.13825708505656564
pi4b8g,fit,lucid_revision,n64,B2,1342,18.954243,20.521918,-1.5676749999999977,39.92,38.80762796289997,1.1123720371000303
pi4b8g,fit,lucid_revision,n64,B2,1343,19.022427,20.521918,-1.499490999999999,38.946,39.604203073096876,-0.6582030730968782
pi4b8g,fit,lucid_revision,n64,B2,1344,19.22522,20.521918,-1.2966979999999992,38.946,38.808125628057596,0.13787437194240226
pi4b8g,fit,lucid_revision,n64,B2,1345,18.895115,20.521918,-1.6268029999999989,38.946,38.80751937085917,0.1384806291408296
pi4b8g,fit,lucid_revision,n64,B2,1346,18.970039,20.521918,-1.5518789999999996,39.433,38.80765697318066,0.625343026819337
pi4b8g,fit,lucid_revision,n64,B2,1347,19.004835,20.521918,-1.5170829999999995,38.946,39.20594582121641,-0.2599458212164123
pi4b8g,fit,lucid_revision,n64,B2,1348,18.933799,20.521918,-1.588118999999999,39.92,38.80759041629461,1.112409583705393
pi4b8g,fit,lucid_revision,n64,B2,1349,19.005872,20.521918,-1.5160459999999993,38.459,39.604172668868166,-1.1451726688681632
pi4b8g,fit,lucid_revision,n64,B2,1350,18.965539,20.521918,-1.5563789999999997,39.433,38.409423765526256,1.0235762344737438
pi4b8g,fit,lucid_revision,n64,B2,1351,19.002909,20.521918,-1.5190090000000005,38.946,39.20594228400442,-0.2599422840044241
pi4b8g,fit,lucid_revision,n64,B2,1352,19.015261,20.521918,-1.5066570000000006,38.946,38.807740026036655,0.13825997396334344
pi4b8g,fit,lucid_revision,n64,B2,1353,19.242183,20.521918,-1.2797349999999987,38.946,38.80815678160225,0.13784321839774805
pi4b8g,fit,lucid_revision,n64,B2,1354,19.033056,20.521918,-1.488862000000001,40.894,39.60422259387894,1.2897774061210612
pi4b8g,fit,lucid_revision,n64,B2,1355,18.899225,20.521918,-1.6226929999999982,39.92,40.40042669167693,-0.4804266916769251
pi4b8g,fit,lucid_revision,n64,B2,1356,18.954521,20.521918,-1.5673969999999997,38.946,39.60407835974411,-0.6580783597441098
pi4b8g,fit,lucid_revision,n64,B2,1357,19.014946,20.521918,-1.506972000000001,39.433,38.807739447520675,0.6252605524793253
pi4b8g,fit,lucid_revision,n64,B2,1358,18.960317,20.521918,-1.5616009999999996,39.92,39.205864061297724,0.7141359387022774
pi4b8g,fit,lucid_revision,n64,B2,1359,18.940669,20.521918,-1.5812489999999997,39.92,39.60405291973347,0.3159470802665325
pi4b8g,fit,tinydl_revision,n1024,B0,1360,44.304238,45.9813,-1.6770619999999994,38.459,38.2087474247419,0.2502525752581022
pi4b8g,fit,tinydl_revision,n1024,B0,1361,44.405199,45.9813,-1.5761009999999942,38.946,38.20893284554137,0.7370671544586287
pi4b8g,fit,tinydl_revision,n1024,B0,1362,44.214888,45.9813,-1.7664119999999954,38.459,38.6068082713655,-0.14780827136549846
pi4b8g,fit,tinydl_revision,n1024,B0,1363,44.750268,45.9813,-1.231031999999999,38.459,38.20956658500368,0.2494334149963251
pi4b8g,fit,tinydl_revision,n1024,B0,1364,44.192148,45.9813,-1.7891519999999943,37.972,38.20854156488103,-0.23654156488102984
pi4b8g,fit,tinydl_revision,n1024,B0,1365,44.811303,45.9813,-1.169996999999995,39.433,37.811453736221445,1.621546263778555
pi4b8g,fit,tinydl_revision,n1024,B0,1366,44.311664,45.9813,-1.669635999999997,38.459,39.00521094930737,-0.5462109493073655
pi4b8g,fit,tinydl_revision,n1024,B0,1367,44.43055,45.9813,-1.5507500000000007,38.946,38.20897940414011,0.7370205958598888
