policy,seed,window,epsilon,learning_rate,rolling_reward,rolling_utility,td_abs_mean,q_update_abs_mean,visited_states,visited_state_actions,greedy_policy_change_rate
FSSQL-R,5103,3800,0.197988889,0.032002432,0.501139700,0.597467933,0.446054440,0.016725018,40,127,0.000000000
FSSQL-R,5103,3900,0.176877778,0.036498952,0.507972094,0.603678074,0.456878580,0.018522729,40,127,0.001562500
FSSQL-R,5103,4000,0.155766667,0.018700574,0.512287691,0.601803216,0.416199998,0.014177638,40,127,0.000000000
FSSQL-R,5103,4100,0.134655556,0.025522131,0.491474764,0.582638077,0.402855871,0.013015693,40,127,0.000781250
FSSQL-R,5103,4200,0.113544444,0.024315452,0.495819523,0.584717537,0.432226130,0.016398024,40,127,0.001562500
FSSQL-R,5103,4300,0.092433333,0.026942009,0.477748845,0.564810169,0.415593578,0.013105997,40,127,0.001562500
FSSQL-R,5103,4400,0.071322222,0.026044207,0.544940387,0.626991324,0.403301811,0.012325142,40,127,0.000000000
FSSQL-R,5103,4500,0.050211111,0.015829944,0.566157239,0.640751045,0.416014973,0.011942636,40,127,0.000000000
FSSQL-R,5103,4600,0.050000000,0.015025464,0.485337123,0.570379471,0.394576237,0.012283471,40,127,0.000000000
FSSQL-R,5103,4700,0.050000000,0.041257450,0.495457930,0.582396752,0.388230126,0.010711134,40,127,0.000781250
FSSQL-R,5103,4800,0.050000000,0.020523526,0.505446875,0.590191552,0.427481151,0.010171414,40,127,0.000000000
FSSQL-R,5103,4900,0.050000000,0.012547239,0.501352718,0.578461905,0.475236086,0.024095920,41,128,0.000000000
FSSQL-R,5103,5000,0.050000000,0.021818111,0.523753292,0.604496517,0.453513075,0.012595461,41,128,0.000000000
FSSQL-R,5103,5100,0.050000000,0.011305383,0.540277290,0.615192966,0.461990681,0.010973798,41,128,0.000000000
FSSQL-R,5103,5200,0.050000000,0.012614017,0.524028119,0.606726622,0.444771582,0.009912761,41,128,0.000000000
FSSQL-R,5103,5300,0.050000000,0.023170921,0.549864572,0.637073149,0.448940402,0.009859281,41,128,0.000000000
FSSQL-R,5103,5400,0.050000000,0.012376956,0.562840643,0.651019993,0.429895979,0.009394412,41,128,0.000000000
FSSQL-R,5103,5500,0.050000000,0.009622843,0.543432683,0.617190287,0.383075170,0.007963281,41,128,0.000000000
FSSQL-R,5103,5600,0.050000000,0.009314788,0.484347320,0.565725219,0.384387420,0.010023467,41,128,0.000000000
FSSQL-R,5103,5700,0.050000000,0.032508418,0.428219310,0.502428394,0.380379765,0.006475149,41,128,0.000000000
FSSQL-R,5103,5800,0.050000000,0.022419312,0.549254800,0.628740753,0.389008116,0.007002207,41,128,0.000000000
FSSQL-R,5103,5900,0.050000000,0.020734783,0.546618808,0.634658012,0.354559656,0.007458457,41,128,0.000000000
FSSQL-R,5103,6000,0.050000000,0.010773002,0.486637099,0.575335462,0.381870828,0.008264324,41,128,0.000000000
FSSQL-R,5104,100,0.979100000,0.500000000,0.454137229,0.553219217,0.963074940,0.321499548,14,40,0.007812500
FSSQL-R,5104,200,0.957988889,0.071599335,0.382988892,0.481320477,0.742676791,0.161601879,15,44,0.007031250
FSSQL-R,5104,300,0.936877778,0.341278752,0.480633383,0.580720947,0.741238548,0.144460328,15,49,0.002343750
FSSQL-R,5104,400,0.915766667,0.267580521,0.441205896,0.540506575,0.671494229,0.164516157,28,83,0.012500000
FSSQL-R,5104,500,0.894655556,0.182696677,0.416762193,0.515290981,0.749619754,0.178613822,30,93,0.004687500
FSSQL-R,5104,600,0.873544444,0.500000000,0.495485589,0.594509667,0.670606341,0.123697945,32,97,0.007812500
FSSQL-R,5104,700,0.852433333,0.057719852,0.451792866,0.550961069,0.652486654,0.112384190,33,99,0.005468750
FSSQL-R,5104,800,0.831322222,0.058948015,0.492267856,0.590778717,0.695829456,0.113426729,34,102,0.003125000
FSSQL-R,5104,900,0.810211111,0.056557637,0.406685927,0.503408792,0.586695513,0.078690946,35,104,0.007031250
FSSQL-R,5104,1000,0.789100000,0.094505676,0.441180546,0.536485546,0.620707391,0.095385214,35,108,0.005468750
FSSQL-R,5104,1100,0.767988889,0.152392396,0.496223161,0.593563180,0.570063652,0.062320099,35,108,0.006250000
FSSQL-R,5104,1200,0.746877778,0.267580521,0.535041345,0.630175572,0.641988356,0.084077233,35,110,0.002343750
FSSQL-R,5104,1300,0.725766667,0.049870414,0.436331636,0.530869630,0.616673432,0.090254883,35,114,0.007031250
FSSQL-R,5104,1400,0.704655556,0.237227149,0.510641726,0.605538072,0.590026632,0.065233561,35,115,0.003906250
FSSQL-R,5104,1500,0.683544444,0.060585645,0.511544073,0.604733891,0.620525415,0.060528362,35,115,0.003125000
FSSQL-R,5104,1600,0.662433333,0.205268911,0.483274023,0.580547762,0.591076588,0.046549398,35,115,0.000781250
FSSQL-R,5104,1700,0.641322222,0.071599335,0.474917525,0.572367543,0.538491318,0.041607996,35,115,0.002343750
FSSQL-R,5104,1800,0.620211111,0.047951892,0.482951521,0.581354521,0.568479815,0.041234234,35,115,0.003125000
FSSQL-R,5104,1900,0.599100000,0.041015469,0.481429410,0.571849985,0.493597824,0.032630599,35,115,0.002343750
FSSQL-R,5104,2000,0.577988889,0.036237621,0.548011019,0.639064452,0.508322372,0.031436525,35,115,0.003125000
FSSQL-R,5104,2100,0.556877778,0.032902203,0.578067961,0.668471304,0.548793263,0.046373020,35,117,0.003125000
FSSQL-R,5104,2200,0.535766667,0.050073690,0.564662734,0.657881076,0.533659436,0.037095929,35,118,0.000781250
FSSQL-R,5104,2300,0.514655556,0.052934293,0.417553523,0.513125411,0.547272770,0.035793437,35,118,0.002343750
FSSQL-R,5104,2400,0.493544444,0.033378076,0.504073566,0.597777993,0.568635995,0.043571972,35,118,0.003125000
FSSQL-R,5104,2500,0.472433333,0.029552760,0.460843171,0.552465213,0.599913049,0.035481771,35,118,0.000781250
FSSQL-R,5104,2600,0.451322222,0.035646767,0.401769052,0.498220258,0.549524543,0.032685655,35,118,0.001562500
FSSQL-R,5104,2700,0.430211111,0.035160292,0.458606547,0.556020917,0.540067593,0.026617275,35,118,0.000781250
FSSQL-R,5104,2800,0.409100000,0.041135985,0.504988623,0.606352629,0.500165008,0.031350929,35,119,0.002343750
FSSQL-R,5104,2900,0.387988889,0.103259114,0.489933848,0.590756589,0.498234123,0.031392822,35,119,0.001562500
FSSQL-R,5104,3000,0.366877778,0.050279192,0.447083230,0.547576431,0.508953705,0.023267887,35,119,0.001562500
FSSQL-R,5104,3100,0.345766667,0.027422900,0.467864282,0.555130894,0.518807391,0.036162880,36,120,0.001562500
FSSQL-R,5104,3200,0.324655556,0.070559118,0.538408143,0.630263670,0.453961132,0.021246387,36,120,0.000781250
FSSQL-R,5104,3300,0.303544444,0.039529935,0.450149590,0.537864339,0.453593527,0.020571706,36,120,0.001562500
FSSQL-R,5104,3400,0.282433333,0.034923610,0.480640995,0.581012959,0.489969119,0.030612318,37,121,0.000781250
FSSQL-R,5104,3500,0.261322222,0.064660232,0.535323796,0.637510759,0.457115790,0.021474108,37,121,0.000000000
FSSQL-R,5104,3600,0.240211111,0.018038440,0.561897799,0.665974546,0.445604139,0.017589932,37,121,0.000781250
FSSQL-R,5104,3700,0.219100000,0.013080961,0.512966252,0.599866418,0.411324591,0.017540793,37,121,0.001562500
FSSQL-R,5104,3800,0.197988889,0.012567686,0.520860219,0.606540780,0.462147820,0.018628161,37,121,0.002343750
FSSQL-R,5104,3900,0.176877778,0.020599681,0.554384071,0.638283603,0.405947156,0.014276848,37,121,0.000000000
FSSQL-R,5104,4000,0.155766667,0.033587709,0.521894293,0.618013306,0.453152922,0.014383552,37,121,0.000000000
FSSQL-R,5104,4100,0.134655556,0.025254880,0.527808713,0.628927729,0.370566193,0.013890875,37,121,0.000000000
FSSQL-R,5104,4200,0.113544444,0.026520425,0.549900124,0.651114711,0.401125469,0.023238574,37,122,0.000781250
FSSQL-R,5104,4300,0.092433333,0.010348118,0.451624628,0.534924159,0.398392540,0.027573317,38,123,0.000000000
FSSQL-R,5104,4400,0.071322222,0.035401301,0.538310514,0.617004949,0.365571330,0.016020948,38,123,0.000781250
FSSQL-R,5104,4500,0.050211111,0.009548215,0.474969108,0.554792388,0.400043015,0.013443305,38,123,0.000781250
FSSQL-R,5104,4600,0.050000000,0.020171785,0.492791739,0.586556722,0.382442299,0.011145885,38,123,0.000000000
FSSQL-R,5104,4700,0.050000000,0.022136412,0.402385258,0.502648467,0.419368673,0.010117404,38,123,0.000781250
FSSQL-R,5104,4800,0.050000000,0.021175267,0.429853160,0.529418149,0.408026540,0.009818457,38,123,0.000000000
FSSQL-R,5104,4900,0.050000000,0.008398150,0.590187397,0.675132417,0.387147826,0.018433292,38,124,0.000000000
FSSQL-R,5104,5000,0.050000000,0.050697028,0.664161569,0.748346354,0.387560139,0.008506398,38,124,0.000000000
FSSQL-R,5104,5100,0.050000000,0.021663476,0.614629975,0.700976394,0.383102749,0.013460462,38,124,0.000781250
FSSQL-R,5104,5200,0.050000000,0.020171785,0.571153857,0.667020682,0.349944293,0.007204858,38,124,0.000781250
FSSQL-R,5104,5300,0.050000000,0.034845655,0.557127990,0.658081800,0.361083199,0.007706583,38,124,0.000000000
FSSQL-R,5104,5400,0.050000000,0.013284600,0.522734932,0.618993800,0.380463790,0.012302982,38,124,0.000781250
FSSQL-R,5104,5500,0.050000000,0.018925887,0.553196504,0.642230475,0.377769763,0.009136225,38,124,0.000000000
FSSQL-R,5104,5600,0.050000000,0.028779216,0.554412569,0.640976499,0.406876348,0.008862665,38,124,0.000000000
FSSQL-R,5104,5700,0.050000000,0.129935328,0.464814119,0.551436435,0.391183745,0.009666981,38,124,0.000000000
FSSQL-R,5104,5800,0.050000000,0.029602963,0.493260462,0.585855848,0.401004876,0.009522362,38,124,0.000000000
FSSQL-R,5104,5900,0.050000000,0.023040990,0.475074463,0.572637760,0.363217726,0.007963630,38,124,0.000000000
FSSQL-R,5104,6000,0.050000000,0.014491077,0.474890961,0.572355206,0.370324952,0.008625846,38,124,0.000000000
FSSQL-R,5105,100,0.979100000,0.380730788,0.465894419,0.565211913,0.945972405,0.302622036,14,36,0.007812500
FSSQL-R,5105,200,0.957988889,0.165722701,0.458282660,0.558011516,0.817306482,0.189710347,15,46,0.006250000
FSSQL-R,5105,300,0.936877778,0.098006585,0.574235519,0.670525240,0.689642634,0.116637215,15,47,0.004687500
FSSQL-R,5105,400,0.915766667,0.311129489,0.414607075,0.510979675,0.831626022,0.194047702,27,81,0.009375000
FSSQL-R,5105,500,0.894655556,0.225160006,0.440019930,0.538620705,0.856561075,0.188587140,29,90,0.003906250
FSSQL-R,5105,600,0.873544444,0.156511550,0.501684659,0.601120809,0.767906776,0.140572558,29,92,0.007812500
FSSQL-R,5105,700,0.852433333,0.054925962,0.418596489,0.514773347,0.794124581,0.126401406,31,96,0.006250000
FSSQL-R,5105,800,0.831322222,0.500000000,0.476238856,0.573871518,0.698214707,0.110047863,31,98,0.003906250
FSSQL-R,5105,900,0.810211111,0.050909447,0.424675486,0.520937029,0.685947849,0.123297187,32,102,0.003125000
FSSQL-R,5105,1000,0.789100000,0.087486935,0.506827603,0.604792872,0.594282764,0.076038065,32,103,0.004687500
FSSQL-R,5105,1100,0.767988889,0.065482204,0.505175589,0.602295169,0.598542856,0.079661330,32,105,0.003125000
FSSQL-R,5105,1200,0.746877778,0.074389535,0.431349556,0.533433561,0.617669185,0.072407697,33,106,0.003906250
FSSQL-R,5105,1300,0.725766667,0.065482204,0.351841517,0.446413979,0.590658843,0.068597343,33,107,0.004687500
FSSQL-R,5105,1400,0.704655556,0.045100065,0.416946523,0.512510196,0.506779647,0.048529669,33,107,0.001562500
FSSQL-R,5105,1500,0.683544444,0.040895890,0.476807777,0.569754150,0.509999920,0.055586081,33,108,0.005468750
FSSQL-R,5105,1600,0.662433333,0.058634461,0.478511645,0.573830107,0.604745875,0.069778253,33,112,0.003906250
FSSQL-R,5105,1700,0.641322222,0.056276720,0.476025760,0.574038884,0.556464339,0.045349523,33,112,0.001562500
FSSQL-R,5105,1800,0.620211111,0.053414066,0.513145066,0.612153100,0.573766247,0.059112030,33,114,0.002343750
FSSQL-R,5105,1900,0.599100000,0.032126955,0.517110156,0.604782372,0.592805503,0.062301739,33,115,0.001562500
FSSQL-R,5105,2000,0.577988889,0.160941640,0.535827797,0.622501057,0.540495322,0.032443776,33,115,0.001562500
FSSQL-R,5105,2100,0.556877778,0.052698680,0.471044056,0.564002145,0.532955890,0.033153970,33,115,0.001562500
FSSQL-R,5105,2200,0.535766667,0.040895890,0.399900780,0.496917528,0.560653235,0.044025226,34,116,0.002343750
FSSQL-R,5105,2300,0.514655556,0.049669323,0.500005807,0.600204833,0.544001729,0.054326116,34,118,0.000000000
FSSQL-R,5105,2400,0.493544444,0.038787384,0.530828639,0.632661989,0.534067270,0.037535587,34,118,0.000781250
FSSQL-R,5105,2500,0.472433333,0.021554795,0.460962720,0.546353108,0.534801128,0.028217962,34,118,0.000000000
FSSQL-R,5105,2600,0.451322222,0.033658370,0.564461408,0.649502512,0.488686698,0.026850450,34,118,0.000781250
FSSQL-R,5105,2700,0.430211111,0.032316186,0.508712910,0.594741184,0.485851189,0.025759971,34,118,0.000000000
FSSQL-R,5105,2800,0.409100000,0.030438417,0.388413286,0.487497149,0.466331982,0.021849727,34,118,0.000000000
FSSQL-R,5105,2900,0.387988889,0.018895427,0.449241606,0.551640289,0.451403663,0.019297404,34,118,0.000000000
FSSQL-R,5105,3000,0.366877778,0.017839969,0.522408551,0.624063102,0.449571498,0.017559148,34,118,0.000781250
FSSQL-R,5105,3100,0.345766667,0.015652530,0.563973256,0.646225940,0.446784131,0.018556182,34,118,0.000000000
FSSQL-R,5105,3200,0.324655556,0.014799145,0.448416805,0.531866978,0.455382216,0.018380647,34,118,0.003125000
FSSQL-R,5105,3300,0.303544444,0.014080291,0.505379402,0.586682038,0.455079325,0.030636305,34,119,0.000000000
FSSQL-R,5105,3400,0.282433333,0.024648965,0.472348626,0.567310195,0.421566751,0.024369180,34,119,0.000781250
FSSQL-R,5105,3500,0.261322222,0.031757201,0.499997461,0.602988878,0.454716485,0.020549017,34,119,0.000781250
FSSQL-R,5105,3600,0.240211111,0.041015469,0.519256971,0.622223905,0.464692375,0.018118801,34,119,0.000000000
FSSQL-R,5105,3700,0.219100000,0.023993708,0.552720218,0.632102028,0.452860352,0.026773371,34,120,0.000000000
FSSQL-R,5105,3800,0.197988889,0.011371565,0.509185179,0.585884048,0.422646146,0.013819524,34,120,0.000000000
FSSQL-R,5105,3900,0.176877778,0.010779801,0.536619131,0.611187687,0.418575291,0.012519010,34,120,0.000000000
FSSQL-R,5105,4000,0.155766667,0.029653394,0.565764082,0.657283172,0.424034032,0.016834265,34,120,0.000000000
FSSQL-R,5105,4100,0.134655556,0.062350494,0.476304429,0.580128001,0.460539459,0.013932603,34,120,0.000781250
FSSQL-R,5105,4200,0.113544444,0.027672076,0.532003848,0.639231188,0.437893739,0.015944448,34,120,0.000781250
FSSQL-R,5105,4300,0.092433333,0.016532954,0.521819288,0.594510064,0.396523202,0.010521276,34,120,0.000000000
FSSQL-R,5105,4400,0.071322222,0.016012822,0.580139688,0.652838837,0.399434081,0.010382914,34,120,0.000781250
FSSQL-R,5105,4500,0.050211111,0.008649072,0.549468485,0.618588767,0.410752891,0.008762014,34,120,0.000781250
FSSQL-R,5105,4600,0.050000000,0.017647217,0.479437139,0.559515836,0.382712343,0.007657774,34,120,0.000000000
FSSQL-R,5105,4700,0.050000000,0.015304406,0.541656617,0.647162781,0.406674651,0.008096526,34,120,0.000000000
FSSQL-R,5105,4800,0.050000000,0.031223277,0.403363580,0.508419732,0.397239138,0.007964426,34,120,0.000000000
FSSQL-R,5105,4900,0.050000000,0.007570553,0.549403417,0.618363464,0.412646229,0.023950147,35,121,0.001562500
FSSQL-R,5105,5000,0.050000000,0.087486935,0.527164033,0.596852925,0.385632176,0.007026221,35,121,0.000000000
FSSQL-R,5105,5100,0.050000000,0.023683071,0.588775102,0.658286247,0.396287979,0.008799487,35,121,0.000781250
FSSQL-R,5105,5200,0.050000000,0.014558898,0.481372328,0.559142618,0.416268512,0.007241884,35,121,0.000000000
FSSQL-R,5105,5300,0.050000000,0.014285350,0.496190264,0.588440263,0.379419561,0.007264887,35,121,0.000000000
FSSQL-R,5105,5400,0.050000000,0.034387483,0.540402163,0.631232073,0.421480196,0.009022836,35,121,0.000000000
FSSQL-R,5105,5500,0.050000000,0.006376230,0.650526995,0.719018050,0.386562564,0.007957950,35,121,0.000000000
FSSQL-R,5105,5600,0.050000000,0.006211793,0.548660805,0.618309168,0.401643926,0.007510794,35,121,0.000781250
FSSQL-R,5105,5700,0.050000000,0.010756054,0.563304697,0.632464743,0.357713757,0.005970855,35,121,0.000000000
FSSQL-R,5105,5800,0.050000000,0.018941166,0.560148162,0.635780818,0.392994502,0.006658648,35,121,0.000000000
FSSQL-R,5105,5900,0.050000000,0.024285727,0.501129387,0.595673913,0.381956604,0.006834906,35,121,0.000000000
FSSQL-R,5105,6000,0.050000000,0.016586401,0.535243332,0.627956816,0.411890322,0.007549179,35,121,0.000781250
