split,action,metric,n,rank,value,ecdf
margin,lucid_revision,tau_residual_ms,720,596,-1.123975999999999,0.8277777777777777
margin,lucid_revision,tau_residual_ms,720,597,-1.1220490000000005,0.8291666666666667
margin,lucid_revision,tau_residual_ms,720,598,-1.1176739999999992,0.8305555555555556
margin,lucid_revision,tau_residual_ms,720,599,-1.1174649999999993,0.8319444444444445
margin,lucid_revision,tau_residual_ms,720,600,-1.109430999999999,0.8333333333333334
margin,lucid_revision,tau_residual_ms,720,601,-1.1053809999999995,0.8347222222222223
margin,lucid_revision,tau_residual_ms,720,602,-1.104652999999999,0.8361111111111111
margin,lucid_revision,tau_residual_ms,720,603,-1.0961110000000005,0.8375
margin,lucid_revision,tau_residual_ms,720,604,-1.0939759999999996,0.8388888888888889
margin,lucid_revision,tau_residual_ms,720,605,-1.0877780000000001,0.8402777777777778
margin,lucid_revision,tau_residual_ms,720,606,-1.0834019999999995,0.8416666666666667
margin,lucid_revision,tau_residual_ms,720,607,-1.074757,0.8430555555555556
margin,lucid_revision,tau_residual_ms,720,608,-1.073141999999999,0.8444444444444444
margin,lucid_revision,tau_residual_ms,720,609,-1.0728299999999997,0.8458333333333333
margin,lucid_revision,tau_residual_ms,720,610,-1.0704340000000006,0.8472222222222222
margin,lucid_revision,tau_residual_ms,720,611,-1.0515799999999995,0.8486111111111111
margin,lucid_revision,tau_residual_ms,720,612,-1.043768,0.85
margin,lucid_revision,tau_residual_ms,720,613,-1.0387679999999992,0.8513888888888889
margin,lucid_revision,tau_residual_ms,720,614,-1.0360589999999998,0.8527777777777777
margin,lucid_revision,tau_residual_ms,720,615,-1.028143,0.8541666666666666
margin,lucid_revision,tau_residual_ms,720,616,-1.0178820000000002,0.8555555555555555
margin,lucid_revision,tau_residual_ms,720,617,-1.0129859999999997,0.8569444444444444
margin,lucid_revision,tau_residual_ms,720,618,-1.0020489999999995,0.8583333333333333
margin,lucid_revision,tau_residual_ms,720,619,-0.9994449999999997,0.8597222222222223
margin,lucid_revision,tau_residual_ms,720,620,-0.9876839999999998,0.8611111111111112
margin,lucid_revision,tau_residual_ms,720,621,-0.9768410000000003,0.8625
margin,lucid_revision,tau_residual_ms,720,622,-0.967153999999999,0.8638888888888889
margin,lucid_revision,tau_residual_ms,720,623,-0.952630000000001,0.8652777777777778
margin,lucid_revision,tau_residual_ms,720,624,-0.9265810000000005,0.8666666666666667
margin,lucid_revision,tau_residual_ms,720,625,-0.8784039999999997,0.8680555555555556
margin,lucid_revision,tau_residual_ms,720,626,-0.8698509999999988,0.8694444444444445
margin,lucid_revision,tau_residual_ms,720,627,-0.8512170000000001,0.8708333333333333
margin,lucid_revision,tau_residual_ms,720,628,-0.7854890000000001,0.8722222222222222
margin,lucid_revision,tau_residual_ms,720,629,-0.4533559999999994,0.8736111111111111
margin,lucid_revision,tau_residual_ms,720,630,-0.4440729999999995,0.875
margin,lucid_revision,tau_residual_ms,720,631,-0.44014500000000023,0.8763888888888889
margin,lucid_revision,tau_residual_ms,720,632,-0.41830299999999987,0.8777777777777778
margin,lucid_revision,tau_residual_ms,720,633,-0.38601300000000016,0.8791666666666667
margin,lucid_revision,tau_residual_ms,720,634,-0.22597000000000023,0.8805555555555555
margin,lucid_revision,tau_residual_ms,720,635,-0.005065000000000097,0.8819444444444444
margin,lucid_revision,tau_residual_ms,720,636,0.5733010000000007,0.8833333333333333
margin,lucid_revision,tau_residual_ms,720,637,0.79406800000001,0.8847222222222222
margin,lucid_revision,tau_residual_ms,720,638,0.9700710000000008,0.8861111111111111
margin,lucid_revision,tau_residual_ms,720,639,5.19464099999999,0.8875
margin,lucid_revision,tau_residual_ms,720,640,5.736753999999962,0.8888888888888888
margin,lucid_revision,tau_residual_ms,720,641,7.570004999999924,0.8902777777777777
margin,lucid_revision,tau_residual_ms,720,642,11.667443999999989,0.8916666666666667
margin,lucid_revision,tau_residual_ms,720,643,11.747288999999995,0.8930555555555556
margin,lucid_revision,tau_residual_ms,720,644,11.921973999999977,0.8944444444444445
margin,lucid_revision,tau_residual_ms,720,645,11.944161999999977,0.8958333333333334
margin,lucid_revision,tau_residual_ms,720,646,11.996721999999977,0.8972222222222223
margin,lucid_revision,tau_residual_ms,720,647,12.012961999999987,0.8986111111111111
margin,lucid_revision,tau_residual_ms,720,648,12.086823999999979,0.9
margin,lucid_revision,tau_residual_ms,720,649,12.107804999999985,0.9013888888888889
margin,lucid_revision,tau_residual_ms,720,650,12.108588999999995,0.9027777777777778
margin,lucid_revision,tau_residual_ms,720,651,12.181771999999995,0.9041666666666667
margin,lucid_revision,tau_residual_ms,720,652,12.202129999999983,0.9055555555555556
margin,lucid_revision,tau_residual_ms,720,653,12.271082999999976,0.9069444444444444
margin,lucid_revision,tau_residual_ms,720,654,12.308331999999979,0.9083333333333333
margin,lucid_revision,tau_residual_ms,720,655,12.336141999999995,0.9097222222222222
margin,lucid_revision,tau_residual_ms,720,656,12.343016999999975,0.9111111111111111
margin,lucid_revision,tau_residual_ms,720,657,12.388537999999983,0.9125
margin,lucid_revision,tau_residual_ms,720,658,12.391766999999987,0.9138888888888889
margin,lucid_revision,tau_residual_ms,720,659,12.418582999999984,0.9152777777777777
margin,lucid_revision,tau_residual_ms,720,660,12.429057999999998,0.9166666666666666
margin,lucid_revision,tau_residual_ms,720,661,12.452913999999993,0.9180555555555555
margin,lucid_revision,tau_residual_ms,720,662,12.509940999999998,0.9194444444444444
margin,lucid_revision,tau_residual_ms,720,663,12.512024999999994,0.9208333333333333
margin,lucid_revision,tau_residual_ms,720,664,12.52978299999998,0.9222222222222223
margin,lucid_revision,tau_residual_ms,720,665,12.554414999999977,0.9236111111111112
margin,lucid_revision,tau_residual_ms,720,666,12.554622999999992,0.925
margin,lucid_revision,tau_residual_ms,720,667,12.574992999999978,0.9263888888888889
margin,lucid_revision,tau_residual_ms,720,668,12.579262999999997,0.9277777777777778
margin,lucid_revision,tau_residual_ms,720,669,12.641142000000002,0.9291666666666667
margin,lucid_revision,tau_residual_ms,720,670,12.643737999999985,0.9305555555555556
margin,lucid_revision,tau_residual_ms,720,671,13.057019999999994,0.9319444444444445
margin,lucid_revision,tau_residual_ms,720,672,13.08446699999999,0.9333333333333333
margin,lucid_revision,tau_residual_ms,720,673,13.142072999999982,0.9347222222222222
margin,lucid_revision,tau_residual_ms,720,674,13.168273,0.9361111111111111
margin,lucid_revision,tau_residual_ms,720,675,13.494774999999976,0.9375
margin,lucid_revision,tau_residual_ms,720,676,13.575977999999992,0.9388888888888889
margin,lucid_revision,tau_residual_ms,720,677,14.235705999999993,0.9402777777777778
margin,lucid_revision,tau_residual_ms,720,678,14.258257999999984,0.9416666666666667
margin,lucid_revision,tau_residual_ms,720,679,14.351593999999977,0.9430555555555555
margin,lucid_revision,tau_residual_ms,720,680,16.110910999999987,0.9444444444444444
margin,lucid_revision,tau_residual_ms,720,681,16.77811399999996,0.9458333333333333
margin,lucid_revision,tau_residual_ms,720,682,16.841083999999967,0.9472222222222222
margin,lucid_revision,tau_residual_ms,720,683,16.903164000000004,0.9486111111111111
margin,lucid_revision,tau_residual_ms,720,684,16.93507699999998,0.95
margin,lucid_revision,tau_residual_ms,720,685,17.074182999999948,0.9513888888888888
margin,lucid_revision,tau_residual_ms,720,686,17.46336199999996,0.9527777777777777
margin,lucid_revision,tau_residual_ms,720,687,17.724612999999977,0.9541666666666667
margin,lucid_revision,tau_residual_ms,720,688,17.847276999999963,0.9555555555555556
margin,lucid_revision,tau_residual_ms,720,689,18.070221000000004,0.9569444444444445
margin,lucid_revision,tau_residual_ms,720,690,18.138874999999985,0.9583333333333334
margin,lucid_revision,tau_residual_ms,720,691,18.174388999999962,0.9597222222222223
margin,lucid_revision,tau_residual_ms,720,692,18.241162999999972,0.9611111111111111
margin,lucid_revision,tau_residual_ms,720,693,18.451506999999992,0.9625
margin,lucid_revision,tau_residual_ms,720,694,18.464320999999984,0.9638888888888889
margin,lucid_revision,tau_residual_ms,720,695,18.630840999999975,0.9652777777777778
margin,lucid_revision,tau_residual_ms,720,696,18.678923999999995,0.9666666666666667
margin,lucid_revision,tau_residual_ms,720,697,18.75479299999995,0.9680555555555556
margin,lucid_revision,tau_residual_ms,720,698,18.953450999999973,0.9694444444444444
margin,lucid_revision,tau_residual_ms,720,699,18.977895999999987,0.9708333333333333
margin,lucid_revision,tau_residual_ms,720,700,19.284704999999974,0.9722222222222222
margin,lucid_revision,tau_residual_ms,720,701,19.917904999999962,0.9736111111111111
margin,lucid_revision,tau_residual_ms,720,702,20.036405000000002,0.975
margin,lucid_revision,tau_residual_ms,720,703,20.140694999999994,0.9763888888888889
margin,lucid_revision,tau_residual_ms,720,704,20.169577000000004,0.9777777777777777
margin,lucid_revision,tau_residual_ms,720,705,20.35495199999997,0.9791666666666666
margin,lucid_revision,tau_residual_ms,720,706,20.38219799999996,0.9805555555555555
margin,lucid_revision,tau_residual_ms,720,707,20.568642999999952,0.9819444444444444
margin,lucid_revision,tau_residual_ms,720,708,20.80872599999998,0.9833333333333333
margin,lucid_revision,tau_residual_ms,720,709,20.873492999999996,0.9847222222222223
margin,lucid_revision,tau_residual_ms,720,710,20.98469799999998,0.9861111111111112
margin,lucid_revision,tau_residual_ms,720,711,21.35435199999995,0.9875
margin,lucid_revision,tau_residual_ms,720,712,21.454920999999956,0.9888888888888889
margin,lucid_revision,tau_residual_ms,720,713,21.637905999999987,0.9902777777777778
margin,lucid_revision,tau_residual_ms,720,714,21.836700999999948,0.9916666666666667
margin,lucid_revision,tau_residual_ms,720,715,21.98304399999995,0.9930555555555556
margin,lucid_revision,tau_residual_ms,720,716,22.074400999999966,0.9944444444444445
margin,lucid_revision,tau_residual_ms,720,717,22.714837999999986,0.9958333333333333
margin,lucid_revision,tau_residual_ms,720,718,22.997676999999953,0.9972222222222222
margin,lucid_revision,tau_residual_ms,720,719,28.56731499999998,0.9986111111111111
margin,lucid_revision,tau_residual_ms,720,720,36.99451799999997,1.0
margin,lucid_revision,T_residual_C,720,1,-1.4585269690959066,0.001388888888888889
margin,lucid_revision,T_residual_C,720,2,-1.267838810897807,0.002777777777777778
margin,lucid_revision,T_residual_C,720,3,-1.2678193315479902,0.004166666666666667
margin,lucid_revision,T_residual_C,720,4,-1.2293753929752924,0.005555555555555556
margin,lucid_revision,T_residual_C,720,5,-1.2293560790753872,0.006944444444444444
margin,lucid_revision,T_residual_C,720,6,-1.182430029734725,0.008333333333333333
margin,lucid_revision,T_residual_C,720,7,-1.1688963747649268,0.009722222222222222
margin,lucid_revision,T_residual_C,720,8,-1.168882904226237,0.011111111111111112
margin,lucid_revision,T_residual_C,720,9,-1.109499704455942,0.0125
margin,lucid_revision,T_residual_C,720,10,-1.0496787302678499,0.013888888888888888
margin,lucid_revision,T_residual_C,720,11,-0.985319365415009,0.015277777777777777
margin,lucid_revision,T_residual_C,720,12,-0.9268622894797929,0.016666666666666666
margin,lucid_revision,T_residual_C,720,13,-0.9057108510042085,0.018055555555555554
margin,lucid_revision,T_residual_C,720,14,-0.9049344669685624,0.019444444444444445
margin,lucid_revision,T_residual_C,720,15,-0.8375070365271213,0.020833333333333332
margin,lucid_revision,T_residual_C,720,16,-0.8372438348792386,0.022222222222222223
margin,lucid_revision,T_residual_C,720,17,-0.8283330320323969,0.02361111111111111
margin,lucid_revision,T_residual_C,720,18,-0.8282554582111317,0.025
margin,lucid_revision,T_residual_C,720,19,-0.8246593067841772,0.02638888888888889
margin,lucid_revision,T_residual_C,720,20,-0.8070567531542707,0.027777777777777776
margin,lucid_revision,T_residual_C,720,21,-0.8037837979312314,0.029166666666666667
margin,lucid_revision,T_residual_C,720,22,-0.7854976278610408,0.030555555555555555
margin,lucid_revision,T_residual_C,720,23,-0.7716724976350449,0.03194444444444444
margin,lucid_revision,T_residual_C,720,24,-0.7716570461347843,0.03333333333333333
margin,lucid_revision,T_residual_C,720,25,-0.7716270673716821,0.034722222222222224
margin,lucid_revision,T_residual_C,720,26,-0.7716236670907648,0.03611111111111111
margin,lucid_revision,T_residual_C,720,27,-0.7298563086521312,0.0375
margin,lucid_revision,T_residual_C,720,28,-0.7298528754080067,0.03888888888888889
margin,lucid_revision,T_residual_C,720,29,-0.7298515873075573,0.04027777777777778
margin,lucid_revision,T_residual_C,720,30,-0.7298503657674118,0.041666666666666664
margin,lucid_revision,T_residual_C,720,31,-0.7298471303024954,0.043055555555555555
margin,lucid_revision,T_residual_C,720,32,-0.7298434986452662,0.044444444444444446
margin,lucid_revision,T_residual_C,720,33,-0.7298396685749253,0.04583333333333333
margin,lucid_revision,T_residual_C,720,34,-0.7298356077621762,0.04722222222222222
margin,lucid_revision,T_residual_C,720,35,-0.7298310182704029,0.04861111111111111
margin,lucid_revision,T_residual_C,720,36,-0.729828641750423,0.05
margin,lucid_revision,T_residual_C,720,37,-0.7298104498671592,0.05138888888888889
margin,lucid_revision,T_residual_C,720,38,-0.723512842598133,0.05277777777777778
margin,lucid_revision,T_residual_C,720,39,-0.7112812021082817,0.05416666666666667
margin,lucid_revision,T_residual_C,720,40,-0.7112028225903231,0.05555555555555555
margin,lucid_revision,T_residual_C,720,41,-0.7111958895417771,0.05694444444444444
margin,lucid_revision,T_residual_C,720,42,-0.7111927859296614,0.058333333333333334
margin,lucid_revision,T_residual_C,720,43,-0.7111594728120423,0.059722222222222225
margin,lucid_revision,T_residual_C,720,44,-0.7111373196395405,0.06111111111111111
margin,lucid_revision,T_residual_C,720,45,-0.7111221648080814,0.0625
margin,lucid_revision,T_residual_C,720,46,-0.6915617009848738,0.06388888888888888
margin,lucid_revision,T_residual_C,720,47,-0.6914380572873746,0.06527777777777778
margin,lucid_revision,T_residual_C,720,48,-0.6913560131489866,0.06666666666666667
margin,lucid_revision,T_residual_C,720,49,-0.6913371607338981,0.06805555555555555
margin,lucid_revision,T_residual_C,720,50,-0.6698697243885121,0.06944444444444445
margin,lucid_revision,T_residual_C,720,51,-0.6695229267961835,0.07083333333333333
margin,lucid_revision,T_residual_C,720,52,-0.651872117350834,0.07222222222222222
margin,lucid_revision,T_residual_C,720,53,-0.6517832054563897,0.07361111111111111
margin,lucid_revision,T_residual_C,720,54,-0.6454192978554474,0.075
margin,lucid_revision,T_residual_C,720,55,-0.6438403332904201,0.0763888888888889
margin,lucid_revision,T_residual_C,720,56,-0.6438219518687518,0.07777777777777778
margin,lucid_revision,T_residual_C,720,57,-0.6437356922441424,0.07916666666666666
margin,lucid_revision,T_residual_C,720,58,-0.6434475298465401,0.08055555555555556
margin,lucid_revision,T_residual_C,720,59,-0.6426302852592158,0.08194444444444444
margin,lucid_revision,T_residual_C,720,60,-0.630929423543023,0.08333333333333333
margin,lucid_revision,T_residual_C,720,61,-0.630882706447025,0.08472222222222223
margin,lucid_revision,T_residual_C,720,62,-0.6308734285738851,0.08611111111111111
margin,lucid_revision,T_residual_C,720,63,-0.6308298810164032,0.0875
margin,lucid_revision,T_residual_C,720,64,-0.6250188360187607,0.08888888888888889
margin,lucid_revision,T_residual_C,720,65,-0.6224503111015594,0.09027777777777778
margin,lucid_revision,T_residual_C,720,66,-0.6221314434826297,0.09166666666666666
margin,lucid_revision,T_residual_C,720,67,-0.6108925071401856,0.09305555555555556
margin,lucid_revision,T_residual_C,720,68,-0.6099304615518619,0.09444444444444444
margin,lucid_revision,T_residual_C,720,69,-0.6099151755015129,0.09583333333333334
margin,lucid_revision,T_residual_C,720,70,-0.6099105536804501,0.09722222222222222
margin,lucid_revision,T_residual_C,720,71,-0.6080835373285467,0.09861111111111111
margin,lucid_revision,T_residual_C,720,72,-0.593969583052214,0.1
margin,lucid_revision,T_residual_C,720,73,-0.5932185450532188,0.10138888888888889
margin,lucid_revision,T_residual_C,720,74,-0.5924631292876299,0.10277777777777777
margin,lucid_revision,T_residual_C,720,75,-0.5721085144853078,0.10416666666666667
margin,lucid_revision,T_residual_C,720,76,-0.5716867389237592,0.10555555555555556
margin,lucid_revision,T_residual_C,720,77,-0.5715539821691209,0.10694444444444444
margin,lucid_revision,T_residual_C,720,78,-0.5715336115450782,0.10833333333333334
margin,lucid_revision,T_residual_C,720,79,-0.5420842303107207,0.10972222222222222
margin,lucid_revision,T_residual_C,720,80,-0.5296868758177666,0.1111111111111111
margin,lucid_revision,T_residual_C,720,81,-0.528029922956641,0.1125
margin,lucid_revision,T_residual_C,720,82,-0.5276928027047489,0.11388888888888889
margin,lucid_revision,T_residual_C,720,83,-0.52753247793801,0.11527777777777778
margin,lucid_revision,T_residual_C,720,84,-0.5275042493940774,0.11666666666666667
margin,lucid_revision,T_residual_C,720,85,-0.5274697147363199,0.11805555555555555
margin,lucid_revision,T_residual_C,720,86,-0.5274463729868728,0.11944444444444445
margin,lucid_revision,T_residual_C,720,87,-0.5192645981846837,0.12083333333333333
margin,lucid_revision,T_residual_C,720,88,-0.5192524480757399,0.12222222222222222
margin,lucid_revision,T_residual_C,720,89,-0.5192167907674374,0.12361111111111112
margin,lucid_revision,T_residual_C,720,90,-0.5191496364870858,0.125
margin,lucid_revision,T_residual_C,720,91,-0.5119680787067722,0.12638888888888888
margin,lucid_revision,T_residual_C,720,92,-0.5116126973702322,0.12777777777777777
margin,lucid_revision,T_residual_C,720,93,-0.5103706756683835,0.12916666666666668
margin,lucid_revision,T_residual_C,720,94,-0.4856656841031537,0.13055555555555556
margin,lucid_revision,T_residual_C,720,95,-0.4856006426371806,0.13194444444444445
margin,lucid_revision,T_residual_C,720,96,-0.4692551706205137,0.13333333333333333
margin,lucid_revision,T_residual_C,720,97,-0.46838923368078866,0.13472222222222222
margin,lucid_revision,T_residual_C,720,98,-0.46827827194079674,0.1361111111111111
margin,lucid_revision,T_residual_C,720,99,-0.46811544006909145,0.1375
margin,lucid_revision,T_residual_C,720,100,-0.4635529313419511,0.1388888888888889
margin,lucid_revision,T_residual_C,720,101,-0.4479754212194038,0.14027777777777778
margin,lucid_revision,T_residual_C,720,102,-0.44792929024109185,0.14166666666666666
margin,lucid_revision,T_residual_C,720,103,-0.44759272976575915,0.14305555555555555
margin,lucid_revision,T_residual_C,720,104,-0.44729490101502734,0.14444444444444443
margin,lucid_revision,T_residual_C,720,105,-0.44722933213784444,0.14583333333333334
margin,lucid_revision,T_residual_C,720,106,-0.4472082350555766,0.14722222222222223
margin,lucid_revision,T_residual_C,720,107,-0.447182449591935,0.1486111111111111
margin,lucid_revision,T_residual_C,720,108,-0.43916419888864766,0.15
margin,lucid_revision,T_residual_C,720,109,-0.4391593792883839,0.15138888888888888
margin,lucid_revision,T_residual_C,720,110,-0.4391237219800814,0.1527777777777778
margin,lucid_revision,T_residual_C,720,111,-0.43910004933081126,0.15416666666666667
margin,lucid_revision,T_residual_C,720,112,-0.43904181096230843,0.15555555555555556
margin,lucid_revision,T_residual_C,720,113,-0.43903362277650615,0.15694444444444444
margin,lucid_revision,T_residual_C,720,114,-0.43895029180548306,0.15833333333333333
margin,lucid_revision,T_residual_C,720,115,-0.40698046449023195,0.1597222222222222
margin,lucid_revision,T_residual_C,720,116,-0.4058252786350991,0.16111111111111112
margin,lucid_revision,T_residual_C,720,117,-0.40545897658358854,0.1625
margin,lucid_revision,T_residual_C,720,118,-0.40543021999454254,0.1638888888888889
margin,lucid_revision,T_residual_C,720,119,-0.4053908315054997,0.16527777777777777
margin,lucid_revision,T_residual_C,720,120,-0.3884728996288871,0.16666666666666666
margin,lucid_revision,T_residual_C,720,121,-0.38844833950883384,0.16805555555555557
margin,lucid_revision,T_residual_C,720,122,-0.38804023163127255,0.16944444444444445
margin,lucid_revision,T_residual_C,720,123,-0.3804953921808547,0.17083333333333334
margin,lucid_revision,T_residual_C,720,124,-0.3799343857652957,0.17222222222222222
margin,lucid_revision,T_residual_C,720,125,-0.3798445515351432,0.1736111111111111
margin,lucid_revision,T_residual_C,720,126,-0.3798198234295498,0.175
margin,lucid_revision,T_residual_C,720,127,-0.37981265646906337,0.1763888888888889
margin,lucid_revision,T_residual_C,720,128,-0.3797911638283864,0.17777777777777778
margin,lucid_revision,T_residual_C,720,129,-0.37976019426754704,0.17916666666666667
margin,lucid_revision,T_residual_C,720,130,-0.3796613458698559,0.18055555555555555
margin,lucid_revision,T_residual_C,720,131,-0.37965266450386537,0.18194444444444444
margin,lucid_revision,T_residual_C,720,132,-0.37962479728732745,0.18333333333333332
margin,lucid_revision,T_residual_C,720,133,-0.37955464208791057,0.18472222222222223
margin,lucid_revision,T_residual_C,720,134,-0.37214004716799565,0.18611111111111112
margin,lucid_revision,T_residual_C,720,135,-0.37202274254752865,0.1875
margin,lucid_revision,T_residual_C,720,136,-0.371869212624901,0.18888888888888888
margin,lucid_revision,T_residual_C,720,137,-0.37071283438937996,0.19027777777777777
margin,lucid_revision,T_residual_C,720,138,-0.3696779211105792,0.19166666666666668
margin,lucid_revision,T_residual_C,720,139,-0.3687273036103278,0.19305555555555556
margin,lucid_revision,T_residual_C,720,140,-0.3678691852882139,0.19444444444444445
margin,lucid_revision,T_residual_C,720,141,-0.3670945540199142,0.19583333333333333
margin,lucid_revision,T_residual_C,720,142,-0.34933929758800275,0.19722222222222222
margin,lucid_revision,T_residual_C,720,143,-0.3493366231313999,0.1986111111111111
margin,lucid_revision,T_residual_C,720,144,-0.34932929389054124,0.2
margin,lucid_revision,T_residual_C,720,145,-0.34931763949741423,0.2013888888888889
margin,lucid_revision,T_residual_C,720,146,-0.32212782977602217,0.20277777777777778
margin,lucid_revision,T_residual_C,720,147,-0.2993791665669647,0.20416666666666666
margin,lucid_revision,T_residual_C,720,148,-0.2992561162070757,0.20555555555555555
margin,lucid_revision,T_residual_C,720,149,-0.2940056137111213,0.20694444444444443
margin,lucid_revision,T_residual_C,720,150,-0.2924561334611866,0.20833333333333334
margin,lucid_revision,T_residual_C,720,151,-0.2912380652297202,0.20972222222222223
margin,lucid_revision,T_residual_C,720,152,-0.2911695252271329,0.2111111111111111
margin,lucid_revision,T_residual_C,720,153,-0.29089839529560635,0.2125
margin,lucid_revision,T_residual_C,720,154,-0.29027715243446295,0.21388888888888888
margin,lucid_revision,T_residual_C,720,155,-0.2902631500472026,0.2152777777777778
margin,lucid_revision,T_residual_C,720,156,-0.29008515446933103,0.21666666666666667
margin,lucid_revision,T_residual_C,720,157,-0.2897986098041869,0.21805555555555556
margin,lucid_revision,T_residual_C,720,158,-0.2896208912439775,0.21944444444444444
margin,lucid_revision,T_residual_C,720,159,-0.2896200113800873,0.22083333333333333
margin,lucid_revision,T_residual_C,720,160,-0.2896160824201459,0.2222222222222222
margin,lucid_revision,T_residual_C,720,161,-0.28909534625923783,0.22361111111111112
margin,lucid_revision,T_residual_C,720,162,-0.28858974591256725,0.225
margin,lucid_revision,T_residual_C,720,163,-0.28757508915441576,0.2263888888888889
margin,lucid_revision,T_residual_C,720,164,-0.2873692973576709,0.22777777777777777
margin,lucid_revision,T_residual_C,720,165,-0.2873132174448969,0.22916666666666666
margin,lucid_revision,T_residual_C,720,166,-0.2871132683754496,0.23055555555555557
margin,lucid_revision,T_residual_C,720,167,-0.2869884576538695,0.23194444444444445
margin,lucid_revision,T_residual_C,720,168,-0.27258849459612833,0.23333333333333334
margin,lucid_revision,T_residual_C,720,169,-0.27211577504201756,0.23472222222222222
margin,lucid_revision,T_residual_C,720,170,-0.27211253957710113,0.2361111111111111
margin,lucid_revision,T_residual_C,720,171,-0.27210903977267265,0.2375
margin,lucid_revision,T_residual_C,720,172,-0.27210530859193227,0.2388888888888889
margin,lucid_revision,T_residual_C,720,173,-0.27209038577068867,0.24027777777777778
margin,lucid_revision,T_residual_C,720,174,-0.27208767835089276,0.24166666666666667
margin,lucid_revision,T_residual_C,720,175,-0.2690731954522718,0.24305555555555555
margin,lucid_revision,T_residual_C,720,176,-0.26904255679125555,0.24444444444444444
margin,lucid_revision,T_residual_C,720,177,-0.26670841736181927,0.24583333333333332
margin,lucid_revision,T_residual_C,720,178,-0.266197893454013,0.24722222222222223
margin,lucid_revision,T_residual_C,720,179,-0.26594739112609034,0.24861111111111112
margin,lucid_revision,T_residual_C,720,180,-0.26593142718145657,0.25
margin,lucid_revision,T_residual_C,720,181,-0.2657914904012131,0.2513888888888889
margin,lucid_revision,T_residual_C,720,182,-0.2657659033506832,0.25277777777777777
margin,lucid_revision,T_residual_C,720,183,-0.265745631616241,0.25416666666666665
margin,lucid_revision,T_residual_C,720,184,-0.265738071632974,0.25555555555555554
margin,lucid_revision,T_residual_C,720,185,-0.2534563131322827,0.2569444444444444
margin,lucid_revision,T_residual_C,720,186,-0.2534128308672905,0.25833333333333336
margin,lucid_revision,T_residual_C,720,187,-0.25340470924179925,0.25972222222222224
margin,lucid_revision,T_residual_C,720,188,-0.2534018034088916,0.2611111111111111
margin,lucid_revision,T_residual_C,720,189,-0.25340058186874614,0.2625
margin,lucid_revision,T_residual_C,720,190,-0.25338991763945273,0.2638888888888889
margin,lucid_revision,T_residual_C,720,191,-0.25129423484970204,0.2652777777777778
margin,lucid_revision,T_residual_C,720,192,-0.24765498213628945,0.26666666666666666
margin,lucid_revision,T_residual_C,720,193,-0.23435892839484396,0.26805555555555555
margin,lucid_revision,T_residual_C,720,194,-0.23371416312055615,0.26944444444444443
margin,lucid_revision,T_residual_C,720,195,-0.2337054139264403,0.2708333333333333
margin,lucid_revision,T_residual_C,720,196,-0.23368543949471032,0.2722222222222222
margin,lucid_revision,T_residual_C,720,197,-0.2336829634512263,0.27361111111111114
margin,lucid_revision,T_residual_C,720,198,-0.23368022306822311,0.275
margin,lucid_revision,T_residual_C,720,199,-0.23366338457790548,0.2763888888888889
margin,lucid_revision,T_residual_C,720,200,-0.23366242737727205,0.2777777777777778
margin,lucid_revision,T_residual_C,720,201,-0.233657046134784,0.2791666666666667
margin,lucid_revision,T_residual_C,720,202,-0.23365390955946808,0.28055555555555556
margin,lucid_revision,T_residual_C,720,203,-0.23364638190549059,0.28194444444444444
margin,lucid_revision,T_residual_C,720,204,-0.23364476417303237,0.2833333333333333
margin,lucid_revision,T_residual_C,720,205,-0.23364010875485874,0.2847222222222222
margin,lucid_revision,T_residual_C,720,206,-0.23363528915459497,0.2861111111111111
margin,lucid_revision,T_residual_C,720,207,-0.23363475984166016,0.2875
margin,lucid_revision,T_residual_C,720,208,-0.23363168982665528,0.28888888888888886
margin,lucid_revision,T_residual_C,720,209,-0.23363043468940603,0.2902777777777778
margin,lucid_revision,T_residual_C,720,210,-0.23362977542538843,0.2916666666666667
margin,lucid_revision,T_residual_C,720,211,-0.23362683662928063,0.29305555555555557
margin,lucid_revision,T_residual_C,720,212,-0.23362171909239393,0.29444444444444445
margin,lucid_revision,T_residual_C,720,213,-0.23362006839673555,0.29583333333333334
margin,lucid_revision,T_residual_C,720,214,-0.23045449513143978,0.2972222222222222
margin,lucid_revision,T_residual_C,720,215,-0.21221529826515706,0.2986111111111111
margin,lucid_revision,T_residual_C,720,216,-0.212198689883337,0.3
margin,lucid_revision,T_residual_C,720,217,-0.2117467041823744,0.3013888888888889
margin,lucid_revision,T_residual_C,720,218,-0.21172101824224399,0.30277777777777776
margin,lucid_revision,T_residual_C,720,219,-0.21169216212969388,0.30416666666666664
margin,lucid_revision,T_residual_C,720,220,-0.21168780401423248,0.3055555555555556
margin,lucid_revision,T_residual_C,720,221,-0.19438871001717217,0.30694444444444446
margin,lucid_revision,T_residual_C,720,222,-0.19183841470548657,0.30833333333333335
margin,lucid_revision,T_residual_C,720,223,-0.1918371925314375,0.30972222222222223
margin,lucid_revision,T_residual_C,720,224,-0.19183451870874535,0.3111111111111111
margin,lucid_revision,T_residual_C,720,225,-0.1918287076768337,0.3125
margin,lucid_revision,T_residual_C,720,226,-0.19182484464328553,0.3138888888888889
margin,lucid_revision,T_residual_C,720,227,-0.1918230291316263,0.31527777777777777
