device_id,split,action,workload_bin,background,obs_id,tau_measured_ms,tau_hat_ms,tau_residual_ms,tau_upper_ms,latency_covered,T_next_measured_C,T_next_hat_C,T_residual_C,T_upper_C,thermal_covered,joint_covered
pi3bplus,coverage,lucid_revision,n512,B2,716,358.268376,386.213577,-27.945200999999997,417.851483,True,36.476,36.48795376286524,-0.011953762865239526,38.08978836554349,True,True
pi3bplus,coverage,lucid_revision,n512,B2,717,360.531463,386.213577,-25.682114000000013,417.851483,True,36.476,36.489388351147426,-0.013388351147426647,38.09122295382568,True,True
pi3bplus,coverage,lucid_revision,n512,B2,718,358.896701,386.213577,-27.31687599999998,417.851483,True,36.476,36.94607701317987,-0.4700770131798677,38.54791161585812,True,True
pi3bplus,coverage,lucid_revision,n512,B2,719,361.104113,386.213577,-25.109464000000003,417.851483,True,36.476,36.94747630865068,-0.47147630865067924,38.54931091132893,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,720,27.29486,30.106489,-2.811629,41.217933,True,35.938,35.11827083600115,0.8197291639988507,36.720105438679404,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,721,27.472617,30.106489,-2.633872,41.217933,True,35.4,35.11838351753274,0.2816164824672569,36.720218120210994,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,722,27.08252,30.106489,-3.023969000000001,41.217933,True,35.4,35.11813623203947,0.28186376796053025,36.71997083471772,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,723,27.16856,30.106489,-2.9379290000000005,41.217933,True,34.862,35.118190773458245,-0.25619077345824337,36.7200253761365,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,724,26.979188,30.106489,-3.127300999999999,41.217933,True,34.862,35.118070729088686,-0.2560707290886839,36.71990533176694,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,725,27.050437,30.106489,-3.056052000000001,41.217933,True,35.4,35.118115894378626,0.2818841056213728,36.71995049705688,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,726,27.182831,30.106489,-2.9236579999999996,41.217933,True,34.862,35.11819981995508,-0.25619981995507857,36.72003442263333,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,727,27.063979,30.106489,-3.04251,41.217933,True,34.862,35.11812447875674,-0.25612447875673894,36.71995908143499,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,728,27.087884,30.106489,-3.018605000000001,41.217933,True,34.324,34.20268973180628,0.12131026819371726,35.80452433448453,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,729,27.113301,30.106489,-2.993188,41.217933,True,34.862,34.20270584383837,0.6592941561616286,35.804540446516626,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,730,27.435483,30.106489,-2.6710059999999984,41.217933,True,34.324,34.20291007748999,0.12108992251000927,35.80474468016824,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,731,27.06851,30.106489,-3.037979,41.217933,True,34.324,34.6604024007355,-0.3364024007355013,36.26223700341375,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,732,27.215122,30.106489,-2.891366999999999,41.217933,True,34.324,34.20277038895462,0.12122961104537922,35.80460499163287,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,733,27.04601,30.106489,-3.060479000000001,41.217933,True,34.862,34.660388137812184,0.2016118621878178,36.26222274049044,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,734,26.995698,30.106489,-3.110790999999999,41.217933,True,34.324,34.66035624464782,-0.3363562446478241,36.262190847326075,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,735,26.94648,30.106489,-3.1600089999999987,41.217933,True,34.324,34.202600094721426,0.12139990527857236,35.80443469739968,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,736,27.040802,30.106489,-3.0656870000000005,41.217933,True,34.324,34.66038483642086,-0.33638483642086214,36.26221943909911,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,737,27.228143,30.106489,-2.8783460000000005,41.217933,True,34.324,34.20277864306682,0.1212213569331766,35.804613245745074,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,738,26.927158,30.106489,-3.1793310000000012,41.217933,True,34.862,34.202587846356785,0.6594121536432169,35.80442244903504,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,739,27.020698,30.106489,-3.0857910000000004,41.217933,True,34.324,34.20264714208334,0.12135285791665495,35.804481744761596,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,740,27.404494,30.106489,-2.701995,41.217933,True,34.324,33.74516548306713,0.578834516932865,35.347000085745385,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,741,27.267517,30.106489,-2.8389719999999983,41.217933,True,34.862,34.20280360254872,0.6591963974512822,35.80463820522697,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,742,26.940595,30.106489,-3.1658940000000015,41.217933,True,34.324,34.202596364174596,0.12140363582540203,35.80443096685285,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,743,27.0595,30.106489,-3.046989,41.217933,True,34.324,33.744946788712994,0.5790532112870039,35.34678139139125,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,744,26.963981,30.106489,-3.1425079999999994,41.217933,True,34.324,34.20261118874014,0.12138881125985534,35.804445791418395,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,745,26.996011,30.106489,-3.1104780000000005,41.217933,True,33.248,34.202631492803874,-0.9546314928038768,35.80446609548213,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,746,27.084239,30.106489,-3.0222499999999997,41.217933,True,34.862,34.20268742121271,0.6593125787872935,35.80452202389096,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,747,29.325921,30.106489,-0.7805679999999988,41.217933,True,34.324,33.74638349044346,0.5776165095565347,35.348218093121716,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,748,26.922888,30.106489,-3.1836009999999995,41.217933,True,34.324,33.74486018931385,0.5791398106861507,35.3466947919921,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,749,27.008616,30.106489,-3.097873,41.217933,True,34.324,34.20263948321047,0.12136051678952953,35.80447408588872,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,750,27.46116,30.106489,-2.6453290000000003,41.217933,True,33.786,33.28747645382398,0.498523546176024,34.88931105650223,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,751,27.302621,30.106489,-2.8038680000000014,41.217933,True,34.324,33.74510090498769,0.5788990950123107,35.34693550766594,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,752,27.381474,30.106489,-2.725014999999999,41.217933,True,33.786,34.20287584076885,-0.41687584076884576,35.8047104434471,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,753,26.987678,30.106489,-3.118811000000001,41.217933,True,34.324,33.744901260193934,0.5790987398060636,35.34673586287219,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,754,27.02872,30.106489,-3.077769,41.217933,True,33.786,34.20265222729093,-0.4166522272909319,35.804486829969186,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,755,27.077052,30.106489,-3.0294370000000015,41.217933,True,33.248,33.744957915061,-0.49695791506100306,35.34679251773925,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,756,27.081115,30.106489,-3.0253739999999993,41.217933,True,34.324,33.744960490627996,0.5790395093720022,35.34679509330625,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,757,27.012886,30.106489,-3.093602999999998,41.217933,True,33.248,33.744917239739316,-0.496917239739318,35.34675184241757,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,758,27.044605,30.106489,-3.061883999999999,41.217933,True,33.248,33.74493734665776,-0.49693734665775935,35.34677194933601,True,True
pi3bplus,coverage,oi_svdd_as_elm_revision,n256,B0,759,27.043355,30.106489,-3.0631340000000016,41.217933,True,34.324,33.744936554273124,0.5790634457268737,35.34677115695138,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,760,3.361923,3.27285,0.08907299999999996,14.279546999999999,True,33.786,33.18523701473336,0.6007629852666412,34.78707161741161,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,761,3.114949,3.27285,-0.15790099999999985,14.279546999999999,True,33.248,33.18508045601229,0.06291954398771082,34.78691505869054,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,762,3.090678,3.27285,-0.182172,14.279546999999999,True,33.786,33.64279002069547,0.1432099793045296,35.244624623373724,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,763,3.188072,3.27285,-0.08477800000000002,14.279546999999999,True,33.248,33.18512680924526,0.06287319075473619,34.786961411923514,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,764,3.117969,3.27285,-0.15488100000000005,14.279546999999999,True,33.248,33.6428073206706,-0.3948073206706013,35.24464192334885,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,765,3.158594,3.27285,-0.11425600000000014,14.279546999999999,True,33.248,33.18510812291399,0.06289187708600963,34.78694272559224,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,766,3.287967,3.27285,0.015117000000000047,14.279546999999999,True,33.248,33.185190133455265,0.06280986654473253,34.78702473613352,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,767,3.130105,3.27285,-0.14274500000000012,14.279546999999999,True,33.248,33.185090063517436,0.06290993648256205,34.78692466619569,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,768,3.182864,3.27285,-0.08998600000000012,14.279546999999999,True,33.248,33.185123507853945,0.06287649214605295,34.7869581105322,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,769,3.117396,3.27285,-0.1554540000000002,14.279546999999999,True,32.71,33.185082007184434,-0.47508200718443305,34.786916609862686,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,770,3.074637,3.27285,-0.19821299999999997,14.279546999999999,True,33.248,33.18505490192496,0.06294509807504056,34.78688950460321,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,771,3.16125,3.27285,-0.11160000000000014,14.279546999999999,True,33.786,33.18510980657285,0.6008901934271549,34.7869444092511,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,772,3.11047,3.27285,-0.1623800000000002,14.279546999999999,True,33.248,33.18507761673968,0.06292238326031452,34.786912219417935,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,773,3.101355,3.27285,-0.17149500000000018,14.279546999999999,True,32.71,33.185071838670964,-0.4750718386709636,34.78690644134922,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,774,3.146719,3.27285,-0.126131,14.279546999999999,True,32.71,32.72737564500296,-0.017375645002957185,34.32921024768121,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,775,3.118177,3.27285,-0.15467299999999984,14.279546999999999,True,33.248,33.18508250226635,0.06291749773365041,34.7869171049446,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,776,3.171926,3.27285,-0.10092400000000001,14.279546999999999,True,32.71,33.18511657417149,-0.4751165741714871,34.78695117684974,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,777,3.096095,3.27285,-0.176755,14.279546999999999,True,32.71,32.727343554059395,-0.01734355405939425,34.32917815673765,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,778,3.045939,3.27285,-0.22691099999999986,14.279546999999999,True,32.71,33.18503671004169,-0.47503671004169234,34.786871312719946,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,779,3.169688,3.27285,-0.1031620000000002,14.279546999999999,True,32.71,33.185115155486045,-0.4751151554860442,34.7869497581643,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,780,3.123021,3.27285,-0.149829,14.279546999999999,True,33.248,32.72736062265821,0.5206393773417872,34.32919522533646,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,781,3.108178,3.27285,-0.16467199999999993,14.279546999999999,True,33.248,32.72735121356617,0.5206487864338243,34.329185816244426,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,782,3.148542,3.27285,-0.12430800000000009,14.279546999999999,True,32.172,32.7273768006167,-0.5553768006167061,34.329211403294956,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,783,3.109011,3.27285,-0.16383899999999985,14.279546999999999,True,33.248,32.727351741611294,0.5206482583887038,34.329186344289546,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,784,3.17052,3.27285,-0.10233000000000025,14.279546999999999,True,32.172,32.7273907326402,-0.5553907326402054,34.329225335318455,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,785,3.156042,3.27285,-0.11680800000000024,14.279546999999999,True,32.71,33.18510650518153,-0.47510650518152886,34.78694110785978,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,786,3.11974,3.27285,-0.15310999999999986,14.279546999999999,True,32.71,33.18508349306409,-0.4750834930640906,34.786918095742344,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,787,3.166042,3.27285,-0.10680800000000001,14.279546999999999,True,33.248,33.642837794515614,-0.39483779451561674,35.24467239719387,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,788,3.092292,3.27285,-0.180558,14.279546999999999,True,33.248,32.7273411433084,0.5206588566915968,34.32917574598665,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,789,3.085262,3.27285,-0.18758799999999987,14.279546999999999,True,32.71,33.1850616371943,-0.47506163719430106,34.786896239872554,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,790,3.160364,3.27285,-0.11248600000000009,14.279546999999999,True,32.172,33.18510924493062,-1.0131092449306252,34.786943847608875,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,791,3.117813,3.27285,-0.1550370000000001,14.279546999999999,True,32.71,32.26963237100984,0.4403676289901597,33.871466973688094,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,792,3.155677,3.27285,-0.1171730000000002,14.279546999999999,True,33.248,33.18510627380522,0.06289372619477973,34.78694087648347,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,793,3.106303,3.27285,-0.166547,14.279546999999999,True,32.71,32.72735002498923,-0.01735002498922711,34.32918462766748,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,794,3.046721,3.27285,-0.22612900000000025,14.279546999999999,True,32.71,33.18503720575752,-0.4750372057575163,34.78687180843577,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,795,3.206874,3.27285,-0.06597600000000003,14.279546999999999,True,33.248,32.26968882746379,0.978311172536209,33.87152343014204,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,796,3.152083,3.27285,-0.12076699999999985,14.279546999999999,True,32.71,32.26965409502683,0.44034590497317083,33.87148869770508,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,797,3.078439,3.27285,-0.1944110000000001,14.279546999999999,True,32.172,32.72733236178499,-0.5553323617849912,34.32916696446324,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,798,3.172448,3.27285,-0.10040199999999988,14.279546999999999,True,32.71,32.72739195481426,-0.017391954814257815,34.32922655749251,True,True
pi3bplus,coverage,fisvdd_revision,n1,B0,799,3.121667,3.27285,-0.15118300000000007,14.279546999999999,True,32.71,33.18508471460424,-0.47508471460423607,34.78691931728249,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,800,91.218548,88.981928,2.236620000000002,99.988625,True,33.248,34.06342434168471,-0.8154243416847109,35.66525894436296,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,801,87.349862,88.981928,-1.6320659999999947,99.988625,True,33.248,33.6032470015712,-0.35524700157120037,35.20508160424945,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,802,84.278924,88.981928,-4.703003999999993,99.988625,True,33.248,33.60130031031712,-0.35330031031712394,35.203134912995374,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,803,84.209758,88.981928,-4.772170000000003,99.988625,True,33.786,34.05898141571398,-0.2729814157139785,35.66081601839223,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,804,84.240435,88.981928,-4.741492999999991,99.988625,True,34.324,33.60127591184353,0.7227240881564683,35.20311051452178,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,805,86.068113,88.981928,-2.9138149999999996,99.988625,True,34.324,34.060159441263664,0.2638405587363337,35.66199404394192,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,806,84.634648,88.981928,-4.347279999999998,99.988625,True,33.786,34.059250756757976,-0.2732507567579745,35.66108535943623,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,807,84.038563,88.981928,-4.943365,99.988625,True,34.324,34.51659784414179,-0.19259784414179393,36.118432446820044,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,808,84.177884,88.981928,-4.80404399999999,99.988625,True,33.786,34.5166861607969,-0.7306861607968997,36.11852076347515,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,809,84.137051,88.981928,-4.844876999999997,99.988625,True,33.786,34.51666027644366,-0.7306602764436576,36.11849487912191,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,810,84.249445,88.981928,-4.732483000000002,99.988625,True,34.324,34.51673152386604,-0.19273152386604409,36.118566126544295,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,811,84.636835,88.981928,-4.345092999999991,99.988625,True,34.324,34.51697709337117,-0.19297709337116942,36.11881169604942,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,812,84.20731,88.981928,-4.77461799999999,99.988625,True,34.862,34.516704814164974,0.3452951858350275,36.11853941684323,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,813,84.123562,88.981928,-4.8583659999999895,99.988625,True,34.324,34.97437667591971,-0.6503766759197092,36.57621127859796,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,814,84.25054,88.981928,-4.7313879999999955,99.988625,True,34.324,34.05900726773793,0.26499273226206554,35.660841870416185,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,815,86.353735,88.981928,-2.628192999999996,99.988625,True,34.324,34.51806544950669,-0.19406544950669513,36.119900052184946,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,816,84.351528,88.981928,-4.6303999999999945,99.988625,True,34.324,34.5167962350661,-0.19279623506610477,36.118630837744355,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,817,84.192207,88.981928,-4.789721,99.988625,True,34.324,34.51669524025693,-0.1926952402569313,36.11852984293518,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,818,84.505119,88.981928,-4.476809000000003,99.988625,True,35.4,34.516893597584136,0.8831064024158621,36.11872820026239,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,819,84.14075,88.981928,-4.841177999999999,99.988625,True,34.324,34.97438757152531,-0.6503875715253145,36.576222174203565,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,820,84.71423,88.981928,-4.267697999999996,99.988625,True,34.862,34.51702615465785,0.34497384534215314,36.1188607573361,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,821,84.360799,88.981928,-4.621128999999996,99.988625,True,34.862,34.97452706228148,-0.11252706228147957,36.576361664959734,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,822,84.399652,88.981928,-4.582275999999993,99.988625,True,35.4,34.97455169149747,0.42544830850253135,36.57638629417572,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,823,84.166584,88.981928,-4.815343999999996,99.988625,True,34.862,34.97440394789691,-0.11240394789690811,36.57623855057516,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,824,84.17976,88.981928,-4.802167999999995,99.988625,True,34.862,34.97441230026481,-0.11241230026480764,36.57624690294306,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,825,86.419047,88.981928,-2.56288099999999,99.988625,True,34.324,34.97583180154366,-0.6518318015436648,36.577666404221915,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,826,84.251322,88.981928,-4.7306059999999945,99.988625,True,35.4,34.97445766396786,0.4255423360321373,36.576292266646114,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,827,84.193875,88.981928,-4.788052999999991,99.988625,True,35.4,34.97442124787204,0.4255787521279615,36.57625585055029,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,828,84.384236,88.981928,-4.597691999999995,99.988625,True,34.862,34.51681696891926,0.3451830310807438,36.11865157159751,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,829,84.877926,88.981928,-4.104001999999994,99.988625,True,34.862,34.974854873070285,-0.11285487307028319,36.57668947574854,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,830,84.515068,88.981928,-4.466859999999997,99.988625,True,35.4,35.432349804845984,-0.032349804845985375,37.034184407524236,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,831,84.22226,88.981928,-4.759667999999991,99.988625,True,34.862,34.974439241342196,-0.11243924134219441,36.57627384402045,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,832,84.241583,88.981928,-4.740344999999991,99.988625,True,35.4,35.432176440597786,-0.03217644059778735,37.03401104327604,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,833,84.207469,88.981928,-4.774458999999993,99.988625,True,35.4,34.97442986521335,0.4255701347866463,36.576264467891605,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,834,84.361738,88.981928,-4.620189999999994,99.988625,True,35.4,35.889977558034914,-0.4899775580349157,37.49181216071317,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,835,86.359048,88.981928,-2.622879999999995,99.988625,True,35.4,35.433518717972426,-0.033518717972427226,37.03535332065068,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,836,84.308093,88.981928,-4.673834999999997,99.988625,True,34.862,35.43221860179912,-0.5702186017991195,37.034053204477374,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,837,84.33028,88.981928,-4.6516479999999945,99.988625,True,35.4,35.43223266630933,-0.032232666309333524,37.034067268987584,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,838,84.388717,88.981928,-4.593210999999997,99.988625,True,35.938,35.43226970997378,0.5057302900262215,37.03410431265203,True,True
pi3bplus,coverage,fisvdd_revision,n1024,B2,839,84.863604,88.981928,-4.118324000000001,99.988625,True,35.4,35.432570744501206,-0.032570744501207116,37.03440534717946,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,840,42.864244,44.922881,-2.0586369999999974,55.47869799999999,True,35.4,35.32704892973142,0.07295107026858005,36.92888353240967,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,841,43.937403,44.922881,-0.9854779999999934,55.47869799999999,True,34.862,34.87000426323117,-0.008004263231171649,36.471838865909426,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,842,41.054065,44.922881,-3.8688159999999954,55.47869799999999,True,34.324,35.325901443319246,-1.0019014433192481,36.9277360459975,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,843,41.082189,44.922881,-3.840691999999997,55.47869799999999,True,35.4,34.86819432108245,0.53180567891755,36.4700289237607,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,844,41.094064,44.922881,-3.8288169999999937,55.47869799999999,True,35.4,34.86820184873642,0.5317981512635797,36.47003645141467,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,845,41.060158,44.922881,-3.8627229999999955,55.47869799999999,True,34.324,34.86818035546184,-0.5441803554618403,36.47001495814009,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,846,41.263645,44.922881,-3.659236,55.47869799999999,True,34.862,34.868309347438625,-0.006309347438623547,36.47014395011688,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,847,41.101564,44.922881,-3.8213169999999934,55.47869799999999,True,34.324,34.86820660304419,-0.544206603044195,36.470041205722445,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,848,41.050003,44.922881,-3.872878,55.47869799999999,True,34.862,34.86817391812911,-0.006173918129107392,36.47000852080736,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,849,41.012712,44.922881,-3.9101689999999962,55.47869799999999,True,34.324,34.86815027907696,-0.544150279076959,36.46998488175521,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,850,41.012035,44.922881,-3.9108459999999994,55.47869799999999,True,34.324,34.41042489966438,-0.0864248996643795,36.01225950234263,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,851,41.235156,44.922881,-3.6877249999999933,55.47869799999999,True,34.862,34.86829128804207,-0.00629128804207113,36.470125890720325,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,852,41.487444,44.922881,-3.435436999999993,55.47869799999999,True,34.862,34.410726265091625,0.4512737349083764,36.01256086776988,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,853,41.116356,44.922881,-3.8065249999999935,55.47869799999999,True,34.324,34.86821597980694,-0.5442159798069426,36.47005058248519,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,854,41.497548,44.922881,-3.425332999999995,55.47869799999999,True,34.324,34.41073267009506,-0.08673267009505992,36.01256727277331,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,855,41.17948,44.922881,-3.7434009999999986,55.47869799999999,True,34.324,34.410531044339734,-0.08653104433973624,36.01236564701799,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,856,41.171043,44.922881,-3.7518379999999993,55.47869799999999,True,34.862,34.41052569606044,0.45147430393956256,36.01236029873869,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,857,41.244323,44.922881,-3.6785579999999953,55.47869799999999,True,34.862,34.410572148816925,0.4514278511830767,36.01240675149518,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,858,42.283785,44.922881,-2.639095999999995,55.47869799999999,True,34.324,34.411231071785856,-0.0872310717858582,36.01306567446411,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,859,41.195261,44.922881,-3.7276199999999946,55.47869799999999,True,34.324,34.410541048037196,-0.08654104803719775,36.01237565071545,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,860,41.133648,44.922881,-3.789232999999996,55.47869799999999,True,34.324,34.86822694133894,-0.5442269413389411,36.47006154401719,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,861,41.15219,44.922881,-3.7706909999999993,55.47869799999999,True,34.324,34.41051374499851,-0.08651374499851272,36.01234834767676,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,862,41.388279,44.922881,-3.5346019999999996,55.47869799999999,True,34.324,34.8683883538913,-0.5443883538912999,36.47022295656955,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,863,41.332186,44.922881,-3.5906949999999966,55.47869799999999,True,34.324,34.41062784584945,-0.08662784584944916,36.0124624485277,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,864,41.058284,44.922881,-3.8645969999999963,55.47869799999999,True,34.862,34.410454217261744,0.45154578273825763,36.01228881994,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,865,41.077035,44.922881,-3.8458459999999945,55.47869799999999,True,34.324,34.41046610366509,-0.08646610366508867,36.01230070634334,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,866,41.161565,44.922881,-3.7613159999999937,55.47869799999999,True,34.324,34.41051968788323,-0.08651968788323217,36.01235429056148,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,867,41.282448,44.922881,-3.6404329999999945,55.47869799999999,True,34.324,34.41059631654811,-0.08659631654811051,36.01243091922636,True,True
pi3bplus,coverage,tinydl_revision,n512,B1,868,43.318352,44.922881,-1.6045289999999994,55.47869799999999,True,34.324,34.411886891776575,-0.08788689177657716,36.01372149445483,True,True
