device_id,split,action,workload_bin,background,obs_id,tau_measured_ms,tau_hat_ms,tau_residual_ms,T_next_measured_C,T_next_hat_C,T_residual_C
pi3bplus,fit,fisvdd_revision,n1024,B0,2832,84.649217,86.975766,-2.326549,33.248,33.32226265270938,-0.07426265270937904
pi3bplus,fit,fisvdd_revision,n1024,B0,2833,84.715154,86.975766,-2.2606119999999947,33.786,34.237754351195704,-0.45175435119570295
pi3bplus,fit,fisvdd_revision,n1024,B0,2834,84.862654,86.975766,-2.113111999999987,33.786,33.32239795206782,0.4636020479321843
pi3bplus,fit,fisvdd_revision,n1024,B0,2835,84.880206,86.975766,-2.095559999999992,33.786,33.780134028672876,0.005865971327125408
pi3bplus,fit,fisvdd_revision,n1024,B0,2836,84.597916,86.975766,-2.377849999999995,33.248,33.77995508286735,-0.5319550828673556
pi3bplus,fit,fisvdd_revision,n1024,B0,2837,86.636235,86.975766,-0.3395309999999938,34.324,33.323522238725864,1.0004777612741336
pi3bplus,fit,fisvdd_revision,n1024,B0,2838,84.738331,86.975766,-2.2374349999999907,33.786,34.23776904327454,-0.45176904327453826
pi3bplus,fit,fisvdd_revision,n1024,B0,2839,84.701404,86.975766,-2.2743619999999964,33.786,33.780020684707736,0.005979315292265142
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2840,51.041215,53.79958,-2.7583649999999977,33.248,32.853248781686176,0.39475121831382154
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2841,51.045121,53.79958,-2.754458999999997,33.786,33.31097620798671,0.4750237920132889
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2842,52.671569,53.79958,-1.1280110000000008,33.248,33.312007225902676,-0.06400722590267804
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2843,51.246371,53.79958,-2.5532089999999954,33.248,33.76882873216903,-0.5208287321690293
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2844,50.842831,53.79958,-2.956749000000002,33.786,33.31084797479744,0.4751520252025614
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2845,50.791322,53.79958,-3.008257999999998,33.248,33.310815322845556,-0.0628153228455588
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2846,51.074652,53.79958,-2.7249279999999985,33.248,33.31099492791509,-0.06299492791509209
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2847,50.965955,53.79958,-2.833624999999998,33.248,33.310926024049486,-0.06292602404948866
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2848,51.046266,53.79958,-2.753313999999996,33.786,33.31097693381103,0.4750230661889745
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2849,51.234182,53.79958,-2.565398000000002,33.248,33.311096055210974,-0.06309605521097694
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2850,51.021163,53.79958,-2.7784169999999975,33.248,33.768685971083016,-0.5206859710830187
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2851,51.104808,53.79958,-2.6947720000000004,33.786,33.31101404403579,0.47498595596421467
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2852,53.346407,53.79958,-0.4531729999999996,33.786,33.77015996116631,0.015840038833694337
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2853,51.504754,53.79958,-2.2948260000000005,33.248,33.76899252314309,-0.520992523143093
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2854,51.076787,53.79958,-2.722792999999996,33.248,33.768721231565095,-0.5207212315650978
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2855,51.005121,53.79958,-2.7944589999999963,33.248,33.310950851678584,-0.06295085167858616
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2856,51.094443,53.79958,-2.7051370000000006,33.786,33.31100747358244,0.47499252641755874
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2857,51.085536,53.79958,-2.7140440000000012,33.248,32.85327687710949,0.39472312289051104
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2858,51.090901,53.79958,-2.7086789999999965,33.248,33.31100522828136,-0.06300522828136224
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2859,51.208661,53.79958,-2.5909189999999995,33.248,33.31107987725248,-0.0630798772524841
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2860,50.953714,53.79958,-2.845866000000001,33.248,32.85319331412824,0.3948066858717567
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2861,50.896735,53.79958,-2.9028449999999992,32.71,33.31088214495827,-0.6008821449582697
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2862,53.79958,53.79958,0.0,33.248,33.31272228076481,-0.06472228076481201
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2863,50.905538,53.79958,-2.894041999999999,33.248,33.76861267550484,-0.520612675504843
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2864,51.085016,53.79958,-2.7145639999999958,33.248,33.31100149773453,-0.06300149773453256
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2865,51.064755,53.79958,-2.7348250000000007,33.248,33.310988654130554,-0.06298865413055665
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2866,51.075172,53.79958,-2.724407999999997,33.786,33.3109952575471,0.4750047424529029
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2867,51.112462,53.79958,-2.687117999999998,32.71,33.31101889596535,-0.6010188959653462
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2868,50.994963,53.79958,-2.8046170000000004,33.786,33.31094441244414,0.47505558755586463
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2869,51.010224,53.79958,-2.789355999999998,33.248,33.3109540865096,-0.062954086509599
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2870,51.092515,53.79958,-2.707065,33.248,33.31100625140839,-0.063006251408396
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2871,50.948505,53.79958,-2.8510750000000016,33.248,33.768639912617125,-0.5206399126171277
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2872,53.563071,53.79958,-0.23650899999999808,33.248,33.312572355887845,-0.06457235588784727
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2873,51.113349,53.79958,-2.6862309999999994,33.248,33.31101945824148,-0.06301945824148447
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2874,51.039442,53.79958,-2.7601379999999978,33.248,32.85324765776782,0.3947523422321808
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2875,51.22892,53.79958,-2.5706599999999966,33.248,33.7688176698457,-0.5208176698457052
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2876,51.094389,53.79958,-2.7051909999999992,33.248,33.31100743935143,-0.0630074393514306
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2877,50.90538,53.79958,-2.894199999999998,33.248,32.85316267483332,0.3948373251666766
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2878,51.069806,53.79958,-2.729773999999999,32.71,33.31099185599836,-0.6009918559983589
pi3bplus,fit,oi_svdd_as_elm_revision,n512,B0,2879,51.023817,53.79958,-2.7757629999999978,33.248,33.76868765347406,-0.520687653474063
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,0,6.691823,5.791318,0.9005049999999999,31.096,31.54884820622205,-0.45284820622205046
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,1,6.14115,5.791318,0.34983199999999925,32.172,32.46394903087954,-0.29194903087954316
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,2,9.00967,5.791318,3.2183519999999994,31.096,32.465767407804165,-1.369767407804165
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,3,5.004545,5.791318,-0.7867730000000002,31.096,31.547778627700506,-0.4517786277005058
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,4,4.90689,5.791318,-0.8844280000000007,32.172,31.547716723443752,0.6242832765562447
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,5,5.001003,5.791318,-0.7903150000000005,31.096,31.547776382399416,-0.45177638239941587
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,6,4.91866,5.791318,-0.8726580000000004,31.634,32.005449134794475,-0.3714491347944744
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,7,4.83564,5.791318,-0.9556780000000007,31.634,32.00539650777696,-0.3713965077769572
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,8,4.905483,5.791318,-0.8858350000000002,31.096,31.547715831535616,-0.45171583153561556
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,9,4.898191,5.791318,-0.8931270000000007,32.172,31.547711209080642,0.6242887909193549
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,10,4.940431,5.791318,-0.8508870000000002,31.634,32.00546293559908,-0.3714629355990766
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,11,5.02267,5.791318,-0.7686480000000007,32.172,32.00551506753468,0.16648493246531615
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,12,4.84814,5.791318,-0.9431780000000005,32.172,31.547679481366192,0.6243205186338052
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,13,4.888609,5.791318,-0.9027090000000006,31.096,32.00543008523409,-0.9094300852340886
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,14,5.006576,5.791318,-0.7847420000000005,31.096,31.54777991516705,-0.4517799151670516
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,15,4.875431,5.791318,-0.9158870000000006,31.634,32.005421731598375,-0.37142173159837455
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,16,4.897618,5.791318,-0.8937000000000008,31.634,31.54771084585153,0.08628915414847071
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,17,5.00168,5.791318,-0.7896380000000001,31.096,32.00550176181199,-0.9095017618119918
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,18,4.894025,5.791318,-0.8972930000000003,31.096,31.54770856822115,-0.45170856822115013
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,19,5.131158,5.791318,-0.6601600000000003,32.172,31.547858888656524,0.6241411113434729
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,20,4.987201,5.791318,-0.8041170000000006,31.096,31.5477676332053,-0.4517676332053
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,21,4.8609,5.791318,-0.9304180000000004,31.096,31.547687570028483,-0.4516875700284828
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,22,4.920587,5.791318,-0.8707310000000001,31.634,32.00545035633462,-0.37145035633461987
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,23,4.902774,5.791318,-0.8885440000000004,31.634,31.547714114279646,0.08628588572035412
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,24,4.875431,5.791318,-0.9158870000000006,31.634,32.005421731598375,-0.37142173159837455
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,25,4.929077,5.791318,-0.862241,31.096,31.547730787953963,-0.45173078795396293
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,26,4.930014,5.791318,-0.8613040000000005,31.634,31.547731381925484,0.08626861807451647
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,27,4.909181,5.791318,-0.8821370000000002,31.634,32.005443125983355,-0.3714431259833546
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,28,5.155429,5.791318,-0.6358890000000006,32.172,32.00559922448744,0.16640077551255672
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,29,4.894181,5.791318,-0.8971370000000007,31.634,31.54770866711075,0.08629133288924962
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,30,4.927723,5.791318,-0.8635950000000001,31.096,32.005454879899986,-0.909454879899986
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,31,4.996316,5.791318,-0.7950020000000002,31.634,32.00549836153107,-0.3714983615310672
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,32,4.849962,5.791318,-0.9413560000000007,32.172,31.547680636346026,0.6243193636539708
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,33,4.875848,5.791318,-0.91547,31.096,32.00542199593789,-0.9094219959378869
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,34,6.610417,5.791318,0.8190989999999996,31.096,32.46424650284567,-1.3682465028456683
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,35,4.851994,5.791318,-0.939324,32.172,31.547681924446483,0.6243180755535143
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,36,4.916681,5.791318,-0.8746370000000008,31.096,32.463172830548174,-1.3671728305481743
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,37,4.874859,5.791318,-0.9164590000000006,31.634,31.547696418746117,0.08630358125388327
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,38,5.299594,5.791318,-0.4917240000000005,31.634,31.54796566153441,0.08603433846559128
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B1,39,5.323553,5.791318,-0.467765,31.096,32.46343074984317,-1.3674307498431695
pi3bplus,margin,lucid_revision,n1,B0,40,3.882678,5.146567,-1.2638890000000003,31.096,31.787561700984874,-0.6915617009848738
pi3bplus,margin,lucid_revision,n1,B0,41,3.687628,5.146567,-1.458939,31.096,31.787438057287375,-0.6914380572873746
pi3bplus,margin,lucid_revision,n1,B0,42,3.689294,5.146567,-1.4572730000000003,31.096,31.329714163120556,-0.23371416312055615
pi3bplus,margin,lucid_revision,n1,B0,43,3.588774,5.146567,-1.5577930000000002,30.558,31.787375392975292,-1.2293753929752924
pi3bplus,margin,lucid_revision,n1,B0,44,3.558202,5.146567,-1.588365,31.096,31.787356013148987,-0.6913560131489866
pi3bplus,margin,lucid_revision,n1,B0,45,3.599191,5.146567,-1.5473760000000003,31.096,31.329657046134784,-0.233657046134784
pi3bplus,margin,lucid_revision,n1,B0,46,3.543462,5.146567,-1.6031050000000002,31.096,31.329621719092394,-0.23362171909239393
pi3bplus,margin,lucid_revision,n1,B0,47,4.706422,5.146567,-0.44014500000000023,31.096,31.330358928394844,-0.23435892839484396
pi3bplus,margin,lucid_revision,n1,B0,48,3.640076,5.146567,-1.506491,31.096,31.329682963451226,-0.2336829634512263
pi3bplus,margin,lucid_revision,n1,B0,49,3.556171,5.146567,-1.5903960000000001,31.096,31.32962977542539,-0.23362977542538843
pi3bplus,margin,lucid_revision,n1,B0,50,3.540858,5.146567,-1.605709,31.096,31.329620068396736,-0.23362006839673555
pi3bplus,margin,lucid_revision,n1,B0,51,3.579816,5.146567,-1.566751,31.096,31.329644764173032,-0.23364476417303237
pi3bplus,margin,lucid_revision,n1,B0,52,3.582368,5.146567,-1.564199,31.096,31.32964638190549,-0.23364638190549059
pi3bplus,margin,lucid_revision,n1,B0,53,3.614816,5.146567,-1.5317510000000003,31.634,31.787391901199697,-0.15339190119969714
pi3bplus,margin,lucid_revision,n1,B0,54,3.524087,5.146567,-1.62248,31.634,31.329609437130642,0.30439056286935795
pi3bplus,margin,lucid_revision,n1,B0,55,3.558306,5.146567,-1.5882610000000001,30.558,31.787356079075387,-1.2293560790753872
pi3bplus,margin,lucid_revision,n1,B0,56,3.645232,5.146567,-1.501335,31.096,30.87196128162229,0.2240387183777095
pi3bplus,margin,lucid_revision,n1,B0,57,3.572472,5.146567,-1.5740950000000002,31.096,31.32964010875486,-0.23364010875485874
pi3bplus,margin,lucid_revision,n1,B0,58,3.546535,5.146567,-1.6000320000000001,30.558,31.329623667090765,-0.7716236670907648
pi3bplus,margin,lucid_revision,n1,B0,59,3.60919,5.146567,-1.5373770000000002,31.096,31.329663384577906,-0.23366338457790548
pi3bplus,margin,lucid_revision,n1,B0,60,3.643982,5.146567,-1.5025850000000003,31.096,31.32968543949471,-0.23368543949471032
pi3bplus,margin,lucid_revision,n1,B0,61,3.635753,5.146567,-1.5108140000000003,31.096,31.329680223068223,-0.23368022306822311
pi3bplus,margin,lucid_revision,n1,B0,62,3.586483,5.146567,-1.5600840000000002,31.096,30.41419908992158,0.6818009100784188
pi3bplus,margin,lucid_revision,n1,B0,63,3.547941,5.146567,-1.5986260000000003,31.096,30.871899608107945,0.22410039189205477
pi3bplus,margin,lucid_revision,n1,B0,64,3.60768,5.146567,-1.538887,31.096,31.329662427377272,-0.23366242737727205
pi3bplus,margin,lucid_revision,n1,B0,65,3.564869,5.146567,-1.5816980000000003,31.096,31.329635289154595,-0.23363528915459497
pi3bplus,margin,lucid_revision,n1,B0,66,3.575389,5.146567,-1.5711780000000002,31.096,30.871917007606577,0.22408299239342355
pi3bplus,margin,lucid_revision,n1,B0,67,3.594243,5.146567,-1.552324,31.096,31.329653909559468,-0.23365390955946808
pi3bplus,margin,lucid_revision,n1,B0,68,3.551899,5.146567,-1.594668,30.558,31.329627067371682,-0.7716270673716821
pi3bplus,margin,lucid_revision,n1,B0,69,3.599191,5.146567,-1.5473760000000003,30.558,31.329657046134784,-0.7716570461347843
pi3bplus,margin,lucid_revision,n1,B0,70,3.557211,5.146567,-1.589356,31.096,31.329630434689406,-0.23363043468940603
pi3bplus,margin,lucid_revision,n1,B0,71,3.564034,5.146567,-1.5825330000000002,31.096,31.32963475984166,-0.23363475984166016
pi3bplus,margin,lucid_revision,n1,B0,72,3.623566,5.146567,-1.5230010000000003,30.558,31.329672497635045,-0.7716724976350449
pi3bplus,margin,lucid_revision,n1,B0,73,3.551535,5.146567,-1.5950320000000002,31.096,31.32962683662928,-0.23362683662928063
pi3bplus,margin,lucid_revision,n1,B0,74,3.577524,5.146567,-1.5690430000000002,31.096,30.871918360999523,0.2240816390004774
pi3bplus,margin,lucid_revision,n1,B0,75,3.675492,5.146567,-1.471075,31.096,31.32970541392644,-0.2337054139264403
pi3bplus,margin,lucid_revision,n1,B0,76,3.528462,5.146567,-1.618105,31.096,31.787337160733898,-0.6913371607338981
pi3bplus,margin,lucid_revision,n1,B0,77,3.627941,5.146567,-1.5186260000000003,31.096,30.871950320724196,0.22404967927580444
pi3bplus,margin,lucid_revision,n1,B0,78,3.55117,5.146567,-1.5953970000000002,31.096,30.871901654995916,0.22409834500408365
pi3bplus,margin,lucid_revision,n1,B0,79,3.559191,5.146567,-1.587376,31.096,31.329631689826655,-0.23363168982665528
pi3bplus,margin,fisvdd_revision,n64,B2,80,9.519353,9.577908,-0.058555000000000135,30.558,31.688811042891558,-1.1308110428915583
pi3bplus,margin,fisvdd_revision,n64,B2,81,10.584605,9.577908,1.006696999999999,31.096,31.68948631434015,-0.5934863143401508
pi3bplus,margin,fisvdd_revision,n64,B2,82,8.162853,9.577908,-1.4150550000000006,31.096,32.145676097349295,-1.0496760973492947
pi3bplus,margin,fisvdd_revision,n64,B2,83,8.073114,9.577908,-1.5047940000000004,31.096,32.145619211105924,-1.0496192111059237
pi3bplus,margin,fisvdd_revision,n64,B2,84,8.078843,9.577908,-1.4990649999999999,31.096,31.6878978925061,-0.5918978925061005
pi3bplus,margin,fisvdd_revision,n64,B2,85,8.235352,9.577908,-1.342556,31.634,32.14572205502387,-0.511722055023867
pi3bplus,margin,fisvdd_revision,n64,B2,86,8.092437,9.577908,-1.4854710000000004,31.634,32.60335641036152,-0.9693564103615202
pi3bplus,margin,fisvdd_revision,n64,B2,87,8.109207,9.577908,-1.4687010000000011,32.172,31.6879171404796,0.48408285952039876
pi3bplus,margin,fisvdd_revision,n64,B2,88,8.116031,9.577908,-1.4618770000000012,32.172,32.14564641652282,0.026353583477174425
pi3bplus,margin,fisvdd_revision,n64,B2,89,8.066135,9.577908,-1.5117730000000016,32.172,32.14561478706406,0.026385212935934987
pi3bplus,margin,fisvdd_revision,n64,B2,90,8.213685,9.577908,-1.3642230000000009,32.172,32.60343327040271,-0.43143327040271373
pi3bplus,margin,fisvdd_revision,n64,B2,91,8.195248,9.577908,-1.3826600000000013,32.172,32.603421583046384,-0.43142158304638656
pi3bplus,margin,fisvdd_revision,n64,B2,92,8.084156,9.577908,-1.4937520000000006,32.172,32.14562621071478,0.026373789285216276
pi3bplus,margin,fisvdd_revision,n64,B2,93,8.150666,9.577908,-1.4272420000000015,32.172,32.145668371916116,0.026331628083880787
pi3bplus,margin,fisvdd_revision,n64,B2,94,8.238634,9.577908,-1.3392740000000014,32.172,32.603449085765995,-0.4314490857659976
pi3bplus,margin,fisvdd_revision,n64,B2,95,8.214311,9.577908,-1.3635970000000004,31.634,32.60343366722893,-0.9694336672289268
pi3bplus,margin,fisvdd_revision,n64,B2,96,8.141499,9.577908,-1.4364090000000012,32.172,31.687937610627152,0.48406238937284485
pi3bplus,margin,fisvdd_revision,n64,B2,97,8.111811,9.577908,-1.4660970000000013,32.172,32.603368691689354,-0.4313686916893573
pi3bplus,margin,fisvdd_revision,n64,B2,98,8.091708,9.577908,-1.4862000000000002,32.172,32.6033559482428,-0.4313559482428033
pi3bplus,margin,fisvdd_revision,n64,B2,99,8.192957,9.577908,-1.384951000000001,32.172,32.60342013076384,-0.4314201307638399
pi3bplus,margin,fisvdd_revision,n64,B2,100,8.192488,9.577908,-1.3854199999999999,32.172,32.603419833461125,-0.43141983346112767
pi3bplus,margin,fisvdd_revision,n64,B2,101,8.122488,9.577908,-1.4554200000000002,32.172,32.60337545992191,-0.4313754599219095
pi3bplus,margin,fisvdd_revision,n64,B2,102,8.108895,9.577908,-1.4690130000000003,32.172,32.603366843214495,-0.4313668432144979
pi3bplus,margin,fisvdd_revision,n64,B2,103,8.125457,9.577908,-1.452451,32.172,32.60337734199388,-0.4313773419938798
pi3bplus,margin,fisvdd_revision,n64,B2,104,8.160718,9.577908,-1.4171900000000015,32.172,32.603399694213394,-0.43139969421339686
pi3bplus,margin,fisvdd_revision,n64,B2,105,8.254571,9.577908,-1.3233370000000004,32.71,32.60345918835306,0.10654081164694418
pi3bplus,margin,fisvdd_revision,n64,B2,106,8.092072,9.577908,-1.4858360000000008,32.71,33.06108112924227,-0.3510811292422673
pi3bplus,margin,fisvdd_revision,n64,B2,107,8.093583,9.577908,-1.4843250000000001,33.248,32.603357136819746,0.6446428631802519
pi3bplus,margin,fisvdd_revision,n64,B2,108,8.137332,9.577908,-1.440576,32.172,32.60338486964785,-0.43138486964785017
pi3bplus,margin,fisvdd_revision,n64,B2,109,8.054885,9.577908,-1.5230230000000002,32.172,32.60333260585945,-0.43133260585945266
pi3bplus,margin,fisvdd_revision,n64,B2,110,8.226342,9.577908,-1.351566,32.71,32.603441293772505,0.10655870622749575
pi3bplus,margin,fisvdd_revision,n64,B2,111,8.159937,9.577908,-1.4179710000000014,32.172,32.60339919913148,-0.4313991991314836
pi3bplus,margin,fisvdd_revision,n64,B2,112,8.065354,9.577908,-1.5125540000000015,32.172,33.061064192496254,-0.8890641924962566
pi3bplus,margin,fisvdd_revision,n64,B2,113,8.107489,9.577908,-1.4704190000000015,32.71,33.06109090219732,-0.35109090219732053
pi3bplus,margin,fisvdd_revision,n64,B2,114,8.279102,9.577908,-1.2988060000000008,32.71,33.061199688999984,-0.35119968899998355
pi3bplus,margin,fisvdd_revision,n64,B2,115,8.162645,9.577908,-1.4152630000000013,32.172,32.60340091575354,-0.43140091575354234
pi3bplus,margin,fisvdd_revision,n64,B2,116,8.137801,9.577908,-1.4401070000000011,32.71,32.60338516695056,0.10661483304944142
pi3bplus,margin,fisvdd_revision,n64,B2,117,8.120926,9.577908,-1.456982,32.71,33.06109942001513,-0.3510994200151316
pi3bplus,margin,fisvdd_revision,n64,B2,118,8.072177,9.577908,-1.5057310000000008,33.248,32.60334356739145,0.6446564326085493
pi3bplus,margin,fisvdd_revision,n64,B2,119,8.165144,9.577908,-1.412764000000001,32.71,32.60340249988889,0.10659750011111413
pi3bplus,margin,tinydl_revision,n1,B2,120,3.598983,3.521075,0.07790799999999987,33.248,32.61849757484419,0.6295024251558061
pi3bplus,margin,tinydl_revision,n1,B2,121,3.302266,3.521075,-0.21880900000000025,32.71,32.61830948365224,0.09169051634776082
pi3bplus,margin,tinydl_revision,n1,B2,122,2.941488,3.521075,-0.5795870000000001,32.172,32.618080783698915,-0.44608078369891757
pi3bplus,margin,tinydl_revision,n1,B2,123,2.922842,3.521075,-0.598233,32.172,32.61806896385588,-0.4460689638558861
pi3bplus,margin,tinydl_revision,n1,B2,124,2.890811,3.521075,-0.6302640000000004,32.172,32.61804865915824,-0.44604865915824377
pi3bplus,margin,tinydl_revision,n1,B2,125,2.940029,3.521075,-0.5810460000000002,32.71,32.61807985882758,0.09192014117242309
pi3bplus,margin,tinydl_revision,n1,B2,126,2.986591,3.521075,-0.534484,33.248,33.533559275352154,-0.2855592753521563
pi3bplus,margin,tinydl_revision,n1,B2,127,6.07464,3.521075,2.5535649999999994,32.172,33.535516813400946,-1.363516813400949
pi3bplus,margin,tinydl_revision,n1,B2,128,2.945445,3.521075,-0.5756300000000003,32.71,33.075808242328755,-0.36580824232875386
pi3bplus,margin,tinydl_revision,n1,B2,129,2.858728,3.521075,-0.662347,32.71,33.53347822201151,-0.8234782220115093
pi3bplus,margin,tinydl_revision,n1,B2,130,2.954404,3.521075,-0.5666710000000004,32.71,33.075813921507866,-0.36581392150786485
pi3bplus,margin,tinydl_revision,n1,B2,131,2.890602,3.521075,-0.6304730000000003,32.71,33.533498427185634,-0.8234984271856334
pi3bplus,margin,tinydl_revision,n1,B2,132,2.872061,3.521075,-0.6490140000000002,32.71,33.07576172364587,-0.3657617236458677
pi3bplus,margin,tinydl_revision,n1,B2,133,2.908831,3.521075,-0.612244,33.248,33.53350998268916,-0.28550998268916317
pi3bplus,margin,tinydl_revision,n1,B2,134,2.945185,3.521075,-0.5758900000000002,32.71,33.075808077512754,-0.365808077512753
pi3bplus,margin,tinydl_revision,n1,B2,135,2.886123,3.521075,-0.6349520000000002,33.248,33.07577063765599,0.1722293623440052
pi3bplus,margin,tinydl_revision,n1,B2,136,3.069403,3.521075,-0.4516720000000003,32.71,33.53361177051687,-0.8236117705168695
pi3bplus,margin,tinydl_revision,n1,B2,137,2.887998,3.521075,-0.6330770000000001,32.71,33.533496776489976,-0.823496776489975
pi3bplus,margin,tinydl_revision,n1,B2,138,2.854093,3.521075,-0.666982,32.172,33.533475283849306,-1.361475283849309
pi3bplus,margin,tinydl_revision,n1,B2,139,2.960185,3.521075,-0.5608900000000001,32.71,33.53354253638535,-0.8235425363853466
pi3bplus,margin,tinydl_revision,n1,B2,140,2.897477,3.521075,-0.6235980000000003,33.248,33.07577783504405,0.17222216495594722
pi3bplus,margin,tinydl_revision,n1,B2,141,2.890811,3.521075,-0.6302640000000004,32.172,33.0757736094153,-0.9037736094153033
pi3bplus,margin,tinydl_revision,n1,B2,142,2.934352,3.521075,-0.5867230000000001,32.71,33.0758012103906,-0.3658012103906003
pi3bplus,margin,tinydl_revision,n1,B2,143,2.941122,3.521075,-0.5799530000000002,32.71,33.07580550194575,-0.3658055019457507
pi3bplus,margin,tinydl_revision,n1,B2,144,2.955758,3.521075,-0.5653170000000003,32.172,33.0758147798189,-0.9038147798189016
pi3bplus,margin,tinydl_revision,n1,B2,145,2.884144,3.521075,-0.6369310000000001,32.71,33.53349433340969,-0.8234943334096911
pi3bplus,margin,tinydl_revision,n1,B2,146,2.867217,3.521075,-0.653858,33.248,33.07575865299695,0.1722413470030446
pi3bplus,margin,tinydl_revision,n1,B2,147,3.153673,3.521075,-0.36740200000000023,32.71,32.61821528940491,0.09178471059509263
pi3bplus,margin,tinydl_revision,n1,B2,148,2.902633,3.521075,-0.6184420000000004,32.71,33.53350605372921,-0.8235060537292114
pi3bplus,margin,tinydl_revision,n1,B2,149,2.865811,3.521075,-0.6552640000000003,32.172,33.533482711979765,-1.3614827119797681
pi3bplus,margin,tinydl_revision,n1,B2,150,2.938206,3.521075,-0.5828690000000001,32.71,33.07580365347089,-0.3658036534708913
