split,action,metric,n,rank,value,ecdf
margin,lucid_revision,tau_residual_ms,720,263,-4.726771999999983,0.36527777777777776
margin,lucid_revision,tau_residual_ms,720,264,-4.716243999999961,0.36666666666666664
margin,lucid_revision,tau_residual_ms,720,265,-4.625418,0.3680555555555556
margin,lucid_revision,tau_residual_ms,720,266,-4.619697000000002,0.36944444444444446
margin,lucid_revision,tau_residual_ms,720,267,-4.619380999999976,0.37083333333333335
margin,lucid_revision,tau_residual_ms,720,268,-4.613141000000002,0.37222222222222223
margin,lucid_revision,tau_residual_ms,720,269,-4.603401000000002,0.3736111111111111
margin,lucid_revision,tau_residual_ms,720,270,-4.595971999999961,0.375
margin,lucid_revision,tau_residual_ms,720,271,-4.583531000000001,0.3763888888888889
margin,lucid_revision,tau_residual_ms,720,272,-4.577716000000002,0.37777777777777777
margin,lucid_revision,tau_residual_ms,720,273,-4.573772000000002,0.37916666666666665
margin,lucid_revision,tau_residual_ms,720,274,-4.5658829999999995,0.38055555555555554
margin,lucid_revision,tau_residual_ms,720,275,-4.559253000000002,0.3819444444444444
margin,lucid_revision,tau_residual_ms,720,276,-4.554698000000002,0.38333333333333336
margin,lucid_revision,tau_residual_ms,720,277,-4.552346,0.38472222222222224
margin,lucid_revision,tau_residual_ms,720,278,-4.542642000000001,0.3861111111111111
margin,lucid_revision,tau_residual_ms,720,279,-4.538012999999999,0.3875
margin,lucid_revision,tau_residual_ms,720,280,-4.536994,0.3888888888888889
margin,lucid_revision,tau_residual_ms,720,281,-4.5351050000000015,0.3902777777777778
margin,lucid_revision,tau_residual_ms,720,282,-4.528698000000002,0.39166666666666666
margin,lucid_revision,tau_residual_ms,720,283,-4.524976000000002,0.39305555555555555
margin,lucid_revision,tau_residual_ms,720,284,-4.523735000000002,0.39444444444444443
margin,lucid_revision,tau_residual_ms,720,285,-4.5225870000000015,0.3958333333333333
margin,lucid_revision,tau_residual_ms,720,286,-4.517717000000001,0.3972222222222222
margin,lucid_revision,tau_residual_ms,720,287,-4.5165320000000015,0.39861111111111114
margin,lucid_revision,tau_residual_ms,720,288,-4.512347000000002,0.4
margin,lucid_revision,tau_residual_ms,720,289,-4.511495,0.4013888888888889
margin,lucid_revision,tau_residual_ms,720,290,-4.510069000000001,0.4027777777777778
margin,lucid_revision,tau_residual_ms,720,291,-4.5096430000000005,0.4041666666666667
margin,lucid_revision,tau_residual_ms,720,292,-4.503569000000002,0.40555555555555556
margin,lucid_revision,tau_residual_ms,720,293,-4.501865000000002,0.40694444444444444
margin,lucid_revision,tau_residual_ms,720,294,-4.499939000000001,0.4083333333333333
margin,lucid_revision,tau_residual_ms,720,295,-4.492440000000002,0.4097222222222222
margin,lucid_revision,tau_residual_ms,720,296,-4.488569000000002,0.4111111111111111
margin,lucid_revision,tau_residual_ms,720,297,-4.4872949999999605,0.4125
margin,lucid_revision,tau_residual_ms,720,298,-4.486754000000001,0.41388888888888886
margin,lucid_revision,tau_residual_ms,720,299,-4.4835139999999996,0.4152777777777778
margin,lucid_revision,tau_residual_ms,720,300,-4.470143,0.4166666666666667
margin,lucid_revision,tau_residual_ms,720,301,-4.4657180000000025,0.41805555555555557
margin,lucid_revision,tau_residual_ms,720,302,-4.4629220000000025,0.41944444444444445
margin,lucid_revision,tau_residual_ms,720,303,-4.456626,0.42083333333333334
margin,lucid_revision,tau_residual_ms,720,304,-4.435718000000001,0.4222222222222222
margin,lucid_revision,tau_residual_ms,720,305,-4.427665999999988,0.4236111111111111
margin,lucid_revision,tau_residual_ms,720,306,-4.3689420000000005,0.425
margin,lucid_revision,tau_residual_ms,720,307,-4.365441000000001,0.4263888888888889
margin,lucid_revision,tau_residual_ms,720,308,-4.361139999999978,0.42777777777777776
margin,lucid_revision,tau_residual_ms,720,309,-4.267740000000003,0.42916666666666664
margin,lucid_revision,tau_residual_ms,720,310,-4.15894099999997,0.4305555555555556
margin,lucid_revision,tau_residual_ms,720,311,-4.1214840000000095,0.43194444444444446
margin,lucid_revision,tau_residual_ms,720,312,-3.8921139999999923,0.43333333333333335
margin,lucid_revision,tau_residual_ms,720,313,-3.867412999999999,0.43472222222222223
margin,lucid_revision,tau_residual_ms,720,314,-3.74045000000001,0.4361111111111111
margin,lucid_revision,tau_residual_ms,720,315,-3.1496819999999843,0.4375
margin,lucid_revision,tau_residual_ms,720,316,-3.004300999999998,0.4388888888888889
margin,lucid_revision,tau_residual_ms,720,317,-3.0031270000000063,0.44027777777777777
margin,lucid_revision,tau_residual_ms,720,318,-2.6703030000000005,0.44166666666666665
margin,lucid_revision,tau_residual_ms,720,319,-1.6100729999999999,0.44305555555555554
margin,lucid_revision,tau_residual_ms,720,320,-1.5855359999999976,0.4444444444444444
margin,lucid_revision,tau_residual_ms,720,321,-1.582386999999997,0.44583333333333336
margin,lucid_revision,tau_residual_ms,720,322,-1.5775559999999977,0.44722222222222224
margin,lucid_revision,tau_residual_ms,720,323,-1.5772779999999997,0.4486111111111111
margin,lucid_revision,tau_residual_ms,720,324,-1.5751109999999997,0.45
margin,lucid_revision,tau_residual_ms,720,325,-1.56963,0.4513888888888889
margin,lucid_revision,tau_residual_ms,720,326,-1.5594450000000002,0.4527777777777778
margin,lucid_revision,tau_residual_ms,720,327,-1.5567039999999999,0.45416666666666666
margin,lucid_revision,tau_residual_ms,720,328,-1.5517579999999995,0.45555555555555555
margin,lucid_revision,tau_residual_ms,720,329,-1.5495379999999983,0.45694444444444443
margin,lucid_revision,tau_residual_ms,720,330,-1.5470749999999995,0.4583333333333333
margin,lucid_revision,tau_residual_ms,720,331,-1.5404459999999993,0.4597222222222222
margin,lucid_revision,tau_residual_ms,720,332,-1.5403710000000004,0.46111111111111114
margin,lucid_revision,tau_residual_ms,720,333,-1.5390750000000004,0.4625
margin,lucid_revision,tau_residual_ms,720,334,-1.5383530000000007,0.4638888888888889
margin,lucid_revision,tau_residual_ms,720,335,-1.535741999999999,0.4652777777777778
margin,lucid_revision,tau_residual_ms,720,336,-1.5356099999999984,0.4666666666666667
margin,lucid_revision,tau_residual_ms,720,337,-1.5322980000000008,0.46805555555555556
margin,lucid_revision,tau_residual_ms,720,338,-1.530501000000001,0.46944444444444444
margin,lucid_revision,tau_residual_ms,720,339,-1.5300939999999983,0.4708333333333333
margin,lucid_revision,tau_residual_ms,720,340,-1.5296839999999996,0.4722222222222222
margin,lucid_revision,tau_residual_ms,720,341,-1.5295009999999998,0.4736111111111111
margin,lucid_revision,tau_residual_ms,720,342,-1.5287420000000012,0.475
margin,lucid_revision,tau_residual_ms,720,343,-1.5283160000000002,0.47638888888888886
margin,lucid_revision,tau_residual_ms,720,344,-1.527517999999997,0.4777777777777778
margin,lucid_revision,tau_residual_ms,720,345,-1.525350999999997,0.4791666666666667
margin,lucid_revision,tau_residual_ms,720,346,-1.5195009999999982,0.48055555555555557
margin,lucid_revision,tau_residual_ms,720,347,-1.516500999999998,0.48194444444444445
margin,lucid_revision,tau_residual_ms,720,348,-1.5103720000000003,0.48333333333333334
margin,lucid_revision,tau_residual_ms,720,349,-1.5072979999999987,0.4847222222222222
margin,lucid_revision,tau_residual_ms,720,350,-1.5062219999999975,0.4861111111111111
margin,lucid_revision,tau_residual_ms,720,351,-1.5050199999999982,0.4875
margin,lucid_revision,tau_residual_ms,720,352,-1.5033910000000006,0.4888888888888889
margin,lucid_revision,tau_residual_ms,720,353,-1.501610999999997,0.49027777777777776
margin,lucid_revision,tau_residual_ms,720,354,-1.4988899999999994,0.49166666666666664
margin,lucid_revision,tau_residual_ms,720,355,-1.4983110000000002,0.4930555555555556
margin,lucid_revision,tau_residual_ms,720,356,-1.4970919999999985,0.49444444444444446
margin,lucid_revision,tau_residual_ms,720,357,-1.4967219999999983,0.49583333333333335
margin,lucid_revision,tau_residual_ms,720,358,-1.493113000000001,0.49722222222222223
margin,lucid_revision,tau_residual_ms,720,359,-1.493109999999998,0.4986111111111111
margin,lucid_revision,tau_residual_ms,720,360,-1.4931080000000003,0.5
margin,lucid_revision,tau_residual_ms,720,361,-1.4928310000000007,0.5013888888888889
margin,lucid_revision,tau_residual_ms,720,362,-1.4882419999999996,0.5027777777777778
margin,lucid_revision,tau_residual_ms,720,363,-1.4869809999999966,0.5041666666666667
margin,lucid_revision,tau_residual_ms,720,364,-1.483257,0.5055555555555555
margin,lucid_revision,tau_residual_ms,720,365,-1.4832239999999999,0.5069444444444444
margin,lucid_revision,tau_residual_ms,720,366,-1.4830739999999984,0.5083333333333333
margin,lucid_revision,tau_residual_ms,720,367,-1.4829050000000006,0.5097222222222222
margin,lucid_revision,tau_residual_ms,720,368,-1.4823529999999998,0.5111111111111111
margin,lucid_revision,tau_residual_ms,720,369,-1.4815739999999984,0.5125
margin,lucid_revision,tau_residual_ms,720,370,-1.4811630000000005,0.5138888888888888
margin,lucid_revision,tau_residual_ms,720,371,-1.4787409999999994,0.5152777777777777
margin,lucid_revision,tau_residual_ms,720,372,-1.4784629999999979,0.5166666666666667
margin,lucid_revision,tau_residual_ms,720,373,-1.477999999999998,0.5180555555555556
margin,lucid_revision,tau_residual_ms,720,374,-1.4764050000000006,0.5194444444444445
margin,lucid_revision,tau_residual_ms,720,375,-1.4763889999999975,0.5208333333333334
margin,lucid_revision,tau_residual_ms,720,376,-1.4763490000000008,0.5222222222222223
margin,lucid_revision,tau_residual_ms,720,377,-1.4757750000000005,0.5236111111111111
margin,lucid_revision,tau_residual_ms,720,378,-1.4757049999999978,0.525
margin,lucid_revision,tau_residual_ms,720,379,-1.4744230000000007,0.5263888888888889
margin,lucid_revision,tau_residual_ms,720,380,-1.4741659999999968,0.5277777777777778
margin,lucid_revision,tau_residual_ms,720,381,-1.4741299999999988,0.5291666666666667
margin,lucid_revision,tau_residual_ms,720,382,-1.4741270000000002,0.5305555555555556
margin,lucid_revision,tau_residual_ms,720,383,-1.468353999999998,0.5319444444444444
margin,lucid_revision,tau_residual_ms,720,384,-1.4673860000000003,0.5333333333333333
margin,lucid_revision,tau_residual_ms,720,385,-1.4662409999999966,0.5347222222222222
margin,lucid_revision,tau_residual_ms,720,386,-1.4652989999999981,0.5361111111111111
margin,lucid_revision,tau_residual_ms,720,387,-1.4614230000000008,0.5375
margin,lucid_revision,tau_residual_ms,720,388,-1.456166999999997,0.5388888888888889
margin,lucid_revision,tau_residual_ms,720,389,-1.4508529999999986,0.5402777777777777
margin,lucid_revision,tau_residual_ms,720,390,-1.4468490000000003,0.5416666666666666
margin,lucid_revision,tau_residual_ms,720,391,-1.4454800000000008,0.5430555555555555
margin,lucid_revision,tau_residual_ms,720,392,-1.4454230000000008,0.5444444444444444
margin,lucid_revision,tau_residual_ms,720,393,-1.4451669999999979,0.5458333333333333
margin,lucid_revision,tau_residual_ms,720,394,-1.444040000000001,0.5472222222222223
margin,lucid_revision,tau_residual_ms,720,395,-1.4421679999999988,0.5486111111111112
margin,lucid_revision,tau_residual_ms,720,396,-1.4411640000000006,0.55
margin,lucid_revision,tau_residual_ms,720,397,-1.4332570000000002,0.5513888888888889
margin,lucid_revision,tau_residual_ms,720,398,-1.4316320000000005,0.5527777777777778
margin,lucid_revision,tau_residual_ms,720,399,-1.4313899999999968,0.5541666666666667
margin,lucid_revision,tau_residual_ms,720,400,-1.4300350000000002,0.5555555555555556
margin,lucid_revision,tau_residual_ms,720,401,-1.4291280000000004,0.5569444444444445
margin,lucid_revision,tau_residual_ms,720,402,-1.4284980000000003,0.5583333333333333
margin,lucid_revision,tau_residual_ms,720,403,-1.428130999999997,0.5597222222222222
margin,lucid_revision,tau_residual_ms,720,404,-1.4269639999999981,0.5611111111111111
margin,lucid_revision,tau_residual_ms,720,405,-1.4266270000000008,0.5625
margin,lucid_revision,tau_residual_ms,720,406,-1.426316,0.5638888888888889
margin,lucid_revision,tau_residual_ms,720,407,-1.4260900000000003,0.5652777777777778
margin,lucid_revision,tau_residual_ms,720,408,-1.425961,0.5666666666666667
margin,lucid_revision,tau_residual_ms,720,409,-1.4252020000000005,0.5680555555555555
margin,lucid_revision,tau_residual_ms,720,410,-1.4247760000000005,0.5694444444444444
margin,lucid_revision,tau_residual_ms,720,411,-1.4234980000000004,0.5708333333333333
margin,lucid_revision,tau_residual_ms,720,412,-1.4185350000000003,0.5722222222222222
margin,lucid_revision,tau_residual_ms,720,413,-1.417000999999999,0.5736111111111111
margin,lucid_revision,tau_residual_ms,720,414,-1.4135160000000004,0.575
margin,lucid_revision,tau_residual_ms,720,415,-1.4108690000000008,0.5763888888888888
margin,lucid_revision,tau_residual_ms,720,416,-1.4088899999999995,0.5777777777777777
margin,lucid_revision,tau_residual_ms,720,417,-1.4080379999999977,0.5791666666666667
margin,lucid_revision,tau_residual_ms,720,418,-1.4052950000000006,0.5805555555555556
margin,lucid_revision,tau_residual_ms,720,419,-1.4013870000000006,0.5819444444444445
margin,lucid_revision,tau_residual_ms,720,420,-1.4006489999999978,0.5833333333333334
margin,lucid_revision,tau_residual_ms,720,421,-1.3998320000000009,0.5847222222222223
margin,lucid_revision,tau_residual_ms,720,422,-1.3937760000000008,0.5861111111111111
margin,lucid_revision,tau_residual_ms,720,423,-1.3849620000000007,0.5875
margin,lucid_revision,tau_residual_ms,720,424,-1.3825399999999988,0.5888888888888889
margin,lucid_revision,tau_residual_ms,720,425,-1.3800019999999975,0.5902777777777778
margin,lucid_revision,tau_residual_ms,720,426,-1.355630999999999,0.5916666666666667
margin,lucid_revision,tau_residual_ms,720,427,-1.3538320000000006,0.5930555555555556
margin,lucid_revision,tau_residual_ms,720,428,-1.3483349999999987,0.5944444444444444
margin,lucid_revision,tau_residual_ms,720,429,-1.3479839999999967,0.5958333333333333
margin,lucid_revision,tau_residual_ms,720,430,-1.3452770000000003,0.5972222222222222
margin,lucid_revision,tau_residual_ms,720,431,-1.3296499999999973,0.5986111111111111
margin,lucid_revision,tau_residual_ms,720,432,-1.319355999999999,0.6
margin,lucid_revision,tau_residual_ms,720,433,-1.3161899999999989,0.6013888888888889
margin,lucid_revision,tau_residual_ms,720,434,-1.2660029999999978,0.6027777777777777
margin,lucid_revision,tau_residual_ms,720,435,-1.1522440000000005,0.6041666666666666
margin,lucid_revision,tau_residual_ms,720,436,-1.1429479999999996,0.6055555555555555
margin,lucid_revision,tau_residual_ms,720,437,-1.1248190000000005,0.6069444444444444
margin,lucid_revision,tau_residual_ms,720,438,-1.1177830000000002,0.6083333333333333
margin,lucid_revision,tau_residual_ms,720,439,-1.1159499999999998,0.6097222222222223
margin,lucid_revision,tau_residual_ms,720,440,-1.1146339999999997,0.6111111111111112
margin,lucid_revision,tau_residual_ms,720,441,-1.1114300000000004,0.6125
margin,lucid_revision,tau_residual_ms,720,442,-1.1073750000000002,0.6138888888888889
margin,lucid_revision,tau_residual_ms,720,443,-1.1045610000000003,0.6152777777777778
margin,lucid_revision,tau_residual_ms,720,444,-1.103282,0.6166666666666667
margin,lucid_revision,tau_residual_ms,720,445,-1.10156,0.6180555555555556
margin,lucid_revision,tau_residual_ms,720,446,-1.0969129999999998,0.6194444444444445
margin,lucid_revision,tau_residual_ms,720,447,-1.0967830000000003,0.6208333333333333
margin,lucid_revision,tau_residual_ms,720,448,-1.0960600000000005,0.6222222222222222
margin,lucid_revision,tau_residual_ms,720,449,-1.0825240000000003,0.6236111111111111
margin,lucid_revision,tau_residual_ms,720,450,-1.0820049999999997,0.625
margin,lucid_revision,tau_residual_ms,720,451,-1.0759860000000003,0.6263888888888889
margin,lucid_revision,tau_residual_ms,720,452,-1.0679689999999997,0.6277777777777778
margin,lucid_revision,tau_residual_ms,720,453,-1.062728,0.6291666666666667
margin,lucid_revision,tau_residual_ms,720,454,-1.0623209999999998,0.6305555555555555
margin,lucid_revision,tau_residual_ms,720,455,-1.0582279999999997,0.6319444444444444
margin,lucid_revision,tau_residual_ms,720,456,-1.0570979999999999,0.6333333333333333
margin,lucid_revision,tau_residual_ms,720,457,-1.0560609999999997,0.6347222222222222
margin,lucid_revision,tau_residual_ms,720,458,-1.056006,0.6361111111111111
margin,lucid_revision,tau_residual_ms,720,459,-1.0558940000000003,0.6375
margin,lucid_revision,tau_residual_ms,720,460,-1.050173,0.6388888888888888
margin,lucid_revision,tau_residual_ms,720,461,-1.0488020000000002,0.6402777777777777
margin,lucid_revision,tau_residual_ms,720,462,-1.0481360000000004,0.6416666666666667
margin,lucid_revision,tau_residual_ms,720,463,-1.0474129999999997,0.6430555555555556
margin,lucid_revision,tau_residual_ms,720,464,-1.0452830000000004,0.6444444444444445
margin,lucid_revision,tau_residual_ms,720,465,-1.0405980000000001,0.6458333333333334
margin,lucid_revision,tau_residual_ms,720,466,-1.037858,0.6472222222222223
margin,lucid_revision,tau_residual_ms,720,467,-1.0360430000000003,0.6486111111111111
margin,lucid_revision,tau_residual_ms,720,468,-1.0331359999999998,0.65
margin,lucid_revision,tau_residual_ms,720,469,-1.020728,0.6513888888888889
margin,lucid_revision,tau_residual_ms,720,470,-1.0204700000000004,0.6527777777777778
margin,lucid_revision,tau_residual_ms,720,471,-1.0178770000000004,0.6541666666666667
margin,lucid_revision,tau_residual_ms,720,472,-0.9877369999999999,0.6555555555555556
margin,lucid_revision,tau_residual_ms,720,473,-0.9876999999999998,0.6569444444444444
margin,lucid_revision,tau_residual_ms,720,474,-0.9875339999999999,0.6583333333333333
margin,lucid_revision,tau_residual_ms,720,475,-0.9866449999999998,0.6597222222222222
margin,lucid_revision,tau_residual_ms,720,476,-0.9790619999999999,0.6611111111111111
margin,lucid_revision,tau_residual_ms,720,477,-0.9737559999999998,0.6625
margin,lucid_revision,tau_residual_ms,720,478,-0.9737289999999996,0.6638888888888889
margin,lucid_revision,tau_residual_ms,720,479,-0.9686079999999999,0.6652777777777777
margin,lucid_revision,tau_residual_ms,720,480,-0.9675260000000003,0.6666666666666666
margin,lucid_revision,tau_residual_ms,720,481,-0.9654779999999998,0.6680555555555555
margin,lucid_revision,tau_residual_ms,720,482,-0.9594969999999998,0.6694444444444444
margin,lucid_revision,tau_residual_ms,720,483,-0.9575149999999999,0.6708333333333333
margin,lucid_revision,tau_residual_ms,720,484,-0.9568299999999998,0.6722222222222223
margin,lucid_revision,tau_residual_ms,720,485,-0.9560899999999999,0.6736111111111112
margin,lucid_revision,tau_residual_ms,720,486,-0.9531269999999998,0.675
margin,lucid_revision,tau_residual_ms,720,487,-0.9528299999999998,0.6763888888888889
margin,lucid_revision,tau_residual_ms,720,488,-0.9512749999999999,0.6777777777777778
margin,lucid_revision,tau_residual_ms,720,489,-0.9375899999999999,0.6791666666666667
margin,lucid_revision,tau_residual_ms,720,490,-0.9328859999999999,0.6805555555555556
margin,lucid_revision,tau_residual_ms,720,491,-0.9312379999999998,0.6819444444444445
margin,lucid_revision,tau_residual_ms,720,492,-0.9299229999999998,0.6833333333333333
margin,lucid_revision,tau_residual_ms,720,493,-0.929368,0.6847222222222222
margin,lucid_revision,tau_residual_ms,720,494,-0.9232379999999998,0.6861111111111111
margin,lucid_revision,tau_residual_ms,720,495,-0.9173859999999998,0.6875
margin,lucid_revision,tau_residual_ms,720,496,-0.915109,0.6888888888888889
margin,lucid_revision,tau_residual_ms,720,497,-0.9127009999999998,0.6902777777777778
margin,lucid_revision,tau_residual_ms,720,498,-0.9124049999999999,0.6916666666666667
margin,lucid_revision,tau_residual_ms,720,499,-0.9095719999999998,0.6930555555555555
margin,lucid_revision,tau_residual_ms,720,500,-0.9041459999999999,0.6944444444444444
margin,lucid_revision,tau_residual_ms,720,501,-0.9019609999999998,0.6958333333333333
margin,lucid_revision,tau_residual_ms,720,502,-0.9002749999999999,0.6972222222222222
margin,lucid_revision,tau_residual_ms,720,503,-0.8985899999999998,0.6986111111111111
margin,lucid_revision,tau_residual_ms,720,504,-0.8958499999999998,0.7
margin,lucid_revision,tau_residual_ms,720,505,-0.884887,0.7013888888888888
margin,lucid_revision,tau_residual_ms,720,506,-0.8817569999999999,0.7027777777777777
margin,lucid_revision,tau_residual_ms,720,507,-0.8756829999999998,0.7041666666666667
margin,lucid_revision,tau_residual_ms,720,508,-0.8756459999999999,0.7055555555555556
margin,lucid_revision,tau_residual_ms,720,509,-0.859721,0.7069444444444445
margin,lucid_revision,tau_residual_ms,720,510,-0.8581649999999998,0.7083333333333334
margin,lucid_revision,tau_residual_ms,720,511,-0.8408319999999998,0.7097222222222223
margin,lucid_revision,tau_residual_ms,720,512,-0.7687219999999999,0.7111111111111111
margin,lucid_revision,tau_residual_ms,720,513,-0.7677880000000004,0.7125
margin,lucid_revision,tau_residual_ms,720,514,-0.6664920000000008,0.7138888888888889
margin,lucid_revision,tau_residual_ms,720,515,-0.47357899999999997,0.7152777777777778
margin,lucid_revision,tau_residual_ms,720,516,-0.3703970000000001,0.7166666666666667
margin,lucid_revision,tau_residual_ms,720,517,-0.37036100000000016,0.7180555555555556
margin,lucid_revision,tau_residual_ms,720,518,-0.3675830000000002,0.7194444444444444
margin,lucid_revision,tau_residual_ms,720,519,-0.3611200000000001,0.7208333333333333
margin,lucid_revision,tau_residual_ms,720,520,-0.36080500000000004,0.7222222222222222
margin,lucid_revision,tau_residual_ms,720,521,-0.3577870000000001,0.7236111111111111
margin,lucid_revision,tau_residual_ms,720,522,-0.35699000000000014,0.725
margin,lucid_revision,tau_residual_ms,720,523,-0.3563240000000001,0.7263888888888889
margin,lucid_revision,tau_residual_ms,720,524,-0.3556940000000002,0.7277777777777777
margin,lucid_revision,tau_residual_ms,720,525,-0.35236100000000015,0.7291666666666666
margin,lucid_revision,tau_residual_ms,720,526,-0.35215700000000005,0.7305555555555555
margin,lucid_revision,tau_residual_ms,720,527,-0.34708300000000025,0.7319444444444444
margin,lucid_revision,tau_residual_ms,720,528,-0.3463980000000002,0.7333333333333333
margin,lucid_revision,tau_residual_ms,720,529,-0.34573100000000023,0.7347222222222223
margin,lucid_revision,tau_residual_ms,720,530,-0.3302130000000001,0.7361111111111112
margin,lucid_revision,tau_residual_ms,720,531,-0.31734300000000015,0.7375
margin,lucid_revision,tau_residual_ms,720,532,-0.31378700000000004,0.7388888888888889
margin,lucid_revision,tau_residual_ms,720,533,-0.31236200000000025,0.7402777777777778
margin,lucid_revision,tau_residual_ms,720,534,-0.31060200000000004,0.7416666666666667
margin,lucid_revision,tau_residual_ms,720,535,-0.3094730000000001,0.7430555555555556
margin,lucid_revision,tau_residual_ms,720,536,-0.30608400000000024,0.7444444444444445
margin,lucid_revision,tau_residual_ms,720,537,-0.3050090000000001,0.7458333333333333
margin,lucid_revision,tau_residual_ms,720,538,-0.3005840000000002,0.7472222222222222
margin,lucid_revision,tau_residual_ms,720,539,-0.296527,0.7486111111111111
margin,lucid_revision,tau_residual_ms,720,540,-0.29386200000000007,0.75
margin,lucid_revision,tau_residual_ms,720,541,-0.2923800000000001,0.7513888888888889
margin,lucid_revision,tau_residual_ms,720,542,-0.2917320000000001,0.7527777777777778
margin,lucid_revision,tau_residual_ms,720,543,-0.2890650000000001,0.7541666666666667
margin,lucid_revision,tau_residual_ms,720,544,-0.28854599999999997,0.7555555555555555
margin,lucid_revision,tau_residual_ms,720,545,-0.288176,0.7569444444444444
margin,lucid_revision,tau_residual_ms,720,546,-0.286694,0.7583333333333333
margin,lucid_revision,tau_residual_ms,720,547,-0.28632500000000016,0.7597222222222222
margin,lucid_revision,tau_residual_ms,720,548,-0.285639,0.7611111111111111
margin,lucid_revision,tau_residual_ms,720,549,-0.28519399999999995,0.7625
margin,lucid_revision,tau_residual_ms,720,550,-0.283787,0.7638888888888888
margin,lucid_revision,tau_residual_ms,720,551,-0.28360300000000005,0.7652777777777777
margin,lucid_revision,tau_residual_ms,720,552,-0.28030599999999994,0.7666666666666667
margin,lucid_revision,tau_residual_ms,720,553,-0.2787320000000002,0.7680555555555556
margin,lucid_revision,tau_residual_ms,720,554,-0.2783620000000002,0.7694444444444445
margin,lucid_revision,tau_residual_ms,720,555,-0.2777130000000001,0.7708333333333334
margin,lucid_revision,tau_residual_ms,720,556,-0.271833,0.7722222222222223
margin,lucid_revision,tau_residual_ms,720,557,-0.269714,0.7736111111111111
margin,lucid_revision,tau_residual_ms,720,558,-0.2686660000000005,0.775
margin,lucid_revision,tau_residual_ms,720,559,-0.266602,0.7763888888888889
margin,lucid_revision,tau_residual_ms,720,560,-0.26475000000000004,0.7777777777777778
margin,lucid_revision,tau_residual_ms,720,561,-0.26392600000000055,0.7791666666666667
margin,lucid_revision,tau_residual_ms,720,562,-0.26017599999999996,0.7805555555555556
margin,lucid_revision,tau_residual_ms,720,563,-0.25962200000000024,0.7819444444444444
margin,lucid_revision,tau_residual_ms,720,564,-0.25879600000000025,0.7833333333333333
margin,lucid_revision,tau_residual_ms,720,565,-0.258084,0.7847222222222222
margin,lucid_revision,tau_residual_ms,720,566,-0.25199300000000013,0.7861111111111111
margin,lucid_revision,tau_residual_ms,720,567,-0.25185300000000055,0.7875
margin,lucid_revision,tau_residual_ms,720,568,-0.2514820000000002,0.7888888888888889
margin,lucid_revision,tau_residual_ms,720,569,-0.25111099999999986,0.7902777777777777
margin,lucid_revision,tau_residual_ms,720,570,-0.2508060000000001,0.7916666666666666
margin,lucid_revision,tau_residual_ms,720,571,-0.24930700000000017,0.7930555555555555
margin,lucid_revision,tau_residual_ms,720,572,-0.24899099999999996,0.7944444444444444
margin,lucid_revision,tau_residual_ms,720,573,-0.24849100000000002,0.7958333333333333
margin,lucid_revision,tau_residual_ms,720,574,-0.24575100000000005,0.7972222222222223
margin,lucid_revision,tau_residual_ms,720,575,-0.2445839999999999,0.7986111111111112
margin,lucid_revision,tau_residual_ms,720,576,-0.24266699999999997,0.8
margin,lucid_revision,tau_residual_ms,720,577,-0.2417330000000002,0.8013888888888889
margin,lucid_revision,tau_residual_ms,720,578,-0.2392050000000001,0.8027777777777778
margin,lucid_revision,tau_residual_ms,720,579,-0.23708400000000007,0.8041666666666667
margin,lucid_revision,tau_residual_ms,720,580,-0.23698200000000025,0.8055555555555556
margin,lucid_revision,tau_residual_ms,720,581,-0.23495600000000016,0.8069444444444445
margin,lucid_revision,tau_residual_ms,720,582,-0.23356500000000002,0.8083333333333333
margin,lucid_revision,tau_residual_ms,720,583,-0.23265800000000003,0.8097222222222222
margin,lucid_revision,tau_residual_ms,720,584,-0.23204700000000011,0.8111111111111111
margin,lucid_revision,tau_residual_ms,720,585,-0.23170400000000058,0.8125
margin,lucid_revision,tau_residual_ms,720,586,-0.23039900000000002,0.8138888888888889
margin,lucid_revision,tau_residual_ms,720,587,-0.22968600000000006,0.8152777777777778
margin,lucid_revision,tau_residual_ms,720,588,-0.229344,0.8166666666666667
margin,lucid_revision,tau_residual_ms,720,589,-0.22924200000000017,0.8180555555555555
margin,lucid_revision,tau_residual_ms,720,590,-0.22799199999999997,0.8194444444444444
margin,lucid_revision,tau_residual_ms,720,591,-0.22770400000000013,0.8208333333333333
margin,lucid_revision,tau_residual_ms,720,592,-0.2274270000000005,0.8222222222222222
margin,lucid_revision,tau_residual_ms,720,593,-0.22665800000000003,0.8236111111111111
margin,lucid_revision,tau_residual_ms,720,594,-0.22581499999999988,0.825
margin,lucid_revision,tau_residual_ms,720,595,-0.22542600000000057,0.8263888888888888
margin,lucid_revision,tau_residual_ms,720,596,-0.22479700000000058,0.8277777777777777
margin,lucid_revision,tau_residual_ms,720,597,-0.2238070000000001,0.8291666666666667
margin,lucid_revision,tau_residual_ms,720,598,-0.22327800000000053,0.8305555555555556
margin,lucid_revision,tau_residual_ms,720,599,-0.221325,0.8319444444444445
margin,lucid_revision,tau_residual_ms,720,600,-0.21947300000000003,0.8333333333333334
margin,lucid_revision,tau_residual_ms,720,601,-0.2191400000000001,0.8347222222222223
margin,lucid_revision,tau_residual_ms,720,602,-0.21670500000000015,0.8361111111111111
margin,lucid_revision,tau_residual_ms,720,603,-0.21638099999999993,0.8375
